nse_symbol,status
OIL,skip:existing
OLAELEC,skip:existing
OLECTRA,skip:existing
ONESOURCE,skip:existing
ONGC,skip:existing
OPTIEMUS,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
ORIENTCEM,"ok:standalone:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
ORKLAINDIA,"ok:consolidated:headline=10:cols=7;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=2,Other Assets=5"
OSWALPUMPS,"ok:consolidated:headline=10:cols=5;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=2,Other Assets=5"
PAGEIND,skip:existing
PARADEEP,skip:existing
PARAS,"ok:consolidated:headline=10:cols=8;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
PARKHOSPS,"ok:consolidated:headline=10:cols=6;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
PATANJALI,skip:existing
PAYTM,skip:existing
PCBL,skip:existing
PCJEWELLER,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=5,Other Liabilities=3,Other Assets=5"
PERSISTENT,skip:existing
PETRONET,skip:existing
PFC,skip:existing
PFIZER,skip:existing
PFOCUS,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
PGEL,skip:existing
PGIL,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
PHOENIXLTD,skip:existing
PICCADIL,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=3,Other Liabilities=3,Other Assets=5"
PIDILITIND,skip:existing
PIIND,skip:existing
PINELABS,skip:existing
PIRAMALFIN,skip:existing
PNB,skip:existing
PNBHOUSING,skip:existing
PNCINFRA,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
PNGJL,"ok:consolidated:headline=10:cols=7;schedules=Fixed Assets=11,Borrowings=5,Other Liabilities=4,Other Assets=5"
POLICYBZR,skip:existing
POLYCAB,skip:existing
POLYMED,skip:existing
POONAWALLA,skip:existing
POWERGRID,skip:existing
POWERINDIA,skip:existing
POWERMECH,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
PPLPHARMA,skip:existing
PRAJIND,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
PREMIERENE,skip:existing
PRESTIGE,skip:existing
PRICOLLTD,"ok:consolidated:headline=10:cols=10;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
PRIVISCL,"ok:consolidated:headline=10:cols=10;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
PRSMJOHNSN,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=12,Borrowings=5,Other Liabilities=4,Other Assets=5"
PRUDENT,"ok:consolidated:headline=10:cols=8;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=3,Other Assets=5"
PTC,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=4"
PTCIL,skip:existing
PURVA,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
PVRINOX,skip:existing
PWL,skip:existing
QPOWER,"ok:consolidated:headline=10:cols=5;schedules=Fixed Assets=9,Borrowings=3,Other Liabilities=3,Other Assets=5"
QUESS,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
RADICO,skip:existing
RAILTEL,skip:existing
RAIN,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
RAINBOW,skip:existing
RALLIS,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
RAMCOCEM,skip:existing
RATEGAIN,"ok:consolidated:headline=10:cols=8;schedules=Fixed Assets=9,Borrowings=5,Other Liabilities=3,Other Assets=4"
RATNAMANI,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=3,Other Assets=5"
RAYMONDLSL,"ok:consolidated:headline=10:cols=3;schedules=Fixed Assets=11,Borrowings=3,Other Liabilities=3,Other Assets=5"
RBA,"ok:consolidated:headline=10:cols=6;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
RBLBANK,skip:existing
RCF,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=2,Other Assets=5"
RECLTD,skip:existing
REDINGTON,skip:existing
REDTAPE,"ok:consolidated:headline=10:cols=5;schedules=Fixed Assets=11,Borrowings=3,Other Liabilities=3,Other Assets=5"
REFEX,"ok:consolidated:headline=10:cols=11;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
RELAXO,"ok:standalone:headline=10:cols=12;schedules=Fixed Assets=12,Borrowings=4,Other Liabilities=3,Other Assets=5"
RELIANCE,skip:existing
RELIGARE,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=5,Other Liabilities=4,Other Assets=5"
RENUKA,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=9,Borrowings=5,Other Liabilities=4,Other Assets=5"
RHIM,skip:existing
RITES,skip:existing
RKFORGE,skip:existing
ROUTE,"ok:consolidated:headline=10:cols=11;schedules=Fixed Assets=9,Borrowings=4,Other Liabilities=4,Other Assets=4"
RPOWER,skip:existing
RRKABEL,skip:existing
RTNINDIA,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
RTNPOWER,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=12,Borrowings=5,Other Liabilities=4,Other Assets=5"
RUBICON,"ok:consolidated:headline=10:cols=7;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
RVNL,skip:existing
SAATVIKGL,"ok:consolidated:headline=10:cols=4;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
SAFARI,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
SAGILITY,skip:existing
SAIL,skip:existing
SAILIFE,skip:existing
SAMHI,"ok:consolidated:headline=10:cols=8;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
SAMMAANCAP,skip:existing
SANDUMA,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=3,Other Liabilities=4,Other Assets=5"
SANOFICONR,"ok:standalone:headline=10:cols=3;schedules=Fixed Assets=7,Borrowings=1,Other Liabilities=2,Other Assets=5"
SANSERA,"ok:consolidated:headline=10:cols=8;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
SAPPHIRE,skip:existing
SARDAEN,skip:existing
SAREGAMA,skip:existing
SBFC,skip:existing
SBICARD,skip:existing
SBILIFE,skip:existing
SBIN,skip:existing
SCHAEFFLER,skip:existing
SCHNEIDER,skip:existing
SCI,skip:existing
SENCO,"ok:consolidated:headline=10:cols=8;schedules=Fixed Assets=10,Borrowings=5,Other Liabilities=3,Other Assets=5"
SFL,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
SHAILY,"ok:consolidated:headline=10:cols=5;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
SHAKTIPUMP,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=5,Other Liabilities=3,Other Assets=5"
SHARDACROP,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
SHAREINDIA,"ok:consolidated:headline=10:cols=11;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
SHILPAMED,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
SHREECEM,skip:existing
SHRIPISTON,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
SHRIRAMFIN,skip:existing
SHYAMMETL,skip:existing
SIEMENS,skip:existing
SIGNATURE,skip:existing
SJVN,skip:existing
SKFINDIA,"ok:consolidated:headline=10:cols=6;schedules=Fixed Assets=10,Borrowings=1,Other Liabilities=3,Other Assets=5"
SKFINDUS,"ok:standalone:headline=10:cols=2;schedules=Fixed Assets=empty,Borrowings=1,Other Liabilities=2,Other Assets=5"
SKIPPER,"ok:consolidated:headline=10:cols=8;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=2,Other Assets=5"
SKYGOLD,"ok:consolidated:headline=10:cols=5;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
SMARTWORKS,"ok:consolidated:headline=10:cols=7;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=3,Other Assets=4"
SMLMAH,"ok:standalone:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
SOBHA,skip:existing
SOLARINDS,skip:existing
SONACOMS,skip:existing
SONATSOFTW,skip:existing
SOUTHBANK,"ok:consolidated:headline=11:cols=6;schedules=Fixed Assets=4,Other Liabilities=2,Other Assets=3"
SPARC,"ok:consolidated:headline=10:cols=4;schedules=Fixed Assets=10,Borrowings=3,Other Liabilities=2,Other Assets=4"
SPLPETRO,skip:existing
SRF,skip:existing
STAR,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
STARCEMENT,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=13,Borrowings=4,Other Liabilities=4,Other Assets=5"
STARHEALTH,skip:existing
STLTECH,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=5,Other Liabilities=4,Other Assets=5"
STYL,"ok:consolidated:headline=10:cols=3;schedules=Fixed Assets=11,Borrowings=3,Other Liabilities=4,Other Assets=5"
STYRENIX,"ok:consolidated:headline=10:cols=4;schedules=Fixed Assets=10,Borrowings=3,Other Liabilities=3,Other Assets=5"
SUBROS,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=3,Other Assets=5"
SUDARSCHEM,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
SUDEEPPHRM,"ok:consolidated:headline=10:cols=6;schedules=Fixed Assets=12,Borrowings=5,Other Liabilities=4,Other Assets=5"
SUMICHEM,skip:existing
SUNDARMFIN,skip:existing
SUNPHARMA,skip:existing
SUNTECK,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=3,Other Liabilities=4,Other Assets=5"
SUNTV,skip:existing
SUPREMEIND,skip:existing
SUPRIYA,"ok:standalone:headline=10:cols=10;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
SURYAROSNI,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
SUZLON,skip:existing
SWANCORP,skip:existing
SWIGGY,skip:existing
SWSOLAR,"ok:consolidated:headline=10:cols=9;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
SYNGENE,skip:existing
SYRMA,skip:existing
TANLA,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=2,Other Assets=5"
TARC,"ok:consolidated:headline=10:cols=7;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
TARIL,skip:existing
TATACAP,skip:existing
TATACHEM,skip:existing
TATACOMM,skip:existing
TATACONSUM,skip:existing
TATAELXSI,skip:existing
TATAINVEST,skip:existing
TATAPOWER,skip:existing
TATASTEEL,skip:existing
TATATECH,skip:existing
TBOTEK,skip:existing
TCS,skip:existing
TDPOWERSYS,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=2,Other Liabilities=3,Other Assets=5"
TECHM,skip:existing
TECHNOE,skip:existing
TEGA,skip:existing
TEJASNET,skip:existing
TENNIND,skip:existing
TEXRAIL,"ok:consolidated:headline=10:cols=11;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
THANGAMAYL,"ok:standalone:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=3,Other Assets=5"
THELEELA,skip:existing
THERMAX,skip:existing
THOMASCOOK,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=5,Other Liabilities=4,Other Assets=5"
THYROCARE,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=3,Other Liabilities=4,Other Assets=5"
TI,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
TIINDIA,skip:existing
TIMETECHNO,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
TIMKEN,skip:existing
TIPSMUSIC,"ok:standalone:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=3,Other Assets=5"
TITAGARH,skip:existing
TITAN,skip:existing
TMB,"ok:standalone:headline=11:cols=9;schedules=Fixed Assets=4,Other Liabilities=2,Other Assets=3"
TMCV,skip:existing
TMPV,skip:existing
TORNTPHARM,skip:existing
TORNTPOWER,skip:existing
TRANSRAILL,"ok:consolidated:headline=10:cols=7;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
TRAVELFOOD,skip:existing
TRENT,skip:existing
TRIDENT,skip:existing
TRITURBINE,skip:existing
TRIVENI,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
TSFINV,"ok:consolidated:headline=10:cols=9;schedules=Fixed Assets=11,Borrowings=3,Other Liabilities=3,Other Assets=5"
TTML,skip:existing
TVSMOTOR,skip:existing
TVSSCS,"ok:consolidated:headline=10:cols=8;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
UBL,skip:existing
UCOBANK,skip:existing
UJJIVANSFB,"ok:standalone:headline=11:cols=12;schedules=Fixed Assets=6,Other Liabilities=2,Other Assets=3"
ULTRACEMCO,skip:existing
UNIONBANK,skip:existing
UNITDSPR,skip:existing
UNOMINDA,skip:existing
UPL,skip:existing
URBANCO,skip:existing
USHAMART,skip:existing
UTIAMC,skip:existing
UTLSOLAR,"ok:consolidated:headline=10:cols=2;schedules=Fixed Assets=9,Borrowings=4,Other Liabilities=4,Other Assets=5"
V2RETAIL,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
VAIBHAVGBL,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
VARROC,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=5,Other Liabilities=4,Other Assets=5"
VBL,skip:existing
VEDL,skip:existing
VGUARD,"ok:consolidated:headline=10:cols=10;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
VIJAYA,skip:existing
VIKRAMSOLR,"ok:consolidated:headline=10:cols=7;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
VIPIND,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=2,Other Liabilities=3,Other Assets=5"
VIYASH,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
VMART,"ok:standalone:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=2,Other Assets=4"
VMM,skip:existing
VOLTAMP,"ok:standalone:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=1,Other Liabilities=3,Other Assets=5"
VOLTAS,skip:existing
VTL,skip:existing
WAAREEENER,skip:existing
WAAREERTL,"ok:consolidated:headline=10:cols=9;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
WABAG,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
WAKEFIT,"ok:standalone:headline=10:cols=6;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=3,Other Assets=5"
WEBELSOLAR,"ok:consolidated:headline=10:cols=2;schedules=Fixed Assets=1,Borrowings=3,Other Liabilities=2,Other Assets=5"
WELCORP,skip:existing
WELENT,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
WELSPUNLIV,skip:existing
WESTLIFE,"ok:consolidated:headline=10:cols=12;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=3,Other Assets=5"
WEWORK,"ok:consolidated:headline=10:cols=4;schedules=Fixed Assets=10,Borrowings=4,Other Liabilities=4,Other Assets=5"
WHIRLPOOL,skip:existing
WIPRO,skip:existing
WOCKPHARMA,skip:existing
YATHARTH,"ok:consolidated:headline=10:cols=10;schedules=Fixed Assets=11,Borrowings=4,Other Liabilities=4,Other Assets=5"
YESBANK,skip:existing
ZAGGLE,"ok:consolidated:headline=10:cols=4;schedules=Fixed Assets=10,Borrowings=3,Other Liabilities=4,Other Assets=5"
ZEEL,skip:existing
ZENSARTECH,skip:existing
ZENTEC,skip:existing
ZFCVINDIA,skip:existing
ZYDUSLIFE,skip:existing
ZYDUSWELL,skip:existing
