,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,178.0,178.0,178.0,178.0,217.0,258.0,259.0,319.0,324.0,330.0,331.0,333.0
Reserves,,3705.0,3660.0,2549.0,1658.0,616.0,-157.0,-306.0,-1301.0,1734.0,2013.0,2185.0,2575.0
Borrowings,,16491.0,20247.0,14956.0,9945.0,6717.0,5356.0,4940.0,4878.0,841.0,443.0,233.0,493.0
Other Liabilities,,5064.0,3344.0,3355.0,2081.0,2023.0,2673.0,3832.0,5467.0,5193.0,6686.0,8480.0,11104.0
Total Liabilities,,25439.0,27429.0,21038.0,13862.0,9573.0,8130.0,8725.0,9362.0,8092.0,9472.0,11229.0,14506.0
Fixed Assets,,2128.0,1785.0,103.0,80.0,83.0,175.0,117.0,127.0,196.0,161.0,145.0,136.0
CWIP,,4.0,4.0,12.0,11.0,14.0,13.0,12.0,2.0,5.0,6.0,8.0,0.0
Investments,,4363.0,2700.0,1983.0,1197.0,1438.0,2023.0,3190.0,3836.0,5094.0,6718.0,8700.0,11203.0
Other Assets,,18944.0,22941.0,18940.0,12574.0,8038.0,5919.0,5406.0,5397.0,2797.0,2587.0,2376.0,3166.0
Total Assets,,25439.0,27429.0,21038.0,13862.0,9573.0,8130.0,8725.0,9362.0,8092.0,9472.0,11229.0,14506.0
Land,Fixed Assets,5.71,5.71,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,
Building,Fixed Assets,87.25,81.05,16.73,2.72,2.63,119.82,85.45,93.54,143.17,138.64,153.91,
Equipments,Fixed Assets,50.75,49.23,27.74,6.51,8.15,10.05,10.96,12.24,15.07,16.1,16.63,
Computers,Fixed Assets,84.79,83.7,78.01,22.03,34.46,56.3,59.6,77.55,77.03,79.02,85.5,
Furniture n fittings,Fixed Assets,19.85,19.55,8.88,2.51,2.61,2.67,2.56,3.42,5.0,5.15,5.57,
Vehicles,Fixed Assets,22.21,24.59,18.94,6.14,5.33,5.26,4.04,4.34,7.45,7.68,7.39,
Intangible Assets,Fixed Assets,2022.78,2136.43,38.99,18.99,18.99,18.99,18.99,18.99,18.99,20.98,20.98,29.12
Other fixed assets,Fixed Assets,117.94,106.03,117.7,58.61,73.53,82.97,95.38,115.04,127.71,139.5,146.93,
Gross Block,Fixed Assets,2411.28,2506.29,307.26,117.78,145.97,296.33,277.25,325.39,394.69,407.34,437.18,
Accumulated Depreciation,Fixed Assets,283.02,721.38,204.32,38.1,63.2,121.36,160.41,198.46,198.6,246.3,292.29,
Long term Borrowings,Borrowings,8688.0,11858.0,8917.0,8983.0,5897.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0
Short term Borrowings,Borrowings,4320.0,4014.0,2159.0,962.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
Preference Capital,Borrowings,25.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0
Other Borrowings,Borrowings,3458.0,4350.0,3854.0,0.0,0.0,5356.0,4940.0,4878.0,757.0,443.0,233.0,
Non controlling int,Other Liabilities,220.0,185.0,494.0,418.0,219.0,93.0,345.0,450.0,620.0,831.0,921.0,969.0
Trade Payables,Other Liabilities,186.0,254.0,314.0,239.0,285.0,287.0,324.0,432.0,319.0,989.0,1440.0,2079.0
Advance from Customers,Other Liabilities,5.0,0.0,2.0,0.0,25.0,32.0,37.0,34.0,2.0,4.0,2.0,
Other liability items,Other Liabilities,4653.0,2904.0,2545.0,1424.0,1494.0,2261.0,3126.0,4550.0,4253.0,4861.0,6117.0,8055.0
Inventories,Other Assets,63.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0
Trade receivables,Other Assets,589.0,464.0,612.0,308.0,346.0,94.0,192.0,185.0,175.0,142.0,85.0,119.0
Cash Equivalents,Other Assets,1576.0,1717.0,2022.0,1745.0,1293.0,1461.0,727.0,2415.0,812.0,1072.0,1087.0,1703.0
Loans n Advances,Other Assets,325.0,309.0,231.0,293.0,350.0,293.0,275.0,228.0,243.0,149.0,137.0,444.0
Other asset items,Other Assets,16393.0,20392.0,16076.0,10229.0,6049.0,4071.0,4211.0,2569.0,1566.0,1221.0,1064.0,898.0
