,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,137.0,149.0,156.0,176.0,178.0,178.0,169.0,169.0,169.0,169.0,169.0,181.0
Reserves,,639.0,954.0,1165.0,1468.0,1860.0,2187.0,2347.0,2827.0,3865.0,4900.0,5238.0,5339.0
Borrowings,,2104.0,1892.0,1698.0,1310.0,1563.0,1782.0,2790.0,3137.0,2803.0,2204.0,1885.0,2578.0
Other Liabilities,,448.0,485.0,577.0,656.0,921.0,1143.0,1249.0,1492.0,2083.0,2053.0,2249.0,2440.0
Total Liabilities,,3328.0,3478.0,3596.0,3608.0,4522.0,5290.0,6555.0,7625.0,8920.0,9326.0,9542.0,10538.0
Fixed Assets,,2370.0,2752.0,2688.0,2654.0,2706.0,3142.0,3031.0,5280.0,5756.0,5846.0,6257.0,6512.0
CWIP,,27.0,20.0,16.0,37.0,329.0,400.0,1704.0,46.0,124.0,66.0,99.0,420.0
Investments,,4.0,70.0,259.0,152.0,675.0,491.0,641.0,724.0,931.0,1158.0,610.0,537.0
Other Assets,,927.0,636.0,633.0,766.0,812.0,1258.0,1180.0,1574.0,2110.0,2256.0,2576.0,3069.0
Total Assets,,3328.0,3478.0,3596.0,3608.0,4522.0,5290.0,6555.0,7625.0,8920.0,9326.0,9542.0,10538.0
Land,Fixed Assets,29.0,358.0,358.0,358.0,426.0,343.0,420.0,735.0,799.0,867.0,899.0,
Building,Fixed Assets,372.0,273.0,284.0,287.0,303.0,335.0,333.0,568.0,664.0,729.0,796.0,
Plant Machinery,Fixed Assets,2595.0,2209.0,2140.0,2217.0,2286.0,2794.0,2796.0,4591.0,4823.0,5052.0,5161.0,
Equipments,Fixed Assets,18.0,6.0,8.0,9.0,10.0,12.0,14.0,18.0,31.0,33.0,49.0,
Furniture n fittings,Fixed Assets,6.0,2.0,2.0,3.0,5.0,6.0,6.0,7.0,9.0,12.0,16.0,
Railway sidings,Fixed Assets,6.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
Vehicles,Fixed Assets,14.0,13.0,15.0,19.0,21.0,27.0,26.0,29.0,37.0,44.0,63.0,
Intangible Assets,Fixed Assets,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,149.0,151.0,363.0,899.0
Other fixed assets,Fixed Assets,36.0,4.0,62.0,62.0,67.0,170.0,143.0,228.0,436.0,435.0,712.0,
Gross Block,Fixed Assets,3078.0,2867.0,2871.0,2957.0,3130.0,3699.0,3750.0,6189.0,6951.0,7325.0,8063.0,
Accumulated Depreciation,Fixed Assets,708.0,116.0,183.0,303.0,424.0,558.0,719.0,908.0,1195.0,1479.0,1807.0,
Long term Borrowings,Borrowings,1613.0,1415.0,1299.0,971.0,1287.0,1425.0,2345.0,2609.0,2083.0,1630.0,1274.0,1432.0
Short term Borrowings,Borrowings,245.0,128.0,128.0,76.0,18.0,120.0,424.0,459.0,656.0,495.0,475.0,1004.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,21.0,69.0,64.0,79.0,135.0,141.0
Preference Capital,Borrowings,0.0,0.0,0.0,0.0,48.0,51.0,54.0,58.0,62.0,38.0,21.0,0.0
Other Borrowings,Borrowings,246.0,348.0,271.0,262.0,209.0,186.0,-54.0,-58.0,-62.0,-38.0,-21.0,
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,51.0,8.0,5.0,6.0,131.0,142.0,248.0,266.0
Trade Payables,Other Liabilities,238.0,188.0,231.0,255.0,274.0,382.0,397.0,526.0,658.0,678.0,754.0,855.0
Advance from Customers,Other Liabilities,10.0,7.0,5.0,7.0,8.0,15.0,10.0,23.0,29.0,25.0,20.0,
Other liability items,Other Liabilities,200.0,289.0,340.0,393.0,588.0,737.0,837.0,937.0,1266.0,1207.0,1227.0,1319.0
Inventories,Other Assets,374.0,335.0,383.0,394.0,346.0,498.0,383.0,519.0,819.0,942.0,1249.0,1348.0
Trade receivables,Other Assets,146.0,139.0,111.0,109.0,73.0,74.0,79.0,217.0,350.0,361.0,432.0,546.0
Cash Equivalents,Other Assets,18.0,16.0,30.0,123.0,27.0,42.0,20.0,22.0,52.0,73.0,41.0,179.0
Loans n Advances,Other Assets,20.0,23.0,30.0,81.0,148.0,219.0,336.0,435.0,414.0,384.0,423.0,250.0
Other asset items,Other Assets,369.0,124.0,79.0,58.0,217.0,425.0,362.0,380.0,475.0,496.0,430.0,746.0
