,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,200.0,200.0,200.0,412.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0
Reserves,,20035.0,19426.0,20484.0,24228.0,23303.0,20721.0,24732.0,24981.0,25040.0,27472.0,28171.0,33812.0
Borrowings,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,,42726.0,44780.0,49473.0,51094.0,56426.0,55707.0,66914.0,70691.0,72359.0,79150.0,80776.0,75713.0
Total Liabilities,,62961.0,64407.0,70157.0,75734.0,80553.0,77252.0,92470.0,96496.0,98223.0,107446.0,109771.0,110349.0
Fixed Assets,,302.0,350.0,399.0,560.0,561.0,558.0,547.0,563.0,564.0,471.0,533.0,526.0
CWIP,,0.0,15.0,57.0,33.0,45.0,25.0,16.0,18.0,14.0,20.0,6.0,0.0
Investments,,45365.0,44972.0,51907.0,56024.0,59801.0,52029.0,67025.0,71319.0,74360.0,82069.0,80942.0,78166.0
Other Assets,,17293.0,19069.0,17795.0,19117.0,20147.0,24640.0,24883.0,24597.0,23285.0,24886.0,28290.0,31657.0
Total Assets,,62961.0,64407.0,70157.0,75734.0,80553.0,77252.0,92470.0,96496.0,98223.0,107446.0,109771.0,110349.0
Land,Fixed Assets,43.52,7.43,27.55,68.22,125.05,112.97,78.1,77.74,79.41,35.54,36.61,
Building,Fixed Assets,132.74,170.78,237.56,237.97,206.63,228.41,267.81,294.22,316.88,344.37,355.96,
Equipments,Fixed Assets,1.93,2.02,14.69,15.39,14.13,15.46,14.62,14.66,14.2,12.16,10.74,
Computers,Fixed Assets,28.38,48.18,0.0,409.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Furniture n fittings,Fixed Assets,14.9,22.68,75.06,78.99,89.79,97.26,102.32,102.54,105.83,104.07,102.48,
Vehicles,Fixed Assets,56.68,69.27,142.86,158.36,170.78,175.89,168.88,169.44,167.49,167.95,158.87,
Intangible Assets,Fixed Assets,14.09,14.09,15.65,15.85,15.56,15.56,69.09,68.98,68.98,13.98,13.98,0.0
Other fixed assets,Fixed Assets,10.22,15.67,531.14,268.44,702.06,732.59,722.38,758.37,786.12,775.24,524.67,
Gross Block,Fixed Assets,302.46,350.12,1044.51,1253.01,1324.0,1378.14,1423.2,1485.95,1538.91,1453.31,1203.31,
Accumulated Depreciation,Fixed Assets,0.0,0.0,645.38,692.84,763.39,820.43,876.29,923.22,975.13,982.1,670.64,
Non controlling int,Other Liabilities,33.0,46.0,39.0,28.0,35.0,35.0,48.0,56.0,57.0,50.0,47.0,52.0
Trade Payables,Other Liabilities,2261.0,2387.0,21459.0,1343.0,1569.0,3215.0,3106.0,2198.0,2024.0,1711.0,792.0,0.0
Other liability items,Other Liabilities,40432.0,42347.0,27976.0,49723.0,54823.0,52456.0,63760.0,68438.0,70278.0,77389.0,79937.0,75661.0
Cash Equivalents,Other Assets,8446.0,7216.0,8126.0,9182.0,9709.0,11267.0,11787.0,12629.0,12410.0,14320.0,17710.0,19290.0
Loans n Advances,Other Assets,607.0,703.0,731.0,270.0,653.0,793.0,816.0,564.0,677.0,767.0,426.0,12117.0
Other asset items,Other Assets,8240.0,11150.0,8938.0,9665.0,9785.0,12580.0,12280.0,11403.0,10198.0,9799.0,10153.0,250.0
