,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,562.0,562.0,624.0,624.0,624.0,648.0,648.0,648.0,648.0,651.0,651.0,652.0
Reserves,,638.0,959.0,3218.0,4045.0,4963.0,10432.0,11536.0,13030.0,15430.0,18047.0,20777.0,23812.0
Borrowings,,904.0,1192.0,1497.0,439.0,700.0,333.0,393.0,647.0,643.0,592.0,820.0,2425.0
Other Liabilities,,251.0,389.0,480.0,540.0,718.0,663.0,1079.0,1146.0,1383.0,1882.0,2065.0,2629.0
Total Liabilities,,2355.0,3102.0,5819.0,5648.0,7006.0,12076.0,13655.0,15471.0,18105.0,21172.0,24313.0,29518.0
Fixed Assets,,1528.0,2094.0,2578.0,3400.0,4400.0,5948.0,7009.0,9260.0,11340.0,13415.0,16206.0,20090.0
CWIP,,98.0,82.0,153.0,147.0,377.0,364.0,1020.0,1129.0,829.0,935.0,1099.0,1300.0
Investments,,15.0,29.0,26.0,68.0,17.0,15.0,3.0,6.0,202.0,107.0,3.0,4.0
Other Assets,,713.0,897.0,3063.0,2033.0,2212.0,5749.0,5624.0,5076.0,5733.0,6716.0,7004.0,8123.0
Total Assets,,2355.0,3102.0,5819.0,5648.0,7006.0,12076.0,13655.0,15471.0,18105.0,21172.0,24313.0,29518.0
Land,Fixed Assets,602.0,784.0,1044.0,1438.0,2028.0,2740.0,3483.0,4527.0,5519.0,6904.0,8595.0,10432.0
Building,Fixed Assets,946.0,1162.0,1379.0,1757.0,2173.0,3139.0,3649.0,4938.0,6201.0,7062.0,8256.0,10391.0
Plant Machinery,Fixed Assets,51.0,59.0,88.0,124.0,191.0,272.0,352.0,491.0,656.0,870.0,1141.0,1446.0
Equipments,Fixed Assets,12.0,11.0,16.0,21.0,29.0,39.0,50.0,73.0,85.0,97.0,115.0,140.0
Computers,Fixed Assets,30.0,21.0,30.0,53.0,76.0,95.0,119.0,153.0,190.0,219.0,276.0,372.0
Furniture n fittings,Fixed Assets,172.0,143.0,202.0,265.0,357.0,476.0,581.0,772.0,968.0,1205.0,1515.0,1954.0
Vehicles,Fixed Assets,6.0,6.0,6.0,2.0,3.0,4.0,4.0,3.0,15.0,17.0,6.0,8.0
Intangible Assets,Fixed Assets,0.0,0.0,0.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0
Other fixed assets,Fixed Assets,12.0,6.0,39.0,61.0,74.0,82.0,81.0,91.0,105.0,119.0,124.0,140.0
Gross Block,Fixed Assets,1832.0,2192.0,2805.0,3801.0,5010.0,6927.0,8396.0,11127.0,13816.0,16571.0,20106.0,24960.0
Accumulated Depreciation,Fixed Assets,304.0,98.0,228.0,401.0,609.0,979.0,1387.0,1867.0,2476.0,3156.0,3900.0,4870.0
Long term Borrowings,Borrowings,,908.0,981.0,246.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,,129.0,139.0,7.0,304.0,4.0,0.0,0.0,0.0,0.0,0.0,965.0
Lease Liabilities,Borrowings,,0.0,0.0,0.0,0.0,295.0,393.0,647.0,643.0,592.0,820.0,1460.0
Other Borrowings,Borrowings,904.0,155.0,378.0,186.0,270.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
Non controlling int,Other Liabilities,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-1.0,-2.0
Trade Payables,Other Liabilities,119.0,194.0,261.0,317.0,463.0,433.0,578.0,589.0,754.0,985.0,1071.0,1338.0
Other liability items,Other Liabilities,133.0,194.0,219.0,222.0,254.0,229.0,500.0,557.0,629.0,898.0,996.0,1292.0
Inventories,Other Assets,540.0,672.0,948.0,1163.0,1609.0,1947.0,2248.0,2743.0,3243.0,3927.0,5044.0,5901.0
Trade receivables,Other Assets,7.0,8.0,21.0,34.0,64.0,20.0,44.0,67.0,62.0,166.0,154.0,149.0
Cash Equivalents,Other Assets,38.0,35.0,1884.0,560.0,219.0,108.0,1446.0,299.0,1408.0,638.0,358.0,304.0
Loans n Advances,Other Assets,21.0,32.0,45.0,51.0,98.0,101.0,81.0,109.0,97.0,105.0,126.0,152.0
Other asset items,Other Assets,108.0,150.0,165.0,225.0,221.0,3574.0,1806.0,1859.0,922.0,1879.0,1321.0,1617.0
