,parent_line_item,Mar 2011,Mar 2012,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,125.0,125.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,128.0,129.0
Reserves,,743.0,855.0,1789.0,2161.0,2478.0,2646.0,3125.0,3493.0,3741.0,4261.0,4471.0,4376.0
Borrowings,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,141.0
Other Liabilities,,218.0,202.0,205.0,262.0,409.0,393.0,398.0,363.0,307.0,953.0,917.0,398.0
Total Liabilities,,1086.0,1182.0,2121.0,2550.0,3013.0,3165.0,3650.0,3983.0,4175.0,5341.0,5658.0,5043.0
Fixed Assets,,208.0,201.0,278.0,273.0,351.0,373.0,360.0,357.0,368.0,412.0,408.0,405.0
CWIP,,0.0,0.0,3.0,5.0,1.0,1.0,5.0,8.0,9.0,3.0,11.0,4.0
Investments,,646.0,720.0,1543.0,1932.0,2261.0,2356.0,2747.0,2994.0,3248.0,4428.0,4558.0,3988.0
Other Assets,,232.0,260.0,297.0,339.0,400.0,436.0,539.0,623.0,550.0,498.0,681.0,647.0
Total Assets,,1086.0,1182.0,2121.0,2550.0,3013.0,3165.0,3650.0,3983.0,4175.0,5341.0,5658.0,5043.0
Building,Fixed Assets,199.0,199.0,299.0,299.0,377.0,367.0,381.0,402.0,431.0,346.0,364.0,385.0
Plant Machinery,Fixed Assets,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equipments,Fixed Assets,10.0,10.0,13.0,14.0,6.0,8.0,8.0,14.0,22.0,32.0,41.0,46.0
Computers,Fixed Assets,0.0,0.0,26.0,27.0,11.0,12.0,15.0,17.0,17.0,17.0,46.0,49.0
Furniture n fittings,Fixed Assets,7.0,7.0,9.0,9.0,4.0,4.0,6.0,7.0,9.0,18.0,25.0,27.0
Vehicles,Fixed Assets,0.0,0.0,2.0,4.0,4.0,5.0,5.0,5.0,7.0,7.0,10.0,12.0
Intangible Assets,Fixed Assets,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other fixed assets,Fixed Assets,7.0,8.0,16.0,18.0,22.0,30.0,35.0,37.0,40.0,187.0,185.0,190.0
Gross Block,Fixed Assets,247.0,249.0,365.0,371.0,424.0,426.0,449.0,482.0,526.0,606.0,671.0,708.0
Accumulated Depreciation,Fixed Assets,39.0,47.0,87.0,98.0,73.0,53.0,90.0,125.0,158.0,194.0,263.0,303.0
Other Borrowings,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,141.0
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,37.0,11.0,11.0,11.0,0.0,585.0,561.0,0.0
Trade Payables,Other Liabilities,5.0,5.0,8.0,17.0,4.0,1.0,4.0,39.0,55.0,31.0,62.0,26.0
Other liability items,Other Liabilities,213.0,197.0,196.0,246.0,368.0,381.0,384.0,312.0,252.0,337.0,293.0,372.0
Trade receivables,Other Assets,7.0,25.0,8.0,28.0,28.0,46.0,46.0,80.0,94.0,83.0,80.0,77.0
Cash Equivalents,Other Assets,47.0,62.0,110.0,149.0,124.0,119.0,332.0,399.0,357.0,320.0,504.0,444.0
Loans n Advances,Other Assets,9.0,8.0,36.0,17.0,52.0,66.0,64.0,61.0,64.0,62.0,63.0,99.0
Other asset items,Other Assets,170.0,164.0,144.0,146.0,196.0,205.0,97.0,84.0,35.0,33.0,34.0,27.0
