,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,25.0,25.0,25.0,25.0
Reserves,,823.0,1173.0,1550.0,2024.0,2228.0,2581.0,2978.0,3247.0,3363.0,3542.0,3765.0,4502.0
Borrowings,,72.0,81.0,1.0,2.0,36.0,75.0,31.0,25.0,36.0,35.0,47.0,260.0
Other Liabilities,,233.0,207.0,254.0,383.0,383.0,619.0,702.0,711.0,1159.0,927.0,1067.0,1250.0
Total Liabilities,,1146.0,1479.0,1823.0,2426.0,2664.0,3293.0,3729.0,4000.0,4582.0,4530.0,4904.0,6037.0
Fixed Assets,,288.0,451.0,589.0,1053.0,1178.0,1472.0,1541.0,1512.0,1496.0,1479.0,1762.0,1867.0
CWIP,,170.0,240.0,339.0,61.0,262.0,132.0,108.0,153.0,209.0,256.0,176.0,258.0
Investments,,60.0,86.0,182.0,190.0,78.0,79.0,176.0,147.0,535.0,349.0,464.0,588.0
Other Assets,,629.0,703.0,713.0,1122.0,1147.0,1610.0,1904.0,2188.0,2341.0,2446.0,2502.0,3324.0
Total Assets,,1146.0,1479.0,1823.0,2426.0,2664.0,3293.0,3729.0,4000.0,4582.0,4530.0,4904.0,6037.0
Land,Fixed Assets,48.0,175.0,175.0,175.0,227.0,259.0,273.0,262.0,257.0,259.0,270.0,283.0
Building,Fixed Assets,143.0,145.0,212.0,360.0,412.0,544.0,569.0,588.0,606.0,617.0,811.0,870.0
Plant Machinery,Fixed Assets,229.0,270.0,372.0,723.0,787.0,979.0,1107.0,1173.0,1223.0,1301.0,1404.0,1534.0
Equipments,Fixed Assets,17.0,19.0,20.0,23.0,25.0,28.0,26.0,28.0,27.0,29.0,54.0,63.0
Computers,Fixed Assets,23.0,18.0,22.0,27.0,32.0,34.0,30.0,28.0,34.0,42.0,58.0,66.0
Furniture n fittings,Fixed Assets,49.0,51.0,56.0,67.0,74.0,83.0,86.0,87.0,92.0,94.0,117.0,135.0
Vehicles,Fixed Assets,13.0,15.0,10.0,11.0,10.0,12.0,12.0,12.0,11.0,4.0,4.0,5.0
Intangible Assets,Fixed Assets,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0
Other fixed assets,Fixed Assets,20.0,22.0,10.0,15.0,27.0,35.0,38.0,40.0,32.0,44.0,46.0,54.0
Gross Block,Fixed Assets,550.0,716.0,879.0,1417.0,1593.0,1975.0,2141.0,2218.0,2283.0,2389.0,2801.0,3046.0
Accumulated Depreciation,Fixed Assets,262.0,265.0,290.0,365.0,415.0,502.0,600.0,706.0,786.0,910.0,1039.0,1179.0
Long term Borrowings,Borrowings,33.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,18.0,58.0,0.0,0.0,33.0,43.0,0.0,0.0,0.0,1.0,3.0,212.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,29.0,30.0,23.0,34.0,34.0,45.0,48.0
Other Borrowings,Borrowings,21.0,9.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,109.0,146.0,178.0,250.0,225.0,362.0,374.0,327.0,423.0,463.0,454.0,544.0
Advance from Customers,Other Liabilities,4.0,4.0,3.0,5.0,4.0,15.0,21.0,52.0,10.0,39.0,74.0,102.0
Other liability items,Other Liabilities,120.0,57.0,73.0,128.0,154.0,242.0,307.0,331.0,726.0,425.0,539.0,603.0
Inventories,Other Assets,159.0,205.0,211.0,351.0,436.0,496.0,766.0,791.0,816.0,828.0,904.0,939.0
Trade receivables,Other Assets,259.0,372.0,323.0,460.0,459.0,775.0,738.0,1020.0,1057.0,1247.0,1183.0,1854.0
Cash Equivalents,Other Assets,137.0,43.0,70.0,93.0,101.0,205.0,210.0,212.0,331.0,131.0,176.0,105.0
Loans n Advances,Other Assets,8.0,8.0,18.0,25.0,34.0,51.0,44.0,46.0,61.0,98.0,81.0,132.0
Other asset items,Other Assets,66.0,74.0,91.0,193.0,117.0,82.0,145.0,119.0,77.0,142.0,158.0,295.0
