,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,46.0,46.0,46.0,46.0
Reserves,,170.0,217.0,568.0,754.0,779.0,436.0,573.0,634.0,679.0,762.0,926.0,1057.0
Borrowings,,157.0,126.0,158.0,280.0,299.0,306.0,64.0,19.0,168.0,132.0,175.0,361.0
Other Liabilities,,175.0,209.0,247.0,649.0,533.0,223.0,219.0,226.0,231.0,341.0,412.0,485.0
Total Liabilities,,526.0,575.0,996.0,1707.0,1635.0,988.0,879.0,903.0,1125.0,1281.0,1558.0,1950.0
Fixed Assets,,281.0,312.0,296.0,433.0,476.0,481.0,580.0,579.0,622.0,704.0,748.0,1164.0
CWIP,,9.0,10.0,8.0,9.0,42.0,77.0,18.0,8.0,20.0,20.0,68.0,50.0
Investments,,1.0,1.0,478.0,1002.0,835.0,152.0,13.0,18.0,15.0,140.0,196.0,186.0
Other Assets,,235.0,252.0,214.0,263.0,282.0,278.0,267.0,298.0,469.0,416.0,547.0,550.0
Total Assets,,526.0,575.0,996.0,1707.0,1635.0,988.0,879.0,903.0,1125.0,1281.0,1558.0,1950.0
Land,Fixed Assets,19.0,20.0,21.0,43.0,54.0,49.0,48.0,53.0,55.0,56.0,62.0,75.0
Building,Fixed Assets,120.0,128.0,87.0,102.0,119.0,137.0,187.0,199.0,218.0,243.0,261.0,414.0
Plant Machinery,Fixed Assets,255.0,297.0,196.0,282.0,338.0,360.0,447.0,460.0,483.0,575.0,642.0,945.0
Equipments,Fixed Assets,27.0,30.0,4.0,8.0,8.0,8.0,10.0,11.0,15.0,17.0,20.0,24.0
Furniture n fittings,Fixed Assets,22.0,22.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,6.0,7.0,10.0
Vehicles,Fixed Assets,4.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0
Intangible Assets,Fixed Assets,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,7.0,26.0
Other fixed assets,Fixed Assets,15.0,17.0,2.0,24.0,25.0,34.0,36.0,39.0,70.0,80.0,83.0,90.0
Gross Block,Fixed Assets,462.0,518.0,315.0,474.0,558.0,604.0,744.0,780.0,854.0,984.0,1089.0,1592.0
Accumulated Depreciation,Fixed Assets,182.0,206.0,19.0,41.0,83.0,123.0,165.0,200.0,232.0,279.0,342.0,428.0
Long term Borrowings,Borrowings,56.0,66.0,74.0,142.0,167.0,172.0,34.0,8.0,4.0,75.0,111.0,223.0
Short term Borrowings,Borrowings,87.0,39.0,66.0,104.0,95.0,88.0,2.0,4.0,130.0,18.0,25.0,101.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,39.0,38.0,37.0
Other Borrowings,Borrowings,15.0,21.0,17.0,34.0,38.0,45.0,28.0,0.0,0.0,0.0,0.0,0.0
Non controlling int,Other Liabilities,0.0,0.0,11.0,11.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
Trade Payables,Other Liabilities,78.0,85.0,60.0,67.0,69.0,60.0,35.0,52.0,45.0,145.0,172.0,204.0
Advance from Customers,Other Liabilities,6.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,13.0,11.0,11.0,12.0
Other liability items,Other Liabilities,92.0,121.0,173.0,568.0,449.0,157.0,179.0,171.0,173.0,184.0,229.0,264.0
Inventories,Other Assets,139.0,145.0,123.0,155.0,138.0,145.0,198.0,206.0,379.0,262.0,355.0,318.0
Trade receivables,Other Assets,24.0,29.0,15.0,13.0,42.0,22.0,15.0,18.0,28.0,29.0,38.0,71.0
Cash Equivalents,Other Assets,41.0,45.0,55.0,69.0,75.0,58.0,24.0,36.0,19.0,84.0,70.0,70.0
Loans n Advances,Other Assets,1.0,1.0,4.0,4.0,4.0,17.0,15.0,24.0,20.0,14.0,19.0,18.0
Other asset items,Other Assets,30.0,32.0,17.0,22.0,23.0,36.0,15.0,13.0,23.0,28.0,65.0,72.0
