,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0
Reserves,,1278.0,1239.0,1535.0,1946.0,2384.0,2746.0,3308.0,3569.0,3720.0,4044.0,5294.0,6106.0
Borrowings,,2214.0,3221.0,2106.0,1766.0,1839.0,2519.0,2066.0,3065.0,3383.0,3961.0,3957.0,5378.0
Other Liabilities,,4183.0,4362.0,5023.0,6749.0,7389.0,7538.0,8566.0,9613.0,10117.0,10975.0,12859.0,13621.0
Total Liabilities,,7727.0,8874.0,8715.0,10512.0,11663.0,12855.0,13992.0,16298.0,17271.0,19031.0,22164.0,25158.0
Fixed Assets,,1259.0,1198.0,1149.0,1112.0,1182.0,1352.0,1398.0,1538.0,1583.0,1628.0,1647.0,1773.0
CWIP,,16.0,8.0,5.0,78.0,7.0,84.0,18.0,2.0,11.0,14.0,39.0,114.0
Investments,,0.0,25.0,130.0,39.0,13.0,22.0,1.0,13.0,0.0,0.0,0.0,0.0
Other Assets,,6452.0,7643.0,7431.0,9283.0,10460.0,11396.0,12575.0,14745.0,15677.0,17389.0,20479.0,23271.0
Total Assets,,7727.0,8874.0,8715.0,10512.0,11663.0,12855.0,13992.0,16298.0,17271.0,19031.0,22164.0,25158.0
Land,Fixed Assets,128.0,136.0,186.0,186.0,189.0,264.0,267.0,322.0,337.0,340.0,342.0,
Building,Fixed Assets,166.0,241.0,241.0,243.0,268.0,371.0,466.0,530.0,563.0,581.0,614.0,
Plant Machinery,Fixed Assets,656.0,641.0,654.0,667.0,735.0,795.0,848.0,934.0,979.0,1037.0,1227.0,
Equipments,Fixed Assets,9.0,87.0,85.0,100.0,113.0,159.0,181.0,224.0,282.0,399.0,325.0,
Computers,Fixed Assets,26.0,30.0,30.0,36.0,39.0,43.0,46.0,54.0,55.0,63.0,71.0,
Furniture n fittings,Fixed Assets,16.0,23.0,22.0,28.0,28.0,29.0,29.0,31.0,27.0,27.0,27.0,
Vehicles,Fixed Assets,35.0,60.0,57.0,60.0,56.0,59.0,57.0,64.0,63.0,65.0,60.0,
Intangible Assets,Fixed Assets,642.0,442.0,438.0,439.0,451.0,470.0,462.0,490.0,508.0,512.0,518.0,309.0
Other fixed assets,Fixed Assets,56.0,33.0,34.0,34.0,82.0,84.0,88.0,94.0,98.0,103.0,106.0,
Gross Block,Fixed Assets,1734.0,1693.0,1748.0,1793.0,1960.0,2274.0,2446.0,2743.0,2911.0,3127.0,3290.0,
Accumulated Depreciation,Fixed Assets,475.0,496.0,599.0,681.0,778.0,922.0,1049.0,1205.0,1329.0,1499.0,1643.0,
Long term Borrowings,Borrowings,737.0,593.0,776.0,738.0,541.0,153.0,219.0,393.0,493.0,236.0,358.0,661.0
Short term Borrowings,Borrowings,1308.0,2430.0,1233.0,901.0,1156.0,1909.0,1707.0,2469.0,2701.0,3552.0,3343.0,4442.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,146.0,140.0,202.0,189.0,173.0,256.0,275.0
Other Borrowings,Borrowings,169.0,198.0,98.0,127.0,143.0,312.0,0.0,0.0,0.0,0.0,0.0,
Trade Payables,Other Liabilities,3325.0,2820.0,3167.0,4658.0,4801.0,5007.0,6170.0,6847.0,8388.0,9231.0,10503.0,10824.0
Advance from Customers,Other Liabilities,143.0,844.0,1000.0,1208.0,1598.0,1428.0,1384.0,0.0,0.0,0.0,0.0,
Other liability items,Other Liabilities,716.0,698.0,855.0,882.0,990.0,1103.0,1012.0,2766.0,1728.0,1744.0,2356.0,2797.0
Inventories,Other Assets,476.0,360.0,395.0,627.0,641.0,776.0,842.0,1066.0,1137.0,1213.0,1140.0,1533.0
Trade receivables,Other Assets,3853.0,4658.0,4200.0,5039.0,4875.0,5426.0,5385.0,5106.0,4282.0,4137.0,5051.0,6474.0
Cash Equivalents,Other Assets,206.0,85.0,208.0,231.0,276.0,164.0,249.0,262.0,344.0,273.0,656.0,512.0
Loans n Advances,Other Assets,267.0,187.0,189.0,298.0,277.0,365.0,317.0,337.0,372.0,554.0,557.0,97.0
Other asset items,Other Assets,1649.0,2353.0,2438.0,3087.0,4391.0,4666.0,5782.0,7974.0,9542.0,11212.0,13075.0,14655.0
