,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,27.0,29.0,29.0,33.0,33.0,33.0,32.0,32.0,32.0,36.0,36.0,36.0
Reserves,,383.0,442.0,440.0,726.0,840.0,843.0,851.0,1046.0,1290.0,2598.0,3001.0,3254.0
Borrowings,,735.0,882.0,957.0,845.0,912.0,993.0,1233.0,1618.0,1333.0,1207.0,2126.0,2449.0
Other Liabilities,,297.0,332.0,433.0,452.0,417.0,361.0,587.0,785.0,1076.0,1422.0,1364.0,1439.0
Total Liabilities,,1442.0,1685.0,1858.0,2056.0,2201.0,2230.0,2703.0,3481.0,3731.0,5262.0,6528.0,7178.0
Fixed Assets,,532.0,947.0,1024.0,1076.0,1114.0,1175.0,1240.0,1473.0,1693.0,2428.0,2992.0,3761.0
CWIP,,316.0,35.0,50.0,44.0,130.0,219.0,276.0,129.0,91.0,216.0,498.0,337.0
Investments,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,125.0,190.0,241.0
Other Assets,,594.0,702.0,783.0,936.0,957.0,836.0,1187.0,1823.0,1947.0,2492.0,2848.0,2839.0
Total Assets,,1442.0,1685.0,1858.0,2056.0,2201.0,2230.0,2703.0,3481.0,3731.0,5262.0,6528.0,7178.0
Land,Fixed Assets,6.0,7.0,17.0,17.0,17.0,26.0,28.0,42.0,40.0,251.0,254.0,
Building,Fixed Assets,96.0,152.0,132.0,134.0,146.0,217.0,232.0,317.0,410.0,464.0,603.0,
Plant Machinery,Fixed Assets,541.0,941.0,853.0,1033.0,1172.0,1254.0,1411.0,1705.0,2007.0,2565.0,3213.0,
Equipments,Fixed Assets,2.0,3.0,51.0,1.0,1.0,7.0,9.0,9.0,9.0,9.0,11.0,
Computers,Fixed Assets,8.0,10.0,4.0,5.0,8.0,9.0,10.0,11.0,16.0,17.0,21.0,
Furniture n fittings,Fixed Assets,25.0,33.0,27.0,29.0,31.0,42.0,44.0,47.0,66.0,69.0,90.0,
Vehicles,Fixed Assets,5.0,5.0,5.0,6.0,7.0,7.0,9.0,9.0,10.0,15.0,20.0,
Intangible Assets,Fixed Assets,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,76.0,73.0,119.0
Other fixed assets,Fixed Assets,7.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,59.0,61.0,
Gross Block,Fixed Assets,696.0,1164.0,1099.0,1235.0,1393.0,1572.0,1753.0,2151.0,2568.0,3523.0,4346.0,
Accumulated Depreciation,Fixed Assets,164.0,217.0,74.0,159.0,279.0,397.0,512.0,678.0,876.0,1095.0,1354.0,
Long term Borrowings,Borrowings,443.0,507.0,423.0,386.0,458.0,479.0,670.0,869.0,758.0,767.0,1083.0,1616.0
Short term Borrowings,Borrowings,260.0,321.0,452.0,367.0,362.0,402.0,559.0,722.0,550.0,352.0,930.0,719.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,4.0,4.0,27.0,26.0,88.0,114.0,114.0
Other Borrowings,Borrowings,31.0,54.0,82.0,92.0,91.0,108.0,0.0,-0.0,0.0,-0.0,0.0,
Trade Payables,Other Liabilities,156.0,176.0,300.0,301.0,279.0,214.0,433.0,608.0,792.0,1017.0,1080.0,1145.0
Advance from Customers,Other Liabilities,1.0,1.0,1.0,4.0,6.0,6.0,10.0,16.0,17.0,29.0,24.0,
Other liability items,Other Liabilities,141.0,156.0,131.0,148.0,132.0,140.0,145.0,160.0,267.0,377.0,260.0,294.0
Inventories,Other Assets,176.0,220.0,229.0,299.0,332.0,360.0,439.0,710.0,908.0,1055.0,1258.0,1246.0
Trade receivables,Other Assets,299.0,338.0,444.0,515.0,510.0,343.0,573.0,891.0,775.0,850.0,975.0,795.0
Cash Equivalents,Other Assets,1.0,2.0,2.0,1.0,3.0,3.0,68.0,38.0,47.0,177.0,20.0,163.0
Loans n Advances,Other Assets,12.0,15.0,25.0,18.0,27.0,35.0,35.0,39.0,58.0,91.0,73.0,57.0
Other asset items,Other Assets,107.0,127.0,84.0,103.0,85.0,96.0,71.0,146.0,159.0,320.0,522.0,578.0
