,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,200.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0
Reserves,,568.0,672.0,759.0,831.0,877.0,932.0,916.0,1284.0,1927.0,2679.0,3422.0,4333.0
Borrowings,,362.0,258.0,217.0,802.0,813.0,952.0,826.0,723.0,884.0,1627.0,2428.0,5858.0
Other Liabilities,,241.0,424.0,468.0,692.0,746.0,813.0,833.0,931.0,1155.0,1123.0,1216.0,2088.0
Total Liabilities,,1371.0,1557.0,1648.0,2529.0,2640.0,2901.0,2779.0,3143.0,4170.0,5633.0,7271.0,12482.0
Fixed Assets,,913.0,1054.0,1082.0,1848.0,1838.0,2092.0,1961.0,1980.0,2336.0,2651.0,4266.0,7796.0
CWIP,,20.0,14.0,53.0,35.0,56.0,12.0,20.0,67.0,259.0,514.0,86.0,292.0
Investments,,52.0,87.0,96.0,9.0,17.0,86.0,120.0,132.0,252.0,844.0,1084.0,573.0
Other Assets,,385.0,402.0,417.0,637.0,729.0,711.0,678.0,964.0,1323.0,1624.0,1835.0,3822.0
Total Assets,,1371.0,1557.0,1648.0,2529.0,2640.0,2901.0,2779.0,3143.0,4170.0,5633.0,7271.0,12482.0
Land,Fixed Assets,94.0,209.0,208.0,241.0,242.0,270.0,270.0,292.0,376.0,450.0,1112.0,1229.0
Building,Fixed Assets,362.0,390.0,403.0,796.0,828.0,1052.0,1053.0,1101.0,1150.0,1283.0,1910.0,2833.0
Equipments,Fixed Assets,427.0,458.0,525.0,773.0,832.0,955.0,986.0,1057.0,1192.0,1390.0,1682.0,2106.0
Computers,Fixed Assets,17.0,20.0,22.0,32.0,36.0,42.0,44.0,56.0,67.0,77.0,81.0,119.0
Furniture n fittings,Fixed Assets,238.0,261.0,154.0,198.0,208.0,220.0,218.0,225.0,239.0,261.0,349.0,418.0
Vehicles,Fixed Assets,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,8.0,10.0
Intangible Assets,Fixed Assets,64.0,59.0,58.0,66.0,66.0,66.0,66.0,66.0,117.0,126.0,127.0,1521.0
Other fixed assets,Fixed Assets,15.0,18.0,149.0,275.0,289.0,334.0,341.0,352.0,516.0,520.0,661.0,1576.0
Gross Block,Fixed Assets,1220.0,1417.0,1522.0,2385.0,2505.0,2943.0,2982.0,3155.0,3663.0,4114.0,5930.0,9812.0
Accumulated Depreciation,Fixed Assets,307.0,363.0,440.0,537.0,666.0,851.0,1022.0,1175.0,1326.0,1463.0,1664.0,2017.0
Long term Borrowings,Borrowings,207.0,188.0,180.0,696.0,725.0,619.0,504.0,432.0,626.0,1195.0,1966.0,4667.0
Short term Borrowings,Borrowings,99.0,45.0,9.0,38.0,12.0,11.0,114.0,113.0,136.0,249.0,247.0,199.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,234.0,208.0,179.0,122.0,183.0,215.0,991.0
Other Borrowings,Borrowings,57.0,25.0,28.0,68.0,77.0,88.0,0.0,0.0,0.0,-0.0,0.0,0.0
Non controlling int,Other Liabilities,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
Trade Payables,Other Liabilities,136.0,161.0,207.0,305.0,334.0,362.0,410.0,449.0,615.0,604.0,574.0,1032.0
Advance from Customers,Other Liabilities,8.0,13.0,10.0,13.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Other liability items,Other Liabilities,96.0,249.0,251.0,373.0,396.0,450.0,421.0,481.0,539.0,518.0,640.0,1053.0
Inventories,Other Assets,52.0,51.0,53.0,85.0,91.0,72.0,59.0,74.0,85.0,124.0,124.0,174.0
Trade receivables,Other Assets,143.0,152.0,157.0,279.0,266.0,262.0,279.0,437.0,432.0,422.0,555.0,656.0
Cash Equivalents,Other Assets,30.0,24.0,34.0,35.0,101.0,115.0,132.0,172.0,380.0,416.0,647.0,2129.0
Loans n Advances,Other Assets,13.0,14.0,19.0,43.0,38.0,32.0,37.0,43.0,66.0,61.0,71.0,185.0
Other asset items,Other Assets,148.0,161.0,153.0,195.0,233.0,230.0,171.0,238.0,360.0,601.0,438.0,678.0
