,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,243.0,243.0,243.0,243.0,243.0,243.0,243.0,259.0,352.0,538.0,538.0,542.0
Reserves,,3168.0,2595.0,2531.0,2260.0,1996.0,1314.0,1093.0,1630.0,1785.0,4477.0,4355.0,3549.0
Borrowings,,1195.0,1307.0,1549.0,1734.0,2095.0,2191.0,2501.0,3721.0,2978.0,2223.0,1900.0,747.0
Other Liabilities,,1863.0,1850.0,2188.0,2409.0,2648.0,2949.0,3508.0,3152.0,3332.0,1925.0,1754.0,1520.0
Total Liabilities,,6470.0,5996.0,6512.0,6646.0,6983.0,6697.0,7345.0,8761.0,8448.0,9163.0,8547.0,6359.0
Fixed Assets,,481.0,243.0,431.0,353.0,348.0,212.0,153.0,75.0,72.0,2429.0,2427.0,161.0
CWIP,,30.0,30.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,6.0,-0.0
Investments,,1707.0,1562.0,1556.0,1730.0,1741.0,1510.0,1399.0,1564.0,1728.0,800.0,1290.0,365.0
Other Assets,,4252.0,4161.0,4525.0,4562.0,4894.0,4976.0,5793.0,7123.0,6648.0,5925.0,4825.0,5833.0
Total Assets,,6470.0,5996.0,6512.0,6646.0,6983.0,6697.0,7345.0,8761.0,8448.0,9163.0,8547.0,6359.0
Land,Fixed Assets,138.37,26.06,26.06,26.06,26.06,26.06,0.0,0.0,0.0,829.17,829.17,
Building,Fixed Assets,66.84,12.17,12.15,12.15,4.71,3.32,4.71,19.61,4.74,596.16,615.1,
Plant Machinery,Fixed Assets,9.43,7.24,7.34,7.34,0.34,0.34,0.34,8.33,5.4,54.2,70.36,
Equipments,Fixed Assets,2.23,0.53,0.63,0.64,0.72,0.66,0.58,0.64,0.84,0.68,0.69,
Computers,Fixed Assets,2.2,0.41,0.65,0.66,0.96,0.7,0.4,0.12,0.24,0.9,1.03,
Furniture n fittings,Fixed Assets,5.08,2.61,2.68,2.7,2.68,2.67,2.67,3.51,3.85,25.32,28.18,
Vehicles,Fixed Assets,12.72,7.67,94.47,9.15,8.55,8.55,8.55,6.9,7.41,8.53,13.77,
Wind turbines,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,3.08,
Intangible Assets,Fixed Assets,323.33,198.92,311.62,309.71,330.58,178.24,146.97,66.97,66.97,548.58,548.58,0.0
Other fixed assets,Fixed Assets,6.17,6.07,34.45,32.7,12.09,11.08,11.07,0.03,7.18,407.66,411.33,
Gross Block,Fixed Assets,566.37,261.68,490.05,401.11,386.69,231.62,175.29,106.11,96.63,2474.28,2521.29,
Accumulated Depreciation,Fixed Assets,85.58,18.78,59.17,47.66,39.04,19.9,22.3,31.09,24.51,45.77,94.64,
Long term Borrowings,Borrowings,645.0,844.0,1112.0,1184.0,1325.0,1283.0,1463.0,1993.0,1251.0,1514.0,1351.0,256.0
Short term Borrowings,Borrowings,422.0,348.0,262.0,392.0,271.0,248.0,1038.0,1445.0,1415.0,511.0,547.0,491.0
Preference Capital,Borrowings,0.0,38.0,0.0,47.0,54.0,63.0,43.0,59.0,70.0,63.0,5.0,0.0
Other Borrowings,Borrowings,128.0,78.0,175.0,111.0,445.0,597.0,-43.0,224.0,242.0,135.0,-2.0,
Non controlling int,Other Liabilities,77.0,-9.0,-94.0,-158.0,-149.0,-170.0,-120.0,-125.0,-67.0,71.0,79.0,-36.0
Trade Payables,Other Liabilities,145.0,135.0,145.0,163.0,165.0,153.0,122.0,100.0,93.0,128.0,205.0,52.0
Advance from Customers,Other Liabilities,1196.0,808.0,960.0,1143.0,498.0,486.0,4.0,252.0,482.0,640.0,520.0,
Other liability items,Other Liabilities,446.0,916.0,1177.0,1260.0,2134.0,2480.0,3503.0,2924.0,2824.0,1085.0,950.0,1504.0
Inventories,Other Assets,2305.0,2173.0,2322.0,2734.0,2244.0,2159.0,2381.0,3348.0,2582.0,2958.0,2331.0,1456.0
Trade receivables,Other Assets,136.0,58.0,78.0,56.0,90.0,84.0,75.0,223.0,69.0,83.0,252.0,282.0
Cash Equivalents,Other Assets,19.0,22.0,12.0,27.0,10.0,12.0,20.0,112.0,62.0,806.0,122.0,77.0
Loans n Advances,Other Assets,566.0,415.0,1128.0,759.0,912.0,923.0,1181.0,571.0,459.0,126.0,199.0,3179.0
Other asset items,Other Assets,1226.0,1494.0,985.0,986.0,1638.0,1798.0,2135.0,2869.0,3476.0,1951.0,1921.0,839.0
