,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,10.0,10.0,11.0,11.0,12.0,15.0,14.0,14.0,13.0,13.0,13.0,13.0
Reserves,,611.0,645.0,646.0,676.0,714.0,687.0,880.0,1340.0,1504.0,1928.0,2255.0,2475.0
Borrowings,,0.0,0.0,0.0,0.0,60.0,5.0,4.0,54.0,83.0,75.0,64.0,53.0
Other Liabilities,,61.0,98.0,135.0,246.0,321.0,482.0,715.0,987.0,812.0,992.0,1005.0,1189.0
Total Liabilities,,683.0,753.0,791.0,934.0,1107.0,1189.0,1613.0,2395.0,2413.0,3009.0,3338.0,3730.0
Fixed Assets,,95.0,51.0,466.0,452.0,350.0,257.0,257.0,305.0,484.0,700.0,739.0,761.0
CWIP,,365.0,499.0,24.0,0.0,6.0,13.0,6.0,54.0,64.0,104.0,90.0,50.0
Investments,,0.0,4.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,120.0,25.0
Other Assets,,223.0,199.0,300.0,482.0,676.0,918.0,1349.0,2036.0,1865.0,2205.0,2389.0,2894.0
Total Assets,,683.0,753.0,791.0,934.0,1107.0,1189.0,1613.0,2395.0,2413.0,3009.0,3338.0,3730.0
Land,Fixed Assets,8.0,8.0,8.0,8.0,8.0,15.0,12.0,56.0,8.0,21.0,21.0,21.0
Building,Fixed Assets,17.0,10.0,13.0,14.0,16.0,11.0,12.0,13.0,74.0,86.0,96.0,160.0
Equipments,Fixed Assets,73.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,7.0,12.0,13.0,13.0
Computers,Fixed Assets,216.0,31.0,35.0,71.0,40.0,81.0,82.0,101.0,162.0,225.0,279.0,310.0
Furniture n fittings,Fixed Assets,3.0,5.0,6.0,6.0,7.0,8.0,5.0,5.0,24.0,40.0,41.0,39.0
Vehicles,Fixed Assets,3.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0
Intangible Assets,Fixed Assets,3.0,3.0,0.0,0.0,0.0,157.0,157.0,157.0,145.0,280.0,280.0,280.0
Other fixed assets,Fixed Assets,0.0,0.0,429.0,425.0,416.0,499.0,531.0,552.0,688.0,323.0,381.0,409.0
Gross Block,Fixed Assets,323.0,59.0,494.0,527.0,490.0,780.0,802.0,888.0,1109.0,991.0,1114.0,1235.0
Accumulated Depreciation,Fixed Assets,228.0,8.0,28.0,75.0,141.0,523.0,545.0,583.0,626.0,291.0,375.0,475.0
Long term Borrowings,Borrowings,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,5.0,4.0,54.0,83.0,75.0,64.0,53.0
Other Borrowings,Borrowings,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,51.0,88.0,123.0,238.0,202.0,281.0,506.0,678.0,539.0,693.0,575.0,679.0
Other liability items,Other Liabilities,10.0,11.0,11.0,9.0,119.0,201.0,209.0,309.0,274.0,299.0,431.0,511.0
Inventories,Other Assets,27.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trade receivables,Other Assets,145.0,83.0,114.0,206.0,308.0,326.0,373.0,560.0,570.0,842.0,838.0,988.0
Cash Equivalents,Other Assets,30.0,51.0,133.0,165.0,155.0,201.0,584.0,862.0,712.0,667.0,881.0,1064.0
Loans n Advances,Other Assets,0.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other asset items,Other Assets,22.0,30.0,26.0,109.0,212.0,392.0,392.0,614.0,583.0,695.0,671.0,842.0
