,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0
Reserves,,502.0,507.0,496.0,511.0,553.0,546.0,450.0,431.0,535.0,557.0,572.0,588.0
Borrowings,,134.0,150.0,190.0,184.0,234.0,966.0,968.0,1055.0,1203.0,1363.0,1623.0,1805.0
Other Liabilities,,105.0,150.0,162.0,203.0,206.0,220.0,274.0,281.0,330.0,335.0,381.0,406.0
Total Liabilities,,773.0,838.0,880.0,929.0,1024.0,1763.0,1724.0,1798.0,2099.0,2286.0,2608.0,2830.0
Fixed Assets,,464.0,502.0,531.0,554.0,595.0,1409.0,1284.0,1362.0,1623.0,1817.0,2051.0,2252.0
CWIP,,21.0,18.0,17.0,20.0,28.0,23.0,26.0,36.0,57.0,45.0,26.0,69.0
Investments,,148.0,156.0,170.0,184.0,204.0,157.0,198.0,150.0,130.0,138.0,159.0,120.0
Other Assets,,140.0,161.0,162.0,171.0,196.0,175.0,215.0,249.0,289.0,286.0,372.0,390.0
Total Assets,,773.0,838.0,880.0,929.0,1024.0,1763.0,1724.0,1798.0,2099.0,2286.0,2608.0,2830.0
Land,Fixed Assets,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,22.0,22.0,30.0,
Building,Fixed Assets,264.0,304.0,336.0,369.0,322.0,1141.0,379.0,395.0,1355.0,1526.0,1749.0,
Equipments,Fixed Assets,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,6.0,6.0,
Computers,Fixed Assets,5.0,5.0,5.0,6.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,
Furniture n fittings,Fixed Assets,52.0,59.0,66.0,75.0,53.0,60.0,59.0,62.0,76.0,91.0,105.0,
Vehicles,Fixed Assets,6.0,6.0,4.0,4.0,1.0,2.0,3.0,3.0,5.0,7.0,8.0,
Intangible Assets,Fixed Assets,47.0,47.0,47.0,47.0,99.0,104.0,103.0,106.0,113.0,118.0,123.0,89.0
Other fixed assets,Fixed Assets,297.0,339.0,383.0,423.0,293.0,352.0,1043.0,1147.0,470.0,552.0,620.0,
Gross Block,Fixed Assets,674.0,764.0,845.0,926.0,772.0,1663.0,1600.0,1727.0,2049.0,2324.0,2644.0,
Accumulated Depreciation,Fixed Assets,210.0,262.0,314.0,372.0,176.0,254.0,315.0,365.0,426.0,507.0,593.0,
Long term Borrowings,Borrowings,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
Short term Borrowings,Borrowings,73.0,123.0,183.0,184.0,234.0,184.0,215.0,201.0,207.0,239.0,308.0,0.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,782.0,753.0,854.0,996.0,1124.0,1315.0,1505.0
Other Borrowings,Borrowings,61.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Trade Payables,Other Liabilities,57.0,68.0,74.0,108.0,118.0,128.0,185.0,172.0,188.0,203.0,232.0,252.0
Advance from Customers,Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other liability items,Other Liabilities,49.0,82.0,88.0,95.0,88.0,92.0,89.0,109.0,142.0,132.0,149.0,154.0
Inventories,Other Assets,24.0,28.0,30.0,34.0,41.0,41.0,47.0,56.0,71.0,63.0,81.0,70.0
Trade receivables,Other Assets,4.0,4.0,5.0,6.0,10.0,5.0,9.0,13.0,11.0,17.0,19.0,17.0
Cash Equivalents,Other Assets,7.0,7.0,7.0,11.0,9.0,3.0,11.0,23.0,28.0,14.0,59.0,17.0
Loans n Advances,Other Assets,9.0,8.0,9.0,6.0,8.0,13.0,9.0,20.0,7.0,-0.0,-0.0,1.0
Other asset items,Other Assets,95.0,114.0,111.0,114.0,129.0,113.0,140.0,137.0,171.0,192.0,214.0,285.0
