,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,119.0,123.0,123.0,123.0,123.0,123.0,135.0,132.0,132.0,110.0,112.0,112.0
Reserves,,1711.0,1344.0,1498.0,2093.0,2551.0,2995.0,4891.0,7468.0,8055.0,9278.0,10255.0,12261.0
Borrowings,,484.0,368.0,265.0,51.0,281.0,48.0,61.0,52.0,57.0,448.0,105.0,162.0
Other Liabilities,,1235.0,1134.0,1313.0,1706.0,1753.0,1849.0,1791.0,1456.0,1841.0,2563.0,2623.0,3257.0
Total Liabilities,,3550.0,2968.0,3199.0,3973.0,4707.0,5014.0,6878.0,9108.0,10085.0,12400.0,13095.0,15792.0
Fixed Assets,,1596.0,1539.0,1581.0,1588.0,1647.0,1702.0,1796.0,1841.0,1891.0,2165.0,2053.0,2146.0
CWIP,,56.0,58.0,35.0,66.0,80.0,125.0,65.0,88.0,114.0,161.0,153.0,200.0
Investments,,373.0,64.0,212.0,549.0,491.0,797.0,1938.0,4836.0,4767.0,5019.0,5605.0,8281.0
Other Assets,,1526.0,1307.0,1371.0,1770.0,2489.0,2390.0,3079.0,2343.0,3313.0,5054.0,5284.0,5165.0
Total Assets,,3550.0,2968.0,3199.0,3973.0,4707.0,5014.0,6878.0,9108.0,10085.0,12400.0,13095.0,15792.0
Land,Fixed Assets,1092.0,1058.0,1058.0,1058.0,1058.0,1080.0,1076.0,1076.0,1109.0,1137.0,1053.0,1061.0
Building,Fixed Assets,383.0,381.0,383.0,389.0,394.0,408.0,413.0,440.0,453.0,613.0,603.0,671.0
Plant Machinery,Fixed Assets,798.0,806.0,773.0,793.0,880.0,957.0,1062.0,1154.0,1263.0,1588.0,1574.0,1692.0
Equipments,Fixed Assets,11.0,9.0,8.0,10.0,10.0,11.0,11.0,9.0,11.0,14.0,15.0,15.0
Computers,Fixed Assets,0.0,0.0,41.0,46.0,52.0,53.0,55.0,59.0,64.0,94.0,110.0,120.0
Furniture n fittings,Fixed Assets,90.0,105.0,65.0,69.0,74.0,80.0,88.0,100.0,114.0,146.0,152.0,176.0
Vehicles,Fixed Assets,11.0,12.0,13.0,15.0,29.0,30.0,33.0,26.0,15.0,16.0,11.0,9.0
Intangible Assets,Fixed Assets,9.0,12.0,19.0,19.0,17.0,24.0,24.0,26.0,26.0,27.0,25.0,18.0
Other fixed assets,Fixed Assets,48.0,34.0,93.0,99.0,109.0,122.0,180.0,197.0,209.0,182.0,210.0,191.0
Gross Block,Fixed Assets,2443.0,2418.0,2453.0,2497.0,2623.0,2765.0,2942.0,3088.0,3264.0,3816.0,3752.0,3952.0
Accumulated Depreciation,Fixed Assets,847.0,879.0,872.0,910.0,976.0,1062.0,1146.0,1247.0,1373.0,1651.0,1699.0,1807.0
Long term Borrowings,Borrowings,107.0,90.0,59.0,15.0,4.0,3.0,2.0,0.0,0.0,52.0,0.0,0.0
Short term Borrowings,Borrowings,305.0,226.0,159.0,0.0,269.0,17.0,1.0,0.0,0.0,316.0,2.0,36.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,28.0,58.0,52.0,57.0,81.0,103.0,126.0
Other Borrowings,Borrowings,73.0,53.0,48.0,36.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Non controlling int,Other Liabilities,15.0,2.0,2.0,-0.0,6.0,5.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0
Trade Payables,Other Liabilities,738.0,751.0,910.0,1234.0,1249.0,1293.0,1195.0,894.0,1261.0,1650.0,1640.0,2193.0
Advance from Customers,Other Liabilities,0.0,25.0,44.0,38.0,42.0,87.0,66.0,99.0,84.0,77.0,56.0,70.0
Other liability items,Other Liabilities,482.0,356.0,357.0,434.0,456.0,464.0,530.0,467.0,500.0,840.0,930.0,998.0
Inventories,Other Assets,514.0,457.0,450.0,566.0,857.0,883.0,718.0,847.0,1218.0,1716.0,1399.0,1472.0
Trade receivables,Other Assets,414.0,375.0,456.0,592.0,931.0,732.0,658.0,793.0,1180.0,1428.0,1332.0,1203.0
Cash Equivalents,Other Assets,251.0,253.0,244.0,317.0,243.0,325.0,1322.0,272.0,472.0,1206.0,1124.0,839.0
Loans n Advances,Other Assets,43.0,-25.0,-2.0,1.0,26.0,42.0,29.0,59.0,53.0,40.0,31.0,62.0
Other asset items,Other Assets,304.0,248.0,222.0,294.0,431.0,408.0,352.0,373.0,391.0,664.0,1398.0,1589.0
