,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,356.0,357.0,357.0,357.0,441.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0
Reserves,,27013.0,23712.0,24216.0,34954.0,33135.0,33952.0,34849.0,35867.0,37192.0,38936.0,42055.0,44978.0
Borrowings,,24495.0,25264.0,29202.0,17491.0,17222.0,8103.0,6886.0,4182.0,3334.0,4834.0,4103.0,306.0
Other Liabilities,,14398.0,12396.0,10179.0,7783.0,15684.0,13341.0,11258.0,10623.0,11551.0,14804.0,21819.0,27685.0
Total Liabilities,,66262.0,61729.0,63954.0,60585.0,66483.0,55890.0,53488.0,51167.0,52572.0,59069.0,68472.0,73465.0
Fixed Assets,,19619.0,3943.0,24640.0,8082.0,6322.0,5187.0,4856.0,4862.0,4785.0,3880.0,3502.0,4114.0
CWIP,,5901.0,1779.0,153.0,137.0,103.0,89.0,95.0,81.0,61.0,71.0,86.0,162.0
Investments,,623.0,21310.0,1209.0,20832.0,21005.0,18566.0,19746.0,19779.0,19481.0,20138.0,21336.0,21692.0
Other Assets,,40119.0,34697.0,37952.0,31533.0,39053.0,32049.0,28791.0,26444.0,28245.0,34981.0,43549.0,47497.0
Total Assets,,66262.0,61729.0,63954.0,60585.0,66483.0,55890.0,53488.0,51167.0,52572.0,59069.0,68472.0,73465.0
Land,Fixed Assets,2961.0,283.0,299.0,424.0,425.0,717.0,593.0,385.0,384.0,380.0,379.0,378.0
Building,Fixed Assets,15378.0,1214.0,1002.0,744.0,778.0,843.0,807.0,798.0,797.0,801.0,1282.0,1294.0
Plant Machinery,Fixed Assets,2467.0,1210.0,1134.0,509.0,490.0,486.0,487.0,468.0,464.0,477.0,66.0,69.0
Equipments,Fixed Assets,58.0,21.0,22.0,16.0,25.0,27.0,25.0,30.0,37.0,42.0,12.0,14.0
Furniture n fittings,Fixed Assets,474.0,71.0,67.0,60.0,66.0,66.0,60.0,60.0,61.0,61.0,49.0,56.0
Vehicles,Fixed Assets,248.0,146.0,83.0,74.0,72.0,74.0,12.0,12.0,11.0,11.0,16.0,14.0
Intangible Assets,Fixed Assets,1206.0,1018.0,1011.0,1009.0,1009.0,944.0,944.0,944.0,944.0,944.0,944.0,944.0
Other fixed assets,Fixed Assets,258.0,180.0,22140.0,5727.0,3875.0,2901.0,2893.0,3265.0,3314.0,2514.0,2144.0,2847.0
Gross Block,Fixed Assets,23050.0,4143.0,25758.0,8563.0,6739.0,6058.0,5822.0,5962.0,6011.0,5230.0,4892.0,5616.0
Accumulated Depreciation,Fixed Assets,3431.0,199.0,1118.0,480.0,417.0,871.0,966.0,1099.0,1226.0,1350.0,1390.0,1502.0
Long term Borrowings,Borrowings,17630.0,20329.0,23255.0,6239.0,5614.0,3890.0,3295.0,2189.0,1050.0,2439.0,1672.0,0.0
Short term Borrowings,Borrowings,3072.0,2694.0,3408.0,8808.0,9164.0,2439.0,3369.0,1771.0,2053.0,2160.0,2182.0,45.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,222.0,222.0,231.0,235.0,249.0,261.0
Preference Capital,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Other Borrowings,Borrowings,3794.0,2242.0,2539.0,2444.0,2444.0,1773.0,-100.0,-0.0,-0.0,-0.0,-0.0,0.0
Non controlling int,Other Liabilities,175.0,126.0,124.0,49.0,41.0,18.0,20.0,19.0,4.0,1.0,0.0,0.0
Trade Payables,Other Liabilities,1851.0,1514.0,1407.0,1218.0,1277.0,1056.0,1234.0,1529.0,1644.0,1655.0,2261.0,1720.0
Advance from Customers,Other Liabilities,0.0,0.0,0.0,60.0,104.0,79.0,90.0,0.0,0.0,0.0,0.0,0.0
Other liability items,Other Liabilities,12373.0,10756.0,8648.0,6457.0,14262.0,12187.0,9914.0,9075.0,9903.0,13148.0,19558.0,25966.0
Inventories,Other Assets,17610.0,16834.0,20099.0,19753.0,22009.0,22486.0,21087.0,20107.0,19361.0,21154.0,24621.0,24717.0
Trade receivables,Other Assets,1586.0,3417.0,1417.0,1286.0,832.0,720.0,581.0,564.0,549.0,538.0,802.0,847.0
Cash Equivalents,Other Assets,2748.0,3381.0,4099.0,2278.0,4855.0,2420.0,1407.0,932.0,2275.0,4384.0,4338.0,7746.0
Loans n Advances,Other Assets,-149.0,881.0,35.0,-40.0,816.0,376.0,661.0,402.0,737.0,1209.0,235.0,210.0
Other asset items,Other Assets,18324.0,10184.0,12302.0,8257.0,10541.0,6046.0,5055.0,4440.0,5323.0,7695.0,13552.0,13975.0
