,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,58.0,58.0,58.0,58.0,58.0,58.0,60.0,297.0,297.0,297.0,297.0,297.0
Reserves,,2238.0,2705.0,3124.0,3506.0,4071.0,4875.0,6796.0,8268.0,10030.0,11182.0,12329.0,13745.0
Borrowings,,2435.0,2515.0,2396.0,3142.0,3730.0,4135.0,3469.0,3655.0,4478.0,5031.0,4726.0,5083.0
Other Liabilities,,1152.0,1146.0,1389.0,1657.0,2028.0,1795.0,2586.0,3544.0,3931.0,3945.0,4169.0,4971.0
Total Liabilities,,5883.0,6424.0,6968.0,8363.0,9888.0,10862.0,12911.0,15765.0,18736.0,20454.0,21521.0,24097.0
Fixed Assets,,3922.0,4113.0,4405.0,5122.0,5609.0,6368.0,7827.0,8425.0,10050.0,13242.0,13720.0,13926.0
CWIP,,104.0,117.0,259.0,559.0,754.0,1393.0,772.0,1672.0,2406.0,805.0,811.0,1889.0
Investments,,94.0,165.0,196.0,122.0,101.0,203.0,417.0,321.0,494.0,527.0,827.0,687.0
Other Assets,,1762.0,2029.0,2109.0,2561.0,3424.0,2899.0,3895.0,5347.0,5786.0,5881.0,6163.0,7594.0
Total Assets,,5883.0,6424.0,6968.0,8363.0,9888.0,10862.0,12911.0,15765.0,18736.0,20454.0,21521.0,24097.0
Land,Fixed Assets,216.0,354.0,355.0,359.0,358.0,531.0,539.0,556.0,603.0,610.0,618.0,634.0
Building,Fixed Assets,918.0,724.0,766.0,852.0,909.0,955.0,1358.0,1464.0,1665.0,1899.0,1974.0,2117.0
Plant Machinery,Fixed Assets,5293.0,3127.0,3636.0,4506.0,5271.0,6133.0,7617.0,8516.0,10397.0,13886.0,15032.0,15946.0
Equipments,Fixed Assets,47.0,24.0,35.0,46.0,58.0,64.0,73.0,83.0,94.0,130.0,149.0,162.0
Furniture n fittings,Fixed Assets,33.0,19.0,22.0,26.0,27.0,29.0,33.0,36.0,39.0,48.0,50.0,54.0
Vehicles,Fixed Assets,29.0,20.0,27.0,36.0,40.0,42.0,44.0,50.0,69.0,84.0,94.0,102.0
Intangible Assets,Fixed Assets,96.0,84.0,83.0,125.0,127.0,133.0,137.0,133.0,128.0,134.0,134.0,134.0
Other fixed assets,Fixed Assets,49.0,34.0,39.0,43.0,46.0,50.0,54.0,63.0,67.0,74.0,76.0,79.0
Gross Block,Fixed Assets,6681.0,4386.0,4963.0,5993.0,6836.0,7938.0,9856.0,10900.0,13063.0,16864.0,18126.0,19229.0
Accumulated Depreciation,Fixed Assets,2758.0,273.0,558.0,871.0,1227.0,1570.0,2029.0,2474.0,3013.0,3623.0,4406.0,5303.0
Long term Borrowings,Borrowings,1788.0,1940.0,1432.0,1907.0,2161.0,2312.0,1965.0,1753.0,2312.0,2251.0,1981.0,1953.0
Short term Borrowings,Borrowings,236.0,189.0,546.0,851.0,1127.0,955.0,1426.0,1786.0,2043.0,2669.0,2660.0,3051.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,88.0,78.0,116.0,123.0,110.0,85.0,78.0
Other Borrowings,Borrowings,410.0,386.0,419.0,384.0,441.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,581.0,715.0,809.0,1044.0,1382.0,1112.0,1585.0,2096.0,2231.0,2198.0,2332.0,2585.0
Advance from Customers,Other Liabilities,16.0,11.0,29.0,33.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
Other liability items,Other Liabilities,554.0,420.0,552.0,579.0,629.0,670.0,1001.0,1448.0,1700.0,1747.0,1838.0,2386.0
Inventories,Other Assets,764.0,671.0,838.0,958.0,1225.0,1201.0,1466.0,2138.0,2274.0,2326.0,2349.0,2789.0
Trade receivables,Other Assets,611.0,514.0,657.0,681.0,1029.0,891.0,1275.0,1792.0,1786.0,1943.0,2169.0,2562.0
Cash Equivalents,Other Assets,107.0,389.0,96.0,97.0,199.0,125.0,282.0,459.0,616.0,408.0,354.0,611.0
Loans n Advances,Other Assets,40.0,62.0,53.0,102.0,67.0,80.0,123.0,150.0,198.0,155.0,165.0,219.0
Other asset items,Other Assets,241.0,392.0,465.0,723.0,905.0,601.0,750.0,807.0,912.0,1049.0,1127.0,1414.0
