,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,14.0,14.0,14.0,14.0
Reserves,,900.0,1036.0,1178.0,1299.0,1513.0,1700.0,1978.0,2239.0,2590.0,3127.0,3623.0,4097.0
Borrowings,,39.0,23.0,0.0,79.0,65.0,252.0,207.0,157.0,237.0,153.0,157.0,318.0
Other Liabilities,,279.0,250.0,226.0,360.0,465.0,584.0,422.0,557.0,939.0,726.0,1108.0,959.0
Total Liabilities,,1227.0,1319.0,1414.0,1747.0,2053.0,2545.0,2617.0,2962.0,3780.0,4020.0,4903.0,5388.0
Fixed Assets,,425.0,446.0,448.0,445.0,440.0,500.0,865.0,875.0,1122.0,1164.0,1348.0,1611.0
CWIP,,42.0,48.0,38.0,47.0,179.0,371.0,76.0,107.0,101.0,167.0,190.0,302.0
Investments,,20.0,24.0,74.0,0.0,203.0,155.0,637.0,109.0,135.0,89.0,180.0,644.0
Other Assets,,740.0,801.0,854.0,1255.0,1231.0,1518.0,1039.0,1873.0,2422.0,2601.0,3185.0,2831.0
Total Assets,,1227.0,1319.0,1414.0,1747.0,2053.0,2545.0,2617.0,2962.0,3780.0,4020.0,4903.0,5388.0
Land,Fixed Assets,2.32,4.95,15.97,30.27,44.6,44.77,49.27,62.99,97.48,97.39,129.24,
Building,Fixed Assets,120.41,93.68,97.51,104.45,109.02,131.87,205.19,223.6,265.83,309.21,331.88,
Plant Machinery,Fixed Assets,626.39,378.46,423.47,454.8,487.86,571.86,912.55,965.35,1188.78,1273.46,1489.41,
Equipments,Fixed Assets,9.31,2.67,2.92,3.48,5.81,7.59,8.91,9.51,11.02,12.8,14.89,
Furniture n fittings,Fixed Assets,7.73,4.26,4.27,4.32,4.42,8.57,9.14,8.68,9.81,13.95,16.19,
Vehicles,Fixed Assets,12.62,12.9,14.01,16.96,17.54,22.24,21.75,23.41,24.6,26.57,29.44,
Intangible Assets,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.64,18.64,22.52,21.18
Other fixed assets,Fixed Assets,4.97,1.66,1.66,2.21,2.23,2.42,2.5,3.06,2.92,3.28,5.22,
Gross Block,Fixed Assets,783.75,498.58,559.81,616.49,671.48,789.32,1209.31,1296.6,1619.08,1755.3,2038.79,
Accumulated Depreciation,Fixed Assets,358.99,52.59,111.71,171.11,231.46,289.4,344.2,421.96,497.21,591.41,690.35,
Long term Borrowings,Borrowings,8.0,0.0,0.0,0.0,0.0,176.0,146.0,96.0,57.0,21.0,65.0,163.0
Short term Borrowings,Borrowings,22.0,14.0,0.0,79.0,65.0,44.0,1.0,52.0,167.0,121.0,76.0,141.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,13.0,10.0,17.0,13.0
Other Borrowings,Borrowings,8.0,9.0,0.0,0.0,0.0,32.0,51.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,76.0,28.0,97.0
Trade Payables,Other Liabilities,127.0,123.0,116.0,193.0,292.0,264.0,242.0,314.0,374.0,356.0,458.0,340.0
Other liability items,Other Liabilities,152.0,127.0,110.0,167.0,173.0,320.0,179.0,242.0,493.0,295.0,623.0,522.0
Inventories,Other Assets,343.0,295.0,339.0,574.0,590.0,859.0,537.0,1112.0,1259.0,1349.0,1506.0,1275.0
Trade receivables,Other Assets,222.0,390.0,425.0,558.0,462.0,370.0,403.0,601.0,1009.0,941.0,1265.0,1013.0
Cash Equivalents,Other Assets,78.0,12.0,15.0,5.0,143.0,174.0,55.0,44.0,34.0,207.0,225.0,74.0
Loans n Advances,Other Assets,2.0,32.0,5.0,7.0,-8.0,-21.0,-12.0,4.0,6.0,9.0,14.0,8.0
Other asset items,Other Assets,95.0,72.0,68.0,111.0,45.0,136.0,56.0,112.0,113.0,95.0,175.0,460.0
