,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,258.0,258.0,258.0,259.0,259.0,259.0,259.0,261.0,262.0,262.0,262.0,262.0
Reserves,,2466.0,2388.0,3309.0,3524.0,2492.0,2450.0,2460.0,2690.0,3084.0,3281.0,3524.0,3782.0
Borrowings,,3397.0,3819.0,2926.0,3323.0,2700.0,2640.0,2121.0,1865.0,1517.0,1448.0,1562.0,1660.0
Other Liabilities,,1855.0,1659.0,2032.0,3082.0,1872.0,1790.0,1872.0,2881.0,2035.0,2254.0,2684.0,3133.0
Total Liabilities,,7976.0,8125.0,8525.0,10188.0,7322.0,7138.0,6713.0,7697.0,6898.0,7245.0,8032.0,8836.0
Fixed Assets,,3208.0,3357.0,3672.0,3962.0,3421.0,3835.0,3590.0,3481.0,3427.0,3421.0,3578.0,3995.0
CWIP,,100.0,147.0,96.0,116.0,262.0,113.0,78.0,46.0,80.0,117.0,409.0,119.0
Investments,,59.0,544.0,277.0,76.0,78.0,90.0,70.0,66.0,211.0,167.0,150.0,269.0
Other Assets,,4609.0,4077.0,4481.0,6033.0,3561.0,3100.0,2974.0,4104.0,3180.0,3539.0,3895.0,4453.0
Total Assets,,7976.0,8125.0,8525.0,10188.0,7322.0,7138.0,6713.0,7697.0,6898.0,7245.0,8032.0,8836.0
Land,Fixed Assets,1226.93,1302.66,1398.34,1416.11,1319.11,1454.41,1406.17,1255.43,1286.15,1289.89,1427.76,
Building,Fixed Assets,915.51,736.79,749.69,869.61,585.57,636.8,657.66,677.88,686.0,713.11,728.47,
Plant Machinery,Fixed Assets,2591.57,1288.58,1474.51,1686.51,1833.68,2248.28,2301.2,2399.9,2514.98,2653.62,2840.03,
Equipments,Fixed Assets,42.67,42.47,46.05,58.12,33.37,36.64,37.62,37.48,37.34,40.8,43.99,
Computers,Fixed Assets,0.0,49.01,48.19,69.89,48.76,54.1,56.81,56.57,56.44,61.58,69.74,
Furniture n fittings,Fixed Assets,170.28,203.88,211.15,261.42,86.99,98.26,98.12,95.64,89.9,93.21,112.35,
Vehicles,Fixed Assets,39.99,36.13,44.81,52.95,53.05,56.04,49.87,56.99,67.79,78.48,91.37,
Intangible Assets,Fixed Assets,225.59,34.18,59.16,215.65,64.86,68.9,70.91,71.83,49.21,48.79,43.9,30.47
Other fixed assets,Fixed Assets,75.29,84.88,191.03,227.63,218.18,239.71,219.03,357.65,283.33,305.66,245.7,
Gross Block,Fixed Assets,5287.83,3778.58,4222.93,4857.89,4243.57,4893.14,4897.39,5009.37,5071.14,5285.14,5603.31,
Accumulated Depreciation,Fixed Assets,2079.6,421.79,550.72,895.67,822.43,1058.13,1306.89,1528.38,1644.63,1863.72,2025.14,
Long term Borrowings,Borrowings,1394.0,1493.0,757.0,849.0,935.0,1018.0,1142.0,758.0,378.0,263.0,292.0,277.0
Short term Borrowings,Borrowings,1701.0,1995.0,2025.0,2264.0,1601.0,1175.0,860.0,1002.0,1025.0,1062.0,1084.0,1164.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,185.0,119.0,106.0,114.0,123.0,186.0,219.0
Other Borrowings,Borrowings,302.0,331.0,144.0,211.0,164.0,262.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,35.0,56.0,151.0,305.0,86.0,58.0,47.0,56.0,59.0,78.0,85.0,97.0
Trade Payables,Other Liabilities,1349.0,1214.0,1427.0,2147.0,1358.0,1260.0,1400.0,2183.0,1238.0,1375.0,1655.0,1973.0
Advance from Customers,Other Liabilities,67.0,40.0,45.0,107.0,37.0,79.0,99.0,215.0,278.0,339.0,312.0,
Other liability items,Other Liabilities,404.0,350.0,409.0,523.0,390.0,393.0,326.0,428.0,461.0,462.0,631.0,1063.0
Inventories,Other Assets,1845.0,1920.0,2383.0,2244.0,1598.0,1277.0,1160.0,2208.0,1649.0,1986.0,2138.0,2174.0
Trade receivables,Other Assets,1166.0,768.0,795.0,1767.0,897.0,1048.0,1092.0,1109.0,966.0,1070.0,1177.0,1444.0
Cash Equivalents,Other Assets,83.0,61.0,54.0,65.0,81.0,84.0,52.0,77.0,77.0,76.0,117.0,163.0
Loans n Advances,Other Assets,46.0,516.0,474.0,442.0,383.0,141.0,191.0,160.0,168.0,131.0,124.0,62.0
Other asset items,Other Assets,1469.0,812.0,776.0,1514.0,602.0,550.0,480.0,550.0,320.0,277.0,339.0,610.0
