,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,10.0,10.0,10.0,10.0,50.0,45.0,53.0,53.0,53.0,55.0,55.0,55.0
Reserves,,199.0,225.0,295.0,369.0,400.0,382.0,982.0,1248.0,1359.0,1742.0,1851.0,1930.0
Borrowings,,249.0,221.0,104.0,215.0,175.0,159.0,149.0,139.0,406.0,143.0,258.0,543.0
Other Liabilities,,152.0,176.0,240.0,300.0,389.0,484.0,654.0,825.0,595.0,887.0,880.0,915.0
Total Liabilities,,610.0,632.0,649.0,895.0,1014.0,1069.0,1838.0,2265.0,2412.0,2827.0,3045.0,3443.0
Fixed Assets,,226.0,215.0,202.0,293.0,346.0,338.0,325.0,394.0,715.0,879.0,1166.0,1481.0
CWIP,,25.0,40.0,61.0,30.0,31.0,67.0,148.0,374.0,447.0,444.0,398.0,652.0
Investments,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,23.0,126.0,148.0,37.0
Other Assets,,358.0,377.0,386.0,571.0,637.0,664.0,1361.0,1492.0,1228.0,1378.0,1332.0,1274.0
Total Assets,,610.0,632.0,649.0,895.0,1014.0,1069.0,1838.0,2265.0,2412.0,2827.0,3045.0,3443.0
Land,Fixed Assets,3.0,3.0,3.0,13.0,13.0,12.0,5.0,26.0,138.0,145.0,113.0,114.0
Building,Fixed Assets,60.0,39.0,367.0,65.0,85.0,88.0,102.0,115.0,185.0,261.0,347.0,385.0
Plant Machinery,Fixed Assets,281.0,319.0,5.0,261.0,333.0,365.0,388.0,461.0,668.0,846.0,1118.0,1463.0
Equipments,Fixed Assets,1.0,2.0,0.0,1.0,2.0,2.0,2.0,4.0,3.0,7.0,12.0,12.0
Computers,Fixed Assets,4.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,6.0
Furniture n fittings,Fixed Assets,5.0,5.0,2.0,4.0,5.0,5.0,6.0,6.0,7.0,8.0,21.0,23.0
Vehicles,Fixed Assets,4.0,0.0,6.0,5.0,5.0,6.0,7.0,9.0,8.0,10.0,10.0,9.0
Wind turbines,Fixed Assets,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Intangible Assets,Fixed Assets,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0
Other fixed assets,Fixed Assets,19.0,21.0,29.0,0.0,1.0,2.0,3.0,4.0,3.0,3.0,71.0,71.0
Gross Block,Fixed Assets,380.0,393.0,412.0,352.0,448.0,484.0,517.0,633.0,1018.0,1288.0,1699.0,2087.0
Accumulated Depreciation,Fixed Assets,154.0,178.0,210.0,59.0,102.0,146.0,192.0,238.0,303.0,409.0,533.0,607.0
Long term Borrowings,Borrowings,0.0,,,53.0,75.0,90.0,10.0,2.0,130.0,97.0,42.0,493.0
Short term Borrowings,Borrowings,0.0,,,139.0,67.0,34.0,131.0,131.0,267.0,39.0,211.0,48.0
Lease Liabilities,Borrowings,0.0,,,0.0,0.0,0.0,8.0,6.0,9.0,7.0,4.0,2.0
Other Borrowings,Borrowings,249.0,221.0,104.0,23.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,-0.0
Non controlling int,Other Liabilities,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,117.0,143.0,173.0,214.0,316.0,412.0,475.0,712.0,466.0,762.0,697.0,730.0
Advance from Customers,Other Liabilities,0.0,1.0,4.0,4.0,1.0,4.0,9.0,6.0,23.0,2.0,7.0,18.0
Other liability items,Other Liabilities,35.0,32.0,64.0,82.0,72.0,68.0,169.0,107.0,104.0,123.0,176.0,166.0
Inventories,Other Assets,84.0,121.0,75.0,146.0,171.0,152.0,203.0,374.0,294.0,283.0,378.0,365.0
Trade receivables,Other Assets,188.0,191.0,232.0,324.0,326.0,359.0,435.0,668.0,570.0,583.0,538.0,524.0
Cash Equivalents,Other Assets,17.0,14.0,23.0,5.0,47.0,36.0,539.0,182.0,131.0,317.0,118.0,61.0
Loans n Advances,Other Assets,23.0,11.0,19.0,31.0,31.0,34.0,57.0,41.0,21.0,16.0,32.0,33.0
Other asset items,Other Assets,47.0,41.0,37.0,65.0,62.0,83.0,127.0,227.0,211.0,179.0,265.0,291.0
