,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0
Reserves,,1009.0,1585.0,1936.0,2214.0,2676.0,3125.0,3797.0,4399.0,4642.0,5085.0,5569.0,6192.0
Borrowings,,299.0,316.0,168.0,16.0,55.0,108.0,127.0,144.0,52.0,237.0,202.0,183.0
Other Liabilities,,485.0,535.0,591.0,749.0,783.0,880.0,982.0,1117.0,1028.0,1104.0,1179.0,1465.0
Total Liabilities,,1823.0,2465.0,2724.0,3009.0,3543.0,4144.0,4935.0,5690.0,5752.0,6455.0,6980.0,7870.0
Fixed Assets,,514.0,750.0,1026.0,1027.0,1104.0,1125.0,1418.0,1634.0,1770.0,2792.0,2847.0,2676.0
CWIP,,112.0,180.0,59.0,96.0,172.0,368.0,250.0,420.0,1033.0,281.0,124.0,110.0
Investments,,66.0,382.0,429.0,470.0,752.0,1137.0,1361.0,1339.0,881.0,1392.0,1766.0,2592.0
Other Assets,,1131.0,1154.0,1210.0,1415.0,1515.0,1513.0,1906.0,2297.0,2068.0,1990.0,2242.0,2492.0
Total Assets,,1823.0,2465.0,2724.0,3009.0,3543.0,4144.0,4935.0,5690.0,5752.0,6455.0,6980.0,7870.0
Land,Fixed Assets,19.0,15.0,46.0,53.0,84.0,87.0,103.0,126.0,127.0,138.0,139.0,142.0
Building,Fixed Assets,194.0,151.0,187.0,207.0,235.0,291.0,329.0,351.0,418.0,479.0,524.0,550.0
Plant Machinery,Fixed Assets,1018.0,629.0,904.0,983.0,1066.0,1138.0,1476.0,1779.0,2003.0,3159.0,3423.0,3489.0
Equipments,Fixed Assets,35.0,0.0,0.0,17.0,20.0,23.0,26.0,17.0,19.0,29.0,38.0,40.0
Furniture n fittings,Fixed Assets,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Railway sidings,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicles,Fixed Assets,15.0,8.0,8.0,7.0,9.0,10.0,11.0,11.0,14.0,16.0,14.0,13.0
Intangible Assets,Fixed Assets,1.0,0.0,24.0,24.0,32.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
Other fixed assets,Fixed Assets,13.0,0.0,3.0,3.0,24.0,39.0,42.0,50.0,52.0,36.0,57.0,60.0
Gross Block,Fixed Assets,1296.0,816.0,1187.0,1295.0,1470.0,1618.0,2016.0,2363.0,2663.0,3886.0,4224.0,4323.0
Accumulated Depreciation,Fixed Assets,782.0,66.0,161.0,268.0,365.0,493.0,597.0,728.0,893.0,1094.0,1377.0,1647.0
Long term Borrowings,Borrowings,59.0,23.0,0.0,0.0,43.0,87.0,98.0,61.0,29.0,209.0,182.0,160.0
Short term Borrowings,Borrowings,176.0,256.0,145.0,16.0,9.0,10.0,4.0,77.0,18.0,23.0,16.0,19.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,4.0,3.0
Other Borrowings,Borrowings,64.0,36.0,23.0,0.0,2.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0
Non controlling int,Other Liabilities,6.0,2.0,15.0,20.0,24.0,26.0,31.0,31.0,48.0,49.0,64.0,75.0
Trade Payables,Other Liabilities,272.0,315.0,337.0,459.0,380.0,478.0,563.0,635.0,539.0,579.0,615.0,852.0
Advance from Customers,Other Liabilities,8.0,9.0,6.0,11.0,8.0,25.0,24.0,34.0,37.0,18.0,17.0,21.0
Other liability items,Other Liabilities,199.0,208.0,233.0,259.0,371.0,351.0,364.0,417.0,404.0,458.0,484.0,517.0
Inventories,Other Assets,415.0,428.0,419.0,411.0,512.0,503.0,594.0,864.0,789.0,618.0,729.0,815.0
Trade receivables,Other Assets,442.0,441.0,519.0,723.0,698.0,720.0,733.0,989.0,845.0,927.0,1126.0,1271.0
Cash Equivalents,Other Assets,37.0,22.0,28.0,49.0,54.0,35.0,348.0,69.0,52.0,72.0,65.0,95.0
Loans n Advances,Other Assets,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other asset items,Other Assets,233.0,236.0,244.0,231.0,250.0,255.0,230.0,374.0,382.0,372.0,322.0,311.0
