,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,32.0,32.0
Reserves,,342.0,540.0,607.0,684.0,805.0,936.0,890.0,1029.0,1260.0,1822.0,2128.0,2487.0
Borrowings,,271.0,251.0,211.0,298.0,380.0,523.0,515.0,531.0,477.0,396.0,735.0,664.0
Other Liabilities,,422.0,499.0,530.0,588.0,728.0,865.0,850.0,1023.0,1302.0,1334.0,1719.0,2407.0
Total Liabilities,,1048.0,1305.0,1363.0,1585.0,1927.0,2339.0,2270.0,2597.0,3054.0,3568.0,4614.0,5589.0
Fixed Assets,,183.0,198.0,206.0,203.0,190.0,188.0,175.0,180.0,189.0,231.0,323.0,429.0
CWIP,,17.0,22.0,12.0,6.0,3.0,3.0,5.0,2.0,3.0,11.0,28.0,182.0
Investments,,0.0,0.0,1.0,0.0,31.0,33.0,41.0,39.0,36.0,37.0,36.0,34.0
Other Assets,,848.0,1085.0,1143.0,1376.0,1702.0,2116.0,2049.0,2375.0,2827.0,3288.0,4227.0,4945.0
Total Assets,,1048.0,1305.0,1363.0,1585.0,1927.0,2339.0,2270.0,2597.0,3054.0,3568.0,4614.0,5589.0
Land,Fixed Assets,5.11,5.08,6.16,6.16,6.16,3.6,3.6,3.42,3.42,3.42,3.29,
Building,Fixed Assets,60.54,20.42,25.5,36.84,41.32,50.75,48.72,98.65,105.21,119.27,128.09,
Plant Machinery,Fixed Assets,219.57,35.45,40.17,50.7,49.77,54.56,55.92,0.0,69.57,74.17,72.92,
Equipments,Fixed Assets,8.27,21.26,41.79,44.65,49.61,52.19,51.77,78.28,15.51,18.2,19.13,
Computers,Fixed Assets,4.33,2.39,3.05,3.52,3.98,4.44,4.8,5.8,6.99,8.84,8.72,
Furniture n fittings,Fixed Assets,3.85,1.87,7.94,9.17,9.25,9.91,10.26,11.27,12.7,13.71,18.63,
Vehicles,Fixed Assets,37.95,27.22,33.14,165.13,179.43,191.19,203.93,219.93,248.34,304.78,389.02,
Intangible Assets,Fixed Assets,2.27,2.43,2.43,2.43,2.27,2.27,2.27,2.27,2.27,2.27,2.27,10.73
Other fixed assets,Fixed Assets,1.89,120.66,121.26,1.24,1.45,1.54,1.54,1.55,1.55,0.42,5.09,
Gross Block,Fixed Assets,343.78,236.78,281.44,319.84,343.24,370.45,382.81,421.17,465.56,545.08,647.16,
Accumulated Depreciation,Fixed Assets,160.57,39.0,74.97,117.28,153.3,182.66,208.16,240.69,276.78,313.61,323.81,
Long term Borrowings,Borrowings,37.0,21.0,16.0,28.0,54.0,30.0,16.0,35.0,26.0,37.0,63.0,108.0
Short term Borrowings,Borrowings,200.0,192.0,164.0,246.0,282.0,426.0,493.0,492.0,449.0,354.0,660.0,543.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,2.0,4.0,12.0,12.0
Other Borrowings,Borrowings,35.0,38.0,31.0,24.0,44.0,61.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,0.0,0.0,2.0,14.0,8.0,8.0,4.0,3.0,1.0,2.0,23.0,71.0
Trade Payables,Other Liabilities,222.0,270.0,265.0,307.0,443.0,578.0,513.0,539.0,749.0,720.0,930.0,1174.0
Advance from Customers,Other Liabilities,27.0,54.0,53.0,22.0,33.0,55.0,70.0,113.0,168.0,102.0,148.0,
Other liability items,Other Liabilities,173.0,174.0,210.0,244.0,243.0,224.0,265.0,368.0,384.0,511.0,619.0,1162.0
Inventories,Other Assets,32.0,31.0,44.0,47.0,93.0,126.0,115.0,138.0,147.0,122.0,198.0,264.0
Trade receivables,Other Assets,195.0,272.0,295.0,309.0,389.0,542.0,534.0,667.0,894.0,1040.0,1462.0,1547.0
Cash Equivalents,Other Assets,68.0,43.0,35.0,95.0,88.0,75.0,64.0,150.0,172.0,480.0,593.0,493.0
Loans n Advances,Other Assets,132.0,165.0,185.0,25.0,35.0,103.0,109.0,118.0,100.0,67.0,225.0,698.0
Other asset items,Other Assets,421.0,573.0,585.0,901.0,1098.0,1270.0,1227.0,1303.0,1514.0,1580.0,1749.0,1943.0
