,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,93.0,93.0,95.0,192.0,192.0,192.0,213.0,213.0,213.0,213.0,213.0,213.0
Reserves,,-2435.0,-1856.0,-3437.0,-1899.0,-3199.0,-1074.0,-875.0,-821.0,-1094.0,-1651.0,-1888.0,-2890.0
Borrowings,,8897.0,9104.0,9875.0,7851.0,2902.0,3093.0,4447.0,5234.0,5569.0,5794.0,5889.0,7174.0
Other Liabilities,,4412.0,6174.0,6060.0,3854.0,9730.0,4460.0,3122.0,2477.0,2917.0,5807.0,4620.0,2915.0
Total Liabilities,,10967.0,13515.0,12592.0,9998.0,9624.0,6670.0,6907.0,7103.0,7604.0,10163.0,8833.0,7412.0
Fixed Assets,,6008.0,7702.0,7587.0,6192.0,4023.0,3886.0,3776.0,4004.0,4296.0,4561.0,4493.0,4062.0
CWIP,,33.0,37.0,35.0,29.0,100.0,142.0,7.0,217.0,114.0,50.0,21.0,24.0
Investments,,85.0,86.0,121.0,108.0,19.0,19.0,60.0,43.0,42.0,34.0,40.0,50.0
Other Assets,,4841.0,5690.0,4849.0,3669.0,5482.0,2623.0,3063.0,2839.0,3151.0,5517.0,4279.0,3276.0
Total Assets,,10967.0,13515.0,12592.0,9998.0,9624.0,6670.0,6907.0,7103.0,7604.0,10163.0,8833.0,7412.0
Land,Fixed Assets,125.0,304.0,309.0,302.0,341.0,234.0,234.0,227.0,229.0,271.0,272.0,
Building,Fixed Assets,912.0,1211.0,1088.0,1076.0,870.0,869.0,880.0,781.0,819.0,857.0,865.0,
Plant Machinery,Fixed Assets,7034.0,8489.0,6257.0,6038.0,3689.0,3795.0,3976.0,2811.0,3290.0,3593.0,3779.0,
Furniture n fittings,Fixed Assets,60.0,60.0,22.0,21.0,11.0,15.0,18.0,17.0,14.0,18.0,16.0,
Vehicles,Fixed Assets,190.0,169.0,32.0,23.0,2.0,2.0,3.0,3.0,4.0,5.0,8.0,
Intangible Assets,Fixed Assets,727.0,672.0,724.0,692.0,692.0,0.0,692.0,17.0,17.0,160.0,160.0,144.0
Other fixed assets,Fixed Assets,24.0,49.0,1091.0,1368.0,12.0,254.0,258.0,252.0,254.0,247.0,247.0,
Gross Block,Fixed Assets,9071.0,10953.0,9524.0,9519.0,5617.0,5169.0,6060.0,4109.0,4626.0,5152.0,5346.0,
Accumulated Depreciation,Fixed Assets,3064.0,3252.0,1937.0,3327.0,1594.0,1283.0,2283.0,105.0,330.0,591.0,853.0,
Long term Borrowings,Borrowings,3925.0,3481.0,5046.0,2906.0,2175.0,1892.0,2567.0,2756.0,3058.0,3236.0,3129.0,3356.0
Short term Borrowings,Borrowings,2627.0,1763.0,966.0,225.0,554.0,377.0,1865.0,2458.0,2491.0,2537.0,2738.0,3795.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,20.0,21.0,23.0,23.0
Preference Capital,Borrowings,0.0,0.0,0.0,0.0,522.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Borrowings,Borrowings,2345.0,3860.0,3863.0,4721.0,-349.0,540.0,0.0,0.0,0.0,0.0,-0.0,
Non controlling int,Other Liabilities,2.0,2.0,2.0,-1965.0,-2554.0,0.0,-2.0,0.0,1.0,1.0,0.0,0.0
Trade Payables,Other Liabilities,3296.0,4286.0,3921.0,3902.0,2819.0,2693.0,2695.0,2040.0,2315.0,5000.0,3950.0,2477.0
Advance from Customers,Other Liabilities,202.0,0.0,719.0,452.0,21.0,37.0,44.0,54.0,151.0,126.0,88.0,
Other liability items,Other Liabilities,913.0,1886.0,1417.0,1464.0,9445.0,1731.0,385.0,384.0,450.0,681.0,582.0,438.0
Inventories,Other Assets,2233.0,2094.0,1428.0,1031.0,1732.0,1679.0,2442.0,2073.0,2279.0,4477.0,3469.0,2603.0
Trade receivables,Other Assets,617.0,722.0,1012.0,762.0,285.0,133.0,154.0,290.0,207.0,618.0,449.0,280.0
Cash Equivalents,Other Assets,130.0,54.0,58.0,57.0,34.0,75.0,87.0,76.0,185.0,54.0,79.0,60.0
Loans n Advances,Other Assets,61.0,8.0,704.0,327.0,88.0,-43.0,47.0,41.0,106.0,51.0,17.0,18.0
Other asset items,Other Assets,1800.0,2811.0,1647.0,1492.0,3344.0,780.0,333.0,360.0,375.0,318.0,264.0,315.0
