,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,9.0,9.0,9.0,10.0,29.0,29.0,30.0,31.0,31.0,60.0,60.0,60.0
Reserves,,-152.0,-153.0,-399.0,-331.0,131.0,246.0,1581.0,1844.0,2028.0,1676.0,2125.0,2340.0
Borrowings,,49.0,66.0,0.0,0.0,0.0,77.0,63.0,56.0,46.0,41.0,33.0,23.0
Other Liabilities,,196.0,268.0,611.0,864.0,661.0,771.0,837.0,1019.0,1338.0,1672.0,1912.0,2201.0
Total Liabilities,,102.0,191.0,221.0,543.0,821.0,1123.0,2511.0,2949.0,3442.0,3449.0,4130.0,4625.0
Fixed Assets,,6.0,10.0,9.0,8.0,9.0,86.0,65.0,56.0,553.0,536.0,515.0,494.0
CWIP,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,,60.0,125.0,136.0,311.0,607.0,901.0,2254.0,2722.0,2784.0,2746.0,3453.0,3792.0
Other Assets,,36.0,56.0,76.0,223.0,204.0,136.0,192.0,171.0,106.0,166.0,161.0,338.0
Total Assets,,102.0,191.0,221.0,543.0,821.0,1123.0,2511.0,2949.0,3442.0,3449.0,4130.0,4625.0
Land,Fixed Assets,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Building,Fixed Assets,3.0,3.0,0.0,0.0,0.0,93.0,83.0,83.0,79.0,82.0,86.0,86.0
Equipments,Fixed Assets,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Computers,Fixed Assets,9.0,15.0,8.0,9.0,10.0,13.0,11.0,12.0,29.0,40.0,39.0,40.0
Furniture n fittings,Fixed Assets,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Vehicles,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Intangible Assets,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,454.0,454.0,454.0
Other fixed assets,Fixed Assets,13.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,58.0,58.0,63.0,68.0
Gross Block,Fixed Assets,34.0,41.0,17.0,19.0,21.0,118.0,106.0,106.0,630.0,644.0,652.0,658.0
Accumulated Depreciation,Fixed Assets,28.0,32.0,8.0,11.0,12.0,32.0,41.0,50.0,77.0,108.0,137.0,164.0
Lease Liabilities,Borrowings,,,,0.0,0.0,76.51,63.43,56.28,45.91,40.67,33.04,23.1
Preference Capital,Borrowings,49.0,66.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Borrowings,Borrowings,0.06,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,27.0,38.0,30.0,42.0,13.0,18.0,15.0,18.0,27.0,34.0,27.0,32.0
Advance from Customers,Other Liabilities,93.0,21.0,32.0,32.0,32.0,14.0,48.0,64.0,68.0,88.0,104.0,107.0
Other liability items,Other Liabilities,77.0,209.0,548.0,790.0,616.0,739.0,774.0,936.0,1243.0,1550.0,1781.0,2062.0
Trade receivables,Other Assets,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,5.0,4.0,6.0
Cash Equivalents,Other Assets,10.0,19.0,41.0,47.0,78.0,24.0,78.0,77.0,58.0,101.0,84.0,91.0
Loans n Advances,Other Assets,8.0,10.0,12.0,17.0,14.0,12.0,8.0,5.0,3.0,4.0,13.0,36.0
Other asset items,Other Assets,17.0,27.0,23.0,159.0,112.0,98.0,105.0,87.0,37.0,56.0,60.0,205.0
