,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,50.0,50.0,51.0,63.0,66.0,66.0,66.0,67.0,68.0,68.0,69.0,70.0
Reserves,,569.0,561.0,547.0,739.0,954.0,979.0,1326.0,1741.0,1990.0,2370.0,2716.0,3100.0
Borrowings,,8.0,23.0,232.0,159.0,133.0,300.0,82.0,20.0,27.0,44.0,72.0,159.0
Other Liabilities,,304.0,378.0,353.0,400.0,478.0,525.0,567.0,764.0,802.0,895.0,985.0,1211.0
Total Liabilities,,931.0,1012.0,1184.0,1361.0,1631.0,1869.0,2042.0,2593.0,2887.0,3378.0,3843.0,4539.0
Fixed Assets,,213.0,258.0,278.0,274.0,334.0,368.0,397.0,435.0,494.0,558.0,727.0,894.0
CWIP,,54.0,66.0,138.0,196.0,228.0,312.0,349.0,344.0,370.0,374.0,307.0,298.0
Investments,,179.0,77.0,66.0,69.0,68.0,77.0,146.0,416.0,365.0,449.0,538.0,635.0
Other Assets,,485.0,611.0,703.0,822.0,1001.0,1113.0,1150.0,1398.0,1657.0,1997.0,2270.0,2713.0
Total Assets,,931.0,1012.0,1184.0,1361.0,1631.0,1869.0,2042.0,2593.0,2887.0,3378.0,3843.0,4539.0
Land,Fixed Assets,32.0,33.0,33.0,33.0,33.0,29.0,33.0,34.0,36.0,36.0,37.0,40.0
Building,Fixed Assets,81.0,109.0,130.0,131.0,128.0,128.0,201.0,192.0,209.0,220.0,261.0,376.0
Plant Machinery,Fixed Assets,70.0,84.0,89.0,95.0,96.0,95.0,91.0,98.0,105.0,111.0,126.0,142.0
Equipments,Fixed Assets,13.0,17.0,19.0,20.0,20.0,81.0,20.0,21.0,21.0,22.0,24.0,27.0
Computers,Fixed Assets,17.0,20.0,21.0,22.0,23.0,38.0,38.0,40.0,61.0,61.0,63.0,76.0
Furniture n fittings,Fixed Assets,37.0,49.0,54.0,58.0,60.0,61.0,61.0,61.0,62.0,67.0,73.0,76.0
Vehicles,Fixed Assets,14.0,15.0,11.0,8.0,8.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0
Intangible Assets,Fixed Assets,159.0,165.0,77.0,35.0,36.0,30.0,29.0,30.0,33.0,34.0,56.0,61.0
Other fixed assets,Fixed Assets,0.0,-0.0,94.0,142.0,226.0,260.0,348.0,472.0,590.0,734.0,974.0,1220.0
Gross Block,Fixed Assets,423.0,491.0,528.0,544.0,632.0,730.0,830.0,950.0,1117.0,1286.0,1617.0,2021.0
Accumulated Depreciation,Fixed Assets,210.0,233.0,250.0,270.0,298.0,362.0,433.0,514.0,623.0,728.0,890.0,1127.0
Long term Borrowings,Borrowings,0.0,0.0,56.0,90.0,64.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,8.0,23.0,176.0,38.0,37.0,186.0,43.0,1.0,0.0,0.0,0.0,0.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,44.0,31.0,20.0,27.0,44.0,72.0,159.0
Other Borrowings,Borrowings,0.0,0.0,-0.0,31.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
Non controlling int,Other Liabilities,0.0,0.0,0.0,10.0,9.0,12.0,12.0,13.0,11.0,12.0,31.0,29.0
Trade Payables,Other Liabilities,186.0,182.0,99.0,117.0,166.0,208.0,166.0,257.0,269.0,267.0,211.0,236.0
Advance from Customers,Other Liabilities,2.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,1.0,3.0
Other liability items,Other Liabilities,116.0,194.0,254.0,273.0,303.0,305.0,385.0,493.0,522.0,610.0,742.0,943.0
Trade receivables,Other Assets,167.0,151.0,205.0,241.0,203.0,285.0,187.0,257.0,416.0,554.0,449.0,679.0
Cash Equivalents,Other Assets,106.0,54.0,116.0,140.0,82.0,106.0,153.0,159.0,97.0,204.0,328.0,491.0
Loans n Advances,Other Assets,16.0,90.0,51.0,53.0,90.0,78.0,79.0,81.0,84.0,60.0,59.0,75.0
Other asset items,Other Assets,195.0,316.0,331.0,387.0,626.0,644.0,731.0,901.0,1060.0,1179.0,1435.0,1468.0
