,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,2872.0,3334.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0
Reserves,,2853.0,4134.0,-857.0,-2968.0,3855.0,2624.0,9256.0,14600.0,25772.0,39042.0,52490.0,61080.0
Borrowings,,44742.0,52729.0,52484.0,52835.0,46980.0,55199.0,52411.0,49145.0,42596.0,34862.0,39495.0,54670.0
Other Liabilities,,8008.0,15597.0,16027.0,15804.0,13293.0,13346.0,13012.0,14379.0,13596.0,14248.0,17076.0,21861.0
Total Liabilities,,58474.0,75794.0,71511.0,69528.0,67985.0,75025.0,78535.0,81981.0,85821.0,92009.0,112918.0,141469.0
Fixed Assets,,45080.0,56941.0,54391.0,52137.0,50419.0,55846.0,52851.0,53274.0,51451.0,63016.0,69297.0,69401.0
CWIP,,191.0,88.0,125.0,120.0,350.0,2347.0,6439.0,10270.0,12880.0,925.0,12104.0,35053.0
Investments,,357.0,0.0,164.0,0.0,3.0,3.0,20.0,183.0,654.0,374.0,1097.0,1516.0
Other Assets,,12846.0,18765.0,16831.0,17271.0,17213.0,16830.0,19225.0,18254.0,20836.0,27694.0,30418.0,35498.0
Total Assets,,58474.0,75794.0,71511.0,69528.0,67985.0,75025.0,78535.0,81981.0,85821.0,92009.0,112918.0,141469.0
Land,Fixed Assets,413.0,215.0,228.0,275.0,821.0,797.0,874.0,1017.0,1085.0,2076.0,4103.0,4214.0
Building,Fixed Assets,1197.0,1346.0,1409.0,1476.0,1497.0,2415.0,1725.0,1633.0,1900.0,2158.0,2978.0,3200.0
Plant Machinery,Fixed Assets,48740.0,58177.0,58202.0,58515.0,58967.0,65724.0,66252.0,69592.0,69793.0,85315.0,92737.0,96779.0
Equipments,Fixed Assets,41.0,40.0,45.0,45.0,45.0,49.0,56.0,69.0,86.0,104.0,124.0,151.0
Computers,Fixed Assets,31.0,18.0,23.0,27.0,28.0,33.0,39.0,45.0,59.0,79.0,97.0,123.0
Furniture n fittings,Fixed Assets,51.0,22.0,23.0,24.0,26.0,32.0,34.0,36.0,35.0,40.0,45.0,48.0
Railway sidings,Fixed Assets,253.0,255.0,255.0,255.0,255.0,255.0,474.0,479.0,480.0,675.0,682.0,796.0
Vehicles,Fixed Assets,14.0,10.0,13.0,13.0,17.0,18.0,23.0,25.0,32.0,34.0,43.0,48.0
Intangible Assets,Fixed Assets,7.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,205.0,208.0
Other fixed assets,Fixed Assets,13.0,9.0,13.0,14.0,15.0,763.0,797.0,857.0,1668.0,38.0,98.0,152.0
Gross Block,Fixed Assets,50759.0,60283.0,60402.0,60836.0,61860.0,70277.0,70464.0,73945.0,75329.0,90709.0,101110.0,105720.0
Accumulated Depreciation,Fixed Assets,5679.0,3342.0,6011.0,8699.0,11441.0,14431.0,17613.0,20671.0,23878.0,27693.0,31813.0,36319.0
Long term Borrowings,Borrowings,35090.0,35418.0,36651.0,34560.0,36410.0,44566.0,39957.0,37871.0,33703.0,26595.0,27647.0,42830.0
Short term Borrowings,Borrowings,6295.0,13436.0,12580.0,14560.0,7074.0,7802.0,9683.0,10924.0,8549.0,7862.0,10688.0,10726.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,97.0,159.0,1160.0,1115.0
Preference Capital,Borrowings,0.0,0.0,0.0,0.0,0.0,76.0,88.0,401.0,416.0,431.0,139.0,152.0
Other Borrowings,Borrowings,3357.0,3876.0,3254.0,3715.0,3496.0,2754.0,2683.0,-154.0,-169.0,-184.0,-139.0,-152.0
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.0,1465.0
Trade Payables,Other Liabilities,5685.0,6232.0,7400.0,7626.0,6362.0,5596.0,3803.0,3508.0,3079.0,3609.0,2978.0,2841.0
Advance from Customers,Other Liabilities,0.0,660.0,709.0,130.0,72.0,38.0,753.0,53.0,33.0,5.0,21.0,116.0
Other liability items,Other Liabilities,2323.0,8704.0,7918.0,8047.0,6859.0,7712.0,8456.0,10818.0,10484.0,10635.0,12750.0,17439.0
Inventories,Other Assets,1629.0,1619.0,1760.0,874.0,1224.0,2523.0,2025.0,2258.0,3075.0,4142.0,3317.0,3623.0
Trade receivables,Other Assets,3490.0,12477.0,7704.0,6070.0,8551.0,8366.0,11438.0,9561.0,11529.0,11677.0,13022.0,11791.0
Cash Equivalents,Other Assets,856.0,869.0,604.0,857.0,916.0,1979.0,1607.0,2365.0,1874.0,7212.0,6120.0,6926.0
Loans n Advances,Other Assets,33.0,419.0,771.0,752.0,659.0,880.0,909.0,1474.0,1802.0,1242.0,1057.0,1479.0
Other asset items,Other Assets,6838.0,3382.0,5991.0,8719.0,5863.0,3081.0,3245.0,2596.0,2556.0,3421.0,6902.0,11677.0
