,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
Reserves,,245.0,251.0,292.0,308.0,319.0,367.0,362.0,375.0,535.0,661.0,711.0,787.0
Borrowings,,516.0,596.0,680.0,710.0,659.0,743.0,744.0,687.0,754.0,585.0,571.0,638.0
Other Liabilities,,382.0,329.0,350.0,395.0,401.0,375.0,316.0,318.0,373.0,319.0,362.0,418.0
Total Liabilities,,1150.0,1182.0,1329.0,1419.0,1385.0,1491.0,1429.0,1387.0,1669.0,1572.0,1650.0,1850.0
Fixed Assets,,644.0,627.0,759.0,793.0,644.0,826.0,708.0,685.0,682.0,792.0,801.0,880.0
CWIP,,4.0,29.0,24.0,8.0,6.0,3.0,3.0,15.0,79.0,10.0,29.0,7.0
Investments,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,,502.0,527.0,545.0,617.0,735.0,661.0,717.0,686.0,908.0,770.0,820.0,962.0
Total Assets,,1150.0,1182.0,1329.0,1419.0,1385.0,1491.0,1429.0,1387.0,1669.0,1572.0,1650.0,1850.0
Land,Fixed Assets,112.0,28.0,235.0,236.0,175.0,231.0,161.0,161.0,162.0,173.0,173.0,
Building,Fixed Assets,123.0,132.0,135.0,182.0,170.0,236.0,217.0,202.0,229.0,308.0,308.0,
Plant Machinery,Fixed Assets,532.0,572.0,240.0,263.0,224.0,332.0,311.0,305.0,340.0,344.0,385.0,
Ships Vessels,Fixed Assets,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,
Equipments,Fixed Assets,67.0,75.0,71.0,95.0,77.0,87.0,90.0,103.0,108.0,116.0,124.0,
Computers,Fixed Assets,12.0,12.0,13.0,20.0,16.0,17.0,18.0,19.0,20.0,25.0,27.0,
Furniture n fittings,Fixed Assets,23.0,24.0,28.0,33.0,25.0,26.0,19.0,22.0,23.0,34.0,41.0,
Vehicles,Fixed Assets,5.0,3.0,3.0,4.0,4.0,5.0,6.0,8.0,9.0,13.0,13.0,
Intangible Assets,Fixed Assets,88.0,94.0,83.0,95.0,93.0,124.0,132.0,129.0,133.0,124.0,130.0,165.0
Other fixed assets,Fixed Assets,50.0,126.0,40.0,40.0,40.0,15.0,12.0,11.0,13.0,14.0,17.0,
Gross Block,Fixed Assets,1017.0,1070.0,852.0,972.0,827.0,1078.0,970.0,965.0,1041.0,1154.0,1222.0,
Accumulated Depreciation,Fixed Assets,373.0,443.0,93.0,180.0,183.0,251.0,261.0,279.0,359.0,362.0,421.0,
Long term Borrowings,Borrowings,266.0,400.0,463.0,429.0,396.0,358.0,363.0,298.0,225.0,193.0,175.0,249.0
Short term Borrowings,Borrowings,140.0,92.0,177.0,221.0,216.0,220.0,214.0,245.0,393.0,265.0,276.0,280.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,135.0,166.0,143.0,135.0,127.0,120.0,109.0
Other Borrowings,Borrowings,111.0,104.0,41.0,61.0,47.0,30.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,274.0,240.0,245.0,263.0,277.0,275.0,205.0,219.0,229.0,185.0,230.0,256.0
Advance from Customers,Other Liabilities,1.0,1.0,5.0,13.0,12.0,1.0,0.0,0.0,9.0,12.0,8.0,
Other liability items,Other Liabilities,106.0,88.0,99.0,119.0,112.0,100.0,112.0,100.0,135.0,123.0,124.0,162.0
Inventories,Other Assets,227.0,256.0,238.0,283.0,281.0,265.0,225.0,255.0,300.0,306.0,347.0,412.0
Trade receivables,Other Assets,113.0,123.0,151.0,186.0,229.0,236.0,198.0,211.0,258.0,299.0,289.0,318.0
Cash Equivalents,Other Assets,76.0,68.0,83.0,63.0,68.0,83.0,61.0,40.0,161.0,61.0,46.0,68.0
Loans n Advances,Other Assets,22.0,20.0,15.0,22.0,18.0,27.0,33.0,55.0,62.0,44.0,56.0,8.0
Other asset items,Other Assets,63.0,61.0,58.0,63.0,139.0,51.0,201.0,126.0,128.0,60.0,83.0,156.0
