,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0
Reserves,,990.0,1199.0,1334.0,1495.0,1720.0,1412.0,1650.0,1589.0,2051.0,2055.0,2225.0,2350.0
Borrowings,,7645.0,6124.0,4135.0,3061.0,6464.0,8103.0,1892.0,3172.0,3993.0,4091.0,2001.0,3964.0
Other Liabilities,,4332.0,4207.0,4223.0,4582.0,5231.0,4561.0,4382.0,5244.0,6002.0,4563.0,4599.0,4920.0
Total Liabilities,,13458.0,12019.0,10182.0,9628.0,13905.0,14565.0,8414.0,10496.0,12536.0,11199.0,9316.0,11724.0
Fixed Assets,,4443.0,4259.0,4059.0,4080.0,3993.0,3726.0,3615.0,4230.0,3969.0,3831.0,3694.0,3534.0
CWIP,,39.0,33.0,51.0,64.0,133.0,656.0,862.0,138.0,178.0,242.0,172.0,161.0
Investments,,0.0,23.0,152.0,217.0,265.0,323.0,416.0,257.0,259.0,336.0,443.0,496.0
Other Assets,,8975.0,7705.0,5921.0,5268.0,9513.0,9861.0,3520.0,5870.0,8131.0,6791.0,5007.0,7534.0
Total Assets,,13458.0,12019.0,10182.0,9628.0,13905.0,14565.0,8414.0,10496.0,12536.0,11199.0,9316.0,11724.0
Land,Fixed Assets,24.5,18.27,18.47,18.54,18.54,18.54,18.54,18.54,18.54,18.54,18.54,
Building,Fixed Assets,264.6,147.31,148.42,152.8,155.07,157.64,166.13,186.74,201.32,207.81,217.44,
Plant Machinery,Fixed Assets,6716.43,4309.47,4374.34,4679.07,4848.51,4889.18,5076.61,5984.64,6030.61,6222.13,6382.18,
Equipments,Fixed Assets,9.93,1.14,1.63,2.28,3.75,5.29,7.18,8.2,13.52,13.93,15.86,
Computers,Fixed Assets,12.91,1.85,3.37,11.43,14.88,48.27,49.86,52.58,59.67,71.39,74.63,
Furniture n fittings,Fixed Assets,89.96,10.74,11.31,12.23,20.09,23.38,25.65,27.18,29.86,33.73,36.15,
Railway sidings,Fixed Assets,12.73,0.41,0.41,0.61,0.61,1.1,1.95,2.95,7.42,8.81,9.53,
Vehicles,Fixed Assets,3.33,1.0,1.27,2.86,3.43,15.12,15.66,17.2,14.99,11.53,16.07,
Intangible Assets,Fixed Assets,0.0,26.18,26.18,26.18,26.18,26.18,26.18,26.18,26.23,26.23,44.15,39.61
Other fixed assets,Fixed Assets,92.8,14.13,17.36,20.49,24.56,35.25,33.52,39.07,43.14,46.75,80.58,
Gross Block,Fixed Assets,7227.19,4530.5,4602.76,4926.49,5115.62,5219.95,5421.28,6363.28,6445.3,6660.85,6895.13,
Accumulated Depreciation,Fixed Assets,2783.88,271.9,544.23,846.96,1122.17,1494.37,1806.21,2133.74,2476.62,2829.93,3201.31,
Long term Borrowings,Borrowings,1785.0,986.0,172.0,115.0,280.0,597.0,648.0,630.0,535.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,5002.0,4295.0,3154.0,2890.0,6122.0,7334.0,1240.0,2540.0,3457.0,4088.0,1996.0,3959.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,5.0,4.0
Other Borrowings,Borrowings,858.0,842.0,809.0,56.0,62.0,172.0,0.0,0.0,0.0,0.0,0.0,
Trade Payables,Other Liabilities,174.0,307.0,405.0,491.0,621.0,897.0,730.0,1448.0,1756.0,1348.0,1537.0,1479.0
Advance from Customers,Other Liabilities,37.0,15.0,25.0,29.0,55.0,33.0,34.0,69.0,34.0,48.0,52.0,
Other liability items,Other Liabilities,4120.0,3885.0,3792.0,4062.0,4555.0,3631.0,3618.0,3726.0,4211.0,3167.0,3009.0,3441.0
Inventories,Other Assets,288.0,489.0,577.0,528.0,1588.0,1278.0,440.0,2257.0,3072.0,1752.0,915.0,1085.0
Trade receivables,Other Assets,5029.0,4803.0,4267.0,3924.0,7156.0,7735.0,2634.0,2808.0,4119.0,4037.0,3273.0,5411.0
Cash Equivalents,Other Assets,5.0,7.0,8.0,10.0,19.0,22.0,42.0,29.0,16.0,38.0,33.0,59.0
Loans n Advances,Other Assets,95.0,156.0,359.0,564.0,275.0,242.0,89.0,245.0,223.0,168.0,198.0,55.0
Other asset items,Other Assets,3558.0,2251.0,709.0,242.0,475.0,583.0,315.0,531.0,700.0,796.0,587.0,924.0
