,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
Reserves,,974.0,956.0,913.0,1868.0,3755.0,3473.0,3456.0,3875.0,4242.0,4387.0,4415.0,4719.0
Borrowings,,917.0,782.0,684.0,297.0,667.0,594.0,298.0,665.0,743.0,623.0,588.0,796.0
Other Liabilities,,315.0,176.0,216.0,534.0,684.0,332.0,451.0,730.0,668.0,653.0,607.0,612.0
Total Liabilities,,2246.0,1953.0,1853.0,2739.0,5144.0,4438.0,4244.0,5308.0,5692.0,5701.0,5648.0,6166.0
Fixed Assets,,907.0,932.0,889.0,833.0,788.0,745.0,694.0,763.0,1363.0,1816.0,1938.0,1788.0
CWIP,,108.0,27.0,1.0,2.0,19.0,101.0,373.0,696.0,472.0,212.0,71.0,224.0
Investments,,223.0,227.0,231.0,248.0,942.0,1245.0,1358.0,1171.0,859.0,1200.0,1400.0,1478.0
Other Assets,,1009.0,767.0,732.0,1656.0,3396.0,2348.0,1819.0,2678.0,2998.0,2474.0,2238.0,2676.0
Total Assets,,2246.0,1953.0,1853.0,2739.0,5144.0,4438.0,4244.0,5308.0,5692.0,5701.0,5648.0,6166.0
Land,Fixed Assets,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,44.0,44.0,44.0
Building,Fixed Assets,251.0,253.0,253.0,256.0,256.0,266.0,264.0,278.0,432.0,589.0,642.0,658.0
Plant Machinery,Fixed Assets,1206.0,1308.0,1330.0,1333.0,1349.0,1358.0,1364.0,1479.0,1954.0,2296.0,2421.0,2441.0
Equipments,Fixed Assets,12.0,11.0,11.0,11.0,12.0,11.0,12.0,10.0,9.0,13.0,14.0,14.0
Furniture n fittings,Fixed Assets,38.0,39.0,38.0,37.0,38.0,39.0,38.0,38.0,102.0,179.0,289.0,295.0
Railway sidings,Fixed Assets,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0
Vehicles,Fixed Assets,11.0,10.0,8.0,10.0,11.0,13.0,13.0,14.0,14.0,19.0,20.0,22.0
Intangible Assets,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Other fixed assets,Fixed Assets,5.0,5.0,9.0,9.0,9.0,9.0,9.0,15.0,15.0,16.0,16.0,16.0
Gross Block,Fixed Assets,1542.0,1646.0,1670.0,1678.0,1696.0,1718.0,1717.0,1853.0,2545.0,3162.0,3454.0,3497.0
Accumulated Depreciation,Fixed Assets,636.0,713.0,781.0,844.0,907.0,973.0,1023.0,1090.0,1183.0,1346.0,1516.0,1709.0
Long term Borrowings,Borrowings,252.0,157.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,576.0,520.0,412.0,297.0,666.0,593.0,297.0,663.0,741.0,619.0,585.0,793.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0
Other Borrowings,Borrowings,89.0,105.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
Trade Payables,Other Liabilities,129.0,52.0,86.0,246.0,380.0,134.0,257.0,448.0,412.0,425.0,399.0,401.0
Advance from Customers,Other Liabilities,1.0,1.0,5.0,15.0,1.0,2.0,1.0,3.0,1.0,7.0,8.0,5.0
Other liability items,Other Liabilities,185.0,123.0,125.0,273.0,303.0,197.0,192.0,279.0,255.0,221.0,199.0,206.0
Inventories,Other Assets,402.0,371.0,258.0,511.0,1308.0,1005.0,581.0,978.0,1440.0,1194.0,1255.0,1134.0
Trade receivables,Other Assets,405.0,318.0,361.0,973.0,1187.0,399.0,289.0,589.0,489.0,508.0,445.0,500.0
Cash Equivalents,Other Assets,4.0,5.0,8.0,8.0,557.0,437.0,551.0,602.0,690.0,410.0,147.0,250.0
Loans n Advances,Other Assets,17.0,7.0,7.0,10.0,12.0,15.0,15.0,16.0,17.0,15.0,12.0,227.0
Other asset items,Other Assets,180.0,65.0,98.0,154.0,332.0,492.0,384.0,494.0,361.0,346.0,380.0,565.0
