,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,55.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
Reserves,,2178.0,2257.0,2463.0,8247.0,7874.0,8007.0,14188.0,19625.0,19521.0,29915.0,31040.0,29171.0
Borrowings,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,1.0
Other Liabilities,,125.0,14.0,19.0,1564.0,1554.0,122.0,647.0,1314.0,1277.0,2905.0,3751.0,3430.0
Total Liabilities,,2358.0,2326.0,2537.0,9866.0,9478.0,8179.0,14886.0,20990.0,21089.0,32870.0,34842.0,32652.0
Fixed Assets,,14.0,14.0,14.0,14.0,14.0,15.0,14.0,16.0,15.0,14.0,174.0,171.0
CWIP,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,,2302.0,2259.0,2480.0,9816.0,9432.0,8128.0,14836.0,20893.0,21009.0,32485.0,34626.0,32453.0
Other Assets,,43.0,53.0,44.0,37.0,33.0,37.0,36.0,82.0,65.0,371.0,41.0,28.0
Total Assets,,2358.0,2326.0,2537.0,9866.0,9478.0,8179.0,14886.0,20990.0,21089.0,32870.0,34842.0,32652.0
Building,Fixed Assets,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Plant Machinery,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equipments,Fixed Assets,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Furniture n fittings,Fixed Assets,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Vehicles,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intangible Assets,Fixed Assets,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
Other fixed assets,Fixed Assets,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,161.0,162.0
Gross Block,Fixed Assets,16.0,16.0,16.0,16.0,16.0,17.0,18.0,18.0,18.0,18.0,177.0,178.0
Accumulated Depreciation,Fixed Assets,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,7.0
Other Borrowings,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.44,0.0,0.0,0.52
Non controlling int,Other Liabilities,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,5.0,5.0,10.0,6.0,6.0,5.0,2.0,4.0,4.0,8.0,3.0,7.0
Other liability items,Other Liabilities,119.0,8.0,8.0,1557.0,1547.0,116.0,643.0,1309.0,1271.0,2897.0,3748.0,3423.0
Trade receivables,Other Assets,0.48,0.05,0.07,14.07,4.09,1.01,0.0,53.93,10.39,5.72,0.0,0.95
Cash Equivalents,Other Assets,13.95,14.69,13.76,13.29,18.84,25.42,21.93,13.35,39.31,341.84,16.96,10.51
Loans n Advances,Other Assets,7.36,7.35,0.34,7.48,7.87,9.14,11.78,12.86,13.33,20.62,21.63,14.92
Other asset items,Other Assets,20.94,31.06,29.35,1.88,1.77,1.55,2.55,1.69,1.68,2.75,2.66,2.0
