,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,644.0,679.0,679.0,679.0,679.0,720.0,766.0,766.0,766.0,767.0,736.0,737.0
Reserves,,55618.0,78273.0,57383.0,94749.0,59500.0,62359.0,54481.0,43795.0,44556.0,84151.0,115408.0,111331.0
Borrowings,,73610.0,69360.0,78604.0,88950.0,106175.0,124788.0,142131.0,146449.0,134113.0,107264.0,71540.0,79109.0
Other Liabilities,,107442.0,114872.0,135914.0,142813.0,139349.0,132313.0,144193.0,138051.0,155239.0,177339.0,189289.0,188012.0
Total Liabilities,,237315.0,263184.0,272580.0,327192.0,305703.0,320179.0,341570.0,329061.0,334674.0,369521.0,376973.0,379189.0
Fixed Assets,,88479.0,107232.0,95944.0,121414.0,111234.0,127107.0,138708.0,138855.0,132080.0,121285.0,115697.0,104656.0
CWIP,,28640.0,25919.0,33699.0,40034.0,31884.0,35622.0,20964.0,10251.0,14274.0,35698.0,65806.0,102654.0
Investments,,15337.0,23767.0,20338.0,20813.0,15771.0,16308.0,24620.0,29380.0,26379.0,22971.0,35656.0,26313.0
Other Assets,,104858.0,106266.0,122600.0,144932.0,146814.0,141141.0,157278.0,150575.0,161941.0,189567.0,159814.0,145566.0
Total Assets,,237315.0,263184.0,272580.0,327192.0,305703.0,320179.0,341570.0,329061.0,334674.0,369521.0,376973.0,379189.0
Land,Fixed Assets,2513.0,7185.0,6762.0,7339.0,7286.0,7675.0,7819.0,7760.0,8045.0,7996.0,7900.0,6037.0
Building,Fixed Assets,13396.0,12343.0,12164.0,16552.0,22938.0,32665.0,35537.0,36466.0,38674.0,40583.0,44771.0,47193.0
Plant Machinery,Fixed Assets,88943.0,80063.0,79976.0,100226.0,109415.0,124158.0,138868.0,148585.0,153672.0,151877.0,155945.0,148454.0
Equipments,Fixed Assets,482.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Computers,Fixed Assets,1364.0,1634.0,1767.0,1943.0,2335.0,3054.0,3172.0,3383.0,3499.0,3667.0,3879.0,3606.0
Furniture n fittings,Fixed Assets,1149.0,1241.0,1401.0,1430.0,1626.0,1890.0,1956.0,1984.0,2084.0,2029.0,1970.0,1886.0
Vehicles,Fixed Assets,280.0,280.0,291.0,353.0,387.0,601.0,845.0,725.0,788.0,956.0,1271.0,900.0
Intangible Assets,Fixed Assets,9580.0,58951.0,54932.0,77870.0,80480.0,91157.0,114809.0,114323.0,112538.0,116714.0,93455.0,94900.0
Other fixed assets,Fixed Assets,45196.0,6746.0,6219.0,7497.0,8049.0,9380.0,10686.0,10870.0,11841.0,10657.0,10809.0,11366.0
Gross Block,Fixed Assets,162904.0,168941.0,163512.0,213209.0,232517.0,270579.0,313692.0,324096.0,331141.0,334479.0,320000.0,314342.0
Accumulated Depreciation,Fixed Assets,74424.0,61709.0,67568.0,91795.0,121283.0,143471.0,174985.0,185241.0,199062.0,213194.0,204303.0,209686.0
Long term Borrowings,Borrowings,56071.0,50510.0,60629.0,61200.0,70818.0,83316.0,93113.0,97759.0,88696.0,62149.0,40217.0,44248.0
Short term Borrowings,Borrowings,13140.0,11451.0,13860.0,16795.0,20150.0,16363.0,42792.0,41918.0,36965.0,36352.0,22282.0,25705.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,173.0,5977.0,6226.0,6772.0,8453.0,8763.0,9041.0,9156.0
Other Borrowings,Borrowings,4399.0,7399.0,4115.0,10956.0,15034.0,19132.0,0.0,0.0,0.0,0.0,0.0,0.0
Non controlling int,Other Liabilities,433.0,433.0,453.0,525.0,523.0,814.0,1573.0,4271.0,7278.0,8176.0,6610.0,6774.0
Trade Payables,Other Liabilities,57407.0,61562.0,62533.0,76940.0,71691.0,66398.0,76040.0,69750.0,79252.0,93978.0,97368.0,92780.0
Advance from Customers,Other Liabilities,2289.0,2165.0,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other liability items,Other Liabilities,47313.0,50712.0,71218.0,65349.0,67135.0,65101.0,66579.0,64030.0,68710.0,75185.0,85311.0,88458.0
Inventories,Other Assets,29272.0,32656.0,35085.0,42138.0,39014.0,37457.0,36089.0,35240.0,40755.0,47788.0,47269.0,50126.0
Trade receivables,Other Assets,12579.0,13571.0,14076.0,19893.0,18996.0,11173.0,12679.0,12442.0,15738.0,16952.0,13248.0,12619.0
Cash Equivalents,Other Assets,32116.0,30460.0,36078.0,34614.0,32649.0,33727.0,46792.0,40669.0,37016.0,45807.0,40834.0,29684.0
Loans n Advances,Other Assets,6628.0,2072.0,1816.0,4066.0,3620.0,3353.0,4520.0,4583.0,-4029.0,-1743.0,7557.0,7799.0
Other asset items,Other Assets,24263.0,27508.0,35544.0,44221.0,52535.0,55432.0,57198.0,57641.0,72461.0,80763.0,50906.0,45338.0
