,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,20.0,20.0
Reserves,,259.0,360.0,440.0,492.0,557.0,635.0,689.0,806.0,852.0,898.0,1013.0,1010.0
Borrowings,,161.0,110.0,8.0,8.0,90.0,96.0,0.0,73.0,25.0,681.0,1082.0,1199.0
Other Liabilities,,110.0,101.0,102.0,93.0,104.0,98.0,92.0,108.0,251.0,339.0,471.0,813.0
Total Liabilities,,535.0,576.0,555.0,600.0,758.0,835.0,787.0,994.0,1134.0,1925.0,2587.0,3042.0
Fixed Assets,,188.0,173.0,173.0,172.0,214.0,234.0,227.0,243.0,264.0,244.0,232.0,1142.0
CWIP,,0.0,1.0,16.0,34.0,40.0,21.0,20.0,12.0,292.0,886.0,1391.0,946.0
Investments,,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,,347.0,400.0,366.0,385.0,503.0,581.0,540.0,739.0,578.0,795.0,964.0,954.0
Total Assets,,535.0,576.0,555.0,600.0,758.0,835.0,787.0,994.0,1134.0,1925.0,2587.0,3042.0
Land,Fixed Assets,4.9,4.9,4.9,4.93,54.94,69.09,80.85,96.15,134.79,134.82,134.82,
Building,Fixed Assets,63.41,63.53,45.88,47.35,47.8,67.46,67.53,68.5,68.5,68.5,68.5,
Plant Machinery,Fixed Assets,169.27,173.52,130.49,147.55,161.96,167.43,171.7,188.63,191.81,192.34,191.82,
Equipments,Fixed Assets,2.77,3.03,1.42,1.82,2.02,5.64,5.69,5.89,5.92,5.97,6.03,
Computers,Fixed Assets,0.0,3.73,3.57,3.67,5.49,6.08,6.11,6.27,6.28,6.41,6.67,
Furniture n fittings,Fixed Assets,4.38,10.57,4.33,4.59,5.14,5.56,6.01,8.39,8.41,8.46,8.67,
Vehicles,Fixed Assets,5.53,5.64,3.28,3.93,5.36,6.9,6.9,6.34,6.34,6.38,6.47,
Intangible Assets,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Other fixed assets,Fixed Assets,12.26,3.38,0.75,0.82,1.39,1.38,1.69,2.82,2.82,2.86,2.88,
Gross Block,Fixed Assets,262.52,268.3,194.62,214.66,284.1,329.54,346.48,382.99,424.87,425.74,425.86,
Accumulated Depreciation,Fixed Assets,74.3,95.31,21.78,43.01,69.71,95.93,119.04,139.91,161.12,181.59,194.11,
Long term Borrowings,Borrowings,27.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,605.0,920.0,981.0
Short term Borrowings,Borrowings,114.0,84.0,0.0,0.0,87.0,96.0,0.0,73.0,25.0,77.0,163.0,219.0
Other Borrowings,Borrowings,20.0,18.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,128.0,177.0,209.0
Trade Payables,Other Liabilities,20.0,42.0,45.0,43.0,42.0,47.0,41.0,62.0,42.0,55.0,77.0,55.0
Advance from Customers,Other Liabilities,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,
Other liability items,Other Liabilities,90.0,59.0,56.0,51.0,61.0,50.0,49.0,44.0,90.0,156.0,216.0,548.0
Inventories,Other Assets,11.0,13.0,40.0,88.0,129.0,130.0,134.0,155.0,117.0,164.0,191.0,151.0
Trade receivables,Other Assets,63.0,96.0,131.0,123.0,165.0,252.0,178.0,314.0,203.0,257.0,340.0,125.0
Cash Equivalents,Other Assets,203.0,250.0,135.0,97.0,99.0,107.0,151.0,134.0,101.0,69.0,68.0,152.0
Loans n Advances,Other Assets,37.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,19.0
Other asset items,Other Assets,33.0,41.0,58.0,77.0,109.0,90.0,75.0,135.0,155.0,303.0,365.0,507.0
