,parent_line_item,Mar 2012,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,61.0,423.0,1006.0,1006.0,1006.0,1053.0,1139.0,1252.0,1111.0,1135.0,1140.0,1141.0
Reserves,,-13.0,288.0,1006.0,1038.0,1248.0,1691.0,2257.0,2994.0,4047.0,4834.0,4933.0,4984.0
Deposits,,0.0,1921.0,5604.0,9007.0,10788.0,16392.0,18951.0,25348.0,36129.0,43107.0,46533.0,
Borrowing,,44.0,1638.0,4779.0,5177.0,3973.0,5135.0,4165.0,2616.0,2974.0,1788.0,2137.0,5773.0
Other Liabilities,,14.0,65.0,533.0,485.0,529.0,628.0,755.0,1134.0,1478.0,1418.0,1519.0,2180.0
Total Liabilities,,105.0,2414.0,9245.0,13310.0,15763.0,19296.0,24708.0,26948.0,34958.0,45304.0,52836.0,60610.0
Fixed Assets,,4.0,11.0,274.0,280.0,236.0,210.0,184.0,189.0,338.0,537.0,531.0,715.0
CWIP,,0.0,0.0,15.0,1.0,2.0,2.0,1.0,11.0,41.0,68.0,165.0,0.0
Investments,,0.0,0.0,1890.0,3857.0,2344.0,2343.0,3705.0,4450.0,6665.0,9065.0,9289.0,10149.0
Other Assets,,102.0,2403.0,7066.0,9172.0,13181.0,16740.0,20818.0,22297.0,27914.0,35634.0,42851.0,49746.0
Total Assets,,105.0,2414.0,9245.0,13310.0,15763.0,19296.0,24708.0,26948.0,34958.0,45304.0,52836.0,60610.0
Building,Fixed Assets,0.0,1.62,74.52,104.98,113.19,119.9,125.56,128.7,140.4,292.78,299.57,
Other fixed assets,Fixed Assets,3.52,22.51,278.1,339.7,373.95,430.45,466.62,537.28,746.39,916.02,1032.19,
Gross Block,Fixed Assets,3.52,24.13,352.62,444.68,487.14,550.35,592.18,665.98,886.79,1208.8,1331.76,
Accumulated Depreciation,Fixed Assets,0.0,12.96,79.01,164.94,251.43,339.86,408.01,476.71,549.09,672.28,800.85,
Trade Payables,Other Liabilities,-0.0,-0.0,1.0,7.0,63.0,51.0,131.0,168.0,350.0,350.0,355.0,-0.0
Other liability items,Other Liabilities,14.0,65.0,532.0,478.0,466.0,577.0,624.0,967.0,1128.0,1069.0,1164.0,2180.0
Cash Equivalents,Other Assets,5.0,101.0,181.0,270.0,287.0,242.0,417.0,1916.0,1051.0,3397.0,4836.0,5563.0
Loans n Advances,Other Assets,30.0,2.0,3.0,2.0,6.0,7.0,0.0,0.0,18.0,33.0,105.0,42751.0
Other asset items,Other Assets,67.0,2300.0,6882.0,8900.0,12888.0,16491.0,20401.0,20381.0,26845.0,32204.0,37910.0,1432.0
