,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
Reserves,,1113.0,1220.0,1427.0,1624.0,1897.0,2045.0,2297.0,2642.0,2931.0,3517.0,4024.0,4674.0
Borrowings,,176.0,149.0,134.0,9.0,300.0,332.0,350.0,335.0,273.0,186.0,125.0,79.0
Other Liabilities,,402.0,455.0,500.0,618.0,847.0,1174.0,742.0,817.0,872.0,899.0,978.0,1274.0
Total Liabilities,,1734.0,1869.0,2106.0,2296.0,3090.0,3596.0,3433.0,3840.0,4121.0,4648.0,5173.0,6072.0
Fixed Assets,,547.0,386.0,447.0,592.0,950.0,1323.0,1133.0,1254.0,1174.0,1034.0,1170.0,1223.0
CWIP,,1.0,2.0,3.0,6.0,12.0,11.0,0.0,1.0,0.0,5.0,1.0,176.0
Investments,,94.0,134.0,243.0,275.0,115.0,278.0,517.0,324.0,899.0,1408.0,1714.0,1921.0
Other Assets,,1092.0,1347.0,1413.0,1424.0,2013.0,1983.0,1783.0,2260.0,2049.0,2200.0,2288.0,2753.0
Total Assets,,1734.0,1869.0,2106.0,2296.0,3090.0,3596.0,3433.0,3840.0,4121.0,4648.0,5173.0,6072.0
Land,Fixed Assets,3.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Building,Fixed Assets,86.0,49.0,50.0,60.0,67.0,415.0,361.0,342.0,308.0,274.0,222.0,179.0
Plant Machinery,Fixed Assets,44.0,7.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equipments,Fixed Assets,27.0,11.0,10.0,13.0,23.0,31.0,26.0,26.0,17.0,18.0,17.0,19.0
Computers,Fixed Assets,171.0,62.0,105.0,148.0,140.0,184.0,155.0,208.0,189.0,182.0,196.0,204.0
Furniture n fittings,Fixed Assets,33.0,13.0,18.0,21.0,33.0,42.0,43.0,46.0,47.0,42.0,46.0,43.0
Vehicles,Fixed Assets,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,6.0
Intangible Assets,Fixed Assets,356.0,290.0,335.0,444.0,654.0,710.0,602.0,737.0,784.0,796.0,959.0,1053.0
Other fixed assets,Fixed Assets,100.0,21.0,44.0,88.0,286.0,309.0,316.0,389.0,415.0,421.0,460.0,507.0
Gross Block,Fixed Assets,823.0,457.0,574.0,786.0,1206.0,1696.0,1508.0,1753.0,1764.0,1736.0,1907.0,2013.0
Accumulated Depreciation,Fixed Assets,275.0,71.0,127.0,195.0,256.0,373.0,375.0,499.0,590.0,702.0,736.0,790.0
Long term Borrowings,Borrowings,1.0,1.0,0.0,6.0,102.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,97.0,147.0,130.0,0.0,156.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,350.0,335.0,273.0,186.0,125.0,79.0
Other Borrowings,Borrowings,77.0,1.0,4.0,3.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
Non controlling int,Other Liabilities,1.0,4.0,7.0,14.0,17.0,24.0,29.0,0.0,0.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,130.0,166.0,175.0,184.0,301.0,265.0,220.0,316.0,277.0,310.0,344.0,367.0
Other liability items,Other Liabilities,270.0,285.0,317.0,421.0,529.0,885.0,493.0,501.0,595.0,590.0,634.0,906.0
Inventories,Other Assets,123.0,126.0,113.0,106.0,98.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
Trade receivables,Other Assets,454.0,540.0,533.0,642.0,876.0,666.0,589.0,797.0,730.0,732.0,790.0,924.0
Cash Equivalents,Other Assets,197.0,277.0,329.0,207.0,326.0,517.0,699.0,856.0,728.0,724.0,744.0,932.0
Loans n Advances,Other Assets,70.0,65.0,61.0,59.0,128.0,39.0,28.0,42.0,38.0,54.0,50.0,64.0
Other asset items,Other Assets,248.0,339.0,378.0,411.0,584.0,668.0,468.0,566.0,553.0,690.0,704.0,833.0
