,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,38.0,38.0,38.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0
Reserves,,847.0,1560.0,1865.0,2182.0,2681.0,3182.0,5028.0,5198.0,4331.0,4779.0,5152.0,5636.0
Borrowings,,264.0,114.0,89.0,708.0,1128.0,1747.0,584.0,717.0,722.0,513.0,1258.0,1430.0
Other Liabilities,,493.0,718.0,698.0,1013.0,931.0,1022.0,1058.0,1167.0,1090.0,1114.0,1324.0,1658.0
Total Liabilities,,1641.0,2429.0,2689.0,3941.0,4778.0,5989.0,6709.0,7122.0,6183.0,6446.0,7773.0,8763.0
Fixed Assets,,547.0,708.0,799.0,993.0,1158.0,1552.0,1788.0,1798.0,2398.0,2547.0,2524.0,3130.0
CWIP,,83.0,93.0,396.0,1010.0,1551.0,1846.0,2183.0,2304.0,601.0,524.0,837.0,634.0
Investments,,2.0,87.0,50.0,42.0,49.0,18.0,236.0,118.0,96.0,93.0,127.0,141.0
Other Assets,,1009.0,1541.0,1444.0,1896.0,2019.0,2573.0,2502.0,2902.0,3087.0,3281.0,4285.0,4858.0
Total Assets,,1641.0,2429.0,2689.0,3941.0,4778.0,5989.0,6709.0,7122.0,6183.0,6446.0,7773.0,8763.0
Land,Fixed Assets,21.0,22.0,21.0,72.0,103.0,111.0,114.0,128.0,136.0,136.0,127.0,
Building,Fixed Assets,191.0,265.0,266.0,288.0,310.0,541.0,612.0,644.0,835.0,890.0,925.0,
Plant Machinery,Fixed Assets,464.0,611.0,511.0,583.0,753.0,1024.0,1227.0,1354.0,1975.0,2315.0,2516.0,
Equipments,Fixed Assets,110.0,150.0,129.0,201.0,247.0,299.0,365.0,421.0,462.0,466.0,478.0,
Furniture n fittings,Fixed Assets,10.0,14.0,11.0,17.0,21.0,29.0,31.0,34.0,38.0,39.0,43.0,
Vehicles,Fixed Assets,30.0,31.0,11.0,12.0,15.0,16.0,17.0,20.0,21.0,28.0,28.0,
Intangible Assets,Fixed Assets,35.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,287.0
Other fixed assets,Fixed Assets,0.0,0.0,0.0,66.0,69.0,106.0,180.0,239.0,0.0,0.0,0.0,
Gross Block,Fixed Assets,861.0,1094.0,950.0,1242.0,1523.0,2132.0,2545.0,2840.0,3468.0,3875.0,4117.0,
Accumulated Depreciation,Fixed Assets,314.0,386.0,151.0,249.0,364.0,581.0,757.0,1042.0,1069.0,1328.0,1594.0,
Long term Borrowings,Borrowings,19.0,0.0,0.0,500.0,499.0,887.0,200.0,0.0,0.0,0.0,0.0,122.0
Short term Borrowings,Borrowings,220.0,114.0,89.0,208.0,429.0,860.0,300.0,630.0,636.0,430.0,1196.0,1239.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,84.0,87.0,86.0,83.0,62.0,69.0
Other Borrowings,Borrowings,25.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,-1.0,-29.0,0.0,0.0,0.0,0.0,-1.0,-6.0
Trade Payables,Other Liabilities,325.0,566.0,501.0,759.0,644.0,626.0,669.0,706.0,680.0,736.0,880.0,835.0
Advance from Customers,Other Liabilities,0.0,0.0,1.0,9.0,4.0,7.0,24.0,69.0,40.0,16.0,17.0,
Other liability items,Other Liabilities,168.0,152.0,196.0,244.0,283.0,419.0,366.0,392.0,371.0,363.0,429.0,829.0
Inventories,Other Assets,383.0,570.0,633.0,734.0,967.0,1188.0,1486.0,1610.0,1475.0,1644.0,2288.0,2511.0
Trade receivables,Other Assets,361.0,350.0,339.0,526.0,489.0,865.0,349.0,807.0,1046.0,1025.0,1400.0,1466.0
Cash Equivalents,Other Assets,27.0,451.0,160.0,90.0,206.0,81.0,106.0,69.0,82.0,127.0,90.0,203.0
Loans n Advances,Other Assets,4.0,12.0,113.0,177.0,111.0,145.0,121.0,119.0,196.0,156.0,130.0,0.0
Other asset items,Other Assets,234.0,158.0,199.0,369.0,247.0,295.0,440.0,297.0,286.0,330.0,376.0,678.0
