,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
Reserves,,367.0,507.0,693.0,829.0,953.0,1068.0,1245.0,1535.0,1892.0,2189.0,2343.0,2588.0
Borrowings,,514.0,474.0,611.0,575.0,532.0,295.0,165.0,236.0,327.0,771.0,1586.0,1765.0
Other Liabilities,,164.0,171.0,257.0,296.0,304.0,274.0,379.0,437.0,475.0,569.0,617.0,729.0
Total Liabilities,,1067.0,1175.0,1584.0,1723.0,1811.0,1660.0,1811.0,2230.0,2716.0,3552.0,4568.0,5104.0
Fixed Assets,,246.0,250.0,312.0,655.0,843.0,785.0,762.0,776.0,1069.0,1913.0,2042.0,2813.0
CWIP,,33.0,102.0,299.0,126.0,27.0,16.0,28.0,177.0,236.0,267.0,730.0,180.0
Investments,,0.0,6.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,3.0,3.0,6.0
Other Assets,,788.0,816.0,972.0,942.0,941.0,859.0,910.0,1277.0,1411.0,1369.0,1793.0,2106.0
Total Assets,,1067.0,1175.0,1584.0,1723.0,1811.0,1660.0,1811.0,2230.0,2716.0,3552.0,4568.0,5104.0
Land,Fixed Assets,81.44,48.52,52.91,87.5,93.66,129.29,140.02,147.05,216.13,291.29,362.01,
Building,Fixed Assets,117.63,93.49,113.15,179.19,281.18,281.34,293.55,316.56,333.64,534.62,590.19,
Plant Machinery,Fixed Assets,188.56,111.32,192.82,500.67,582.91,551.17,567.7,609.09,864.43,1453.18,1572.43,
Equipments,Fixed Assets,7.99,3.47,4.57,6.69,17.05,16.02,16.37,17.07,17.56,20.76,22.73,
Computers,Fixed Assets,9.86,4.27,4.95,6.77,8.93,9.63,10.02,10.97,13.07,17.11,19.45,
Furniture n fittings,Fixed Assets,25.4,13.04,17.14,32.91,63.78,62.58,64.43,68.79,82.15,126.52,134.6,
Vehicles,Fixed Assets,22.94,19.85,22.3,27.08,32.41,33.59,34.57,36.94,37.16,42.98,46.82,
Intangible Assets,Fixed Assets,0.22,0.28,0.28,0.28,0.28,1.28,1.28,1.28,1.28,1.28,1.28,11.66
Other fixed assets,Fixed Assets,6.68,3.56,10.07,10.16,10.35,10.15,10.25,10.38,9.87,9.64,9.43,
Gross Block,Fixed Assets,460.72,297.8,418.19,851.25,1090.55,1095.05,1138.19,1218.13,1575.29,2497.38,2758.94,
Accumulated Depreciation,Fixed Assets,215.13,47.55,106.13,196.21,248.01,310.37,376.27,441.65,506.5,583.97,716.54,
Long term Borrowings,Borrowings,81.0,64.0,147.0,167.0,132.0,53.0,26.0,2.0,2.0,157.0,428.0,427.0
Short term Borrowings,Borrowings,386.0,355.0,420.0,368.0,349.0,183.0,115.0,216.0,312.0,561.0,1046.0,1203.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,27.0,23.0,18.0,13.0,53.0,113.0,135.0
Other Borrowings,Borrowings,46.0,55.0,45.0,41.0,50.0,32.0,0.0,-0.0,-0.0,0.0,0.0,
Non controlling int,Other Liabilities,6.0,9.0,12.0,18.0,25.0,-2.0,-1.0,-3.0,-4.0,-5.0,14.0,20.0
Trade Payables,Other Liabilities,62.0,86.0,141.0,175.0,160.0,152.0,209.0,253.0,275.0,286.0,357.0,405.0
Advance from Customers,Other Liabilities,7.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other liability items,Other Liabilities,89.0,69.0,98.0,96.0,119.0,124.0,172.0,187.0,204.0,288.0,245.0,303.0
Inventories,Other Assets,332.0,298.0,301.0,383.0,461.0,398.0,369.0,526.0,529.0,646.0,987.0,1087.0
Trade receivables,Other Assets,268.0,284.0,342.0,357.0,296.0,257.0,303.0,352.0,390.0,417.0,500.0,618.0
Cash Equivalents,Other Assets,37.0,39.0,67.0,21.0,26.0,25.0,91.0,261.0,278.0,67.0,49.0,59.0
Loans n Advances,Other Assets,13.0,7.0,6.0,21.0,28.0,38.0,29.0,25.0,44.0,35.0,59.0,63.0
Other asset items,Other Assets,137.0,189.0,256.0,160.0,130.0,141.0,119.0,112.0,169.0,205.0,199.0,279.0
