,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
Reserves,,4426.0,5465.0,6539.0,7224.0,7241.0,6782.0,9160.0,11693.0,11960.0,12647.0,12059.0,12187.0
Borrowings,,744.0,1288.0,805.0,1093.0,1069.0,1559.0,37.0,6.0,2.0,5.0,2.0,27.0
Other Liabilities,,1250.0,1558.0,1666.0,1918.0,2074.0,1702.0,1887.0,2347.0,1867.0,2319.0,2229.0,2096.0
Total Liabilities,,6500.0,8390.0,9091.0,10315.0,10464.0,10123.0,11164.0,14125.0,13909.0,15051.0,14369.0,14390.0
Fixed Assets,,1958.0,1656.0,2022.0,2108.0,2821.0,2902.0,2804.0,2680.0,2580.0,2549.0,2504.0,3331.0
CWIP,,261.0,405.0,273.0,763.0,187.0,107.0,117.0,158.0,200.0,236.0,690.0,192.0
Investments,,898.0,1740.0,2530.0,2790.0,2376.0,2087.0,4331.0,6314.0,5329.0,6015.0,5055.0,4610.0
Other Assets,,3383.0,4590.0,4266.0,4654.0,5079.0,5026.0,3912.0,4973.0,5801.0,6251.0,6119.0,6257.0
Total Assets,,6500.0,8390.0,9091.0,10315.0,10464.0,10123.0,11164.0,14125.0,13909.0,15051.0,14369.0,14390.0
Land,Fixed Assets,330.18,12.56,12.56,12.56,12.56,48.84,58.4,62.15,79.59,83.69,98.87,
Building,Fixed Assets,132.57,82.32,177.0,180.68,195.2,211.23,219.97,223.53,235.76,244.51,254.66,
Plant Machinery,Fixed Assets,4155.86,1608.2,1925.03,2106.35,2801.58,3014.83,3056.79,3028.88,3049.58,3157.63,3250.51,
Equipments,Fixed Assets,27.12,10.43,12.75,12.92,24.01,24.94,26.95,30.37,32.62,34.13,34.92,
Computers,Fixed Assets,20.16,4.19,4.51,3.47,5.85,6.29,8.6,8.96,14.14,14.3,14.45,
Furniture n fittings,Fixed Assets,45.22,18.05,54.47,69.9,182.75,140.86,143.17,146.56,162.35,171.54,184.33,
Railway sidings,Fixed Assets,15.98,2.88,21.22,21.22,21.22,22.08,22.08,22.08,22.08,22.08,22.08,
Vehicles,Fixed Assets,4.52,2.0,2.0,2.3,3.06,2.6,2.65,3.27,2.94,2.36,2.13,
Intangible Assets,Fixed Assets,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24
Other fixed assets,Fixed Assets,17.49,12.44,12.77,12.76,13.12,13.32,14.46,14.41,14.45,15.82,18.65,
Gross Block,Fixed Assets,4749.21,1753.17,2222.41,2422.16,3259.35,3484.99,3553.07,3540.21,3613.51,3746.06,3880.6,
Accumulated Depreciation,Fixed Assets,2791.07,97.47,200.42,314.2,438.55,583.1,748.6,860.24,1033.98,1197.48,1376.42,
Long term Borrowings,Borrowings,191.95,106.13,51.87,200.0,146.67,93.33,0.0,0.0,0.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,510.68,1084.22,701.5,840.9,868.69,1412.41,35.01,2.82,0.0,2.5,0.0,25.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,1.76,2.67,2.39,2.6,1.76,1.66
Other Borrowings,Borrowings,41.72,97.29,51.87,52.03,53.33,53.34,0.0,0.01,0.0,0.01,0.0,
Non controlling int,Other Liabilities,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,11.0,11.0
Trade Payables,Other Liabilities,353.0,564.0,604.0,831.0,1039.0,436.0,529.0,802.0,639.0,799.0,675.0,689.0
Advance from Customers,Other Liabilities,18.0,16.0,12.0,12.0,16.0,17.0,32.0,16.0,19.0,15.0,16.0,
Other liability items,Other Liabilities,879.0,978.0,1050.0,1074.0,1019.0,1248.0,1324.0,1528.0,1208.0,1504.0,1527.0,1396.0
Inventories,Other Assets,634.0,586.0,705.0,873.0,1655.0,1374.0,997.0,1392.0,1324.0,1305.0,1479.0,1879.0
Trade receivables,Other Assets,1930.0,3290.0,800.0,935.0,812.0,850.0,468.0,366.0,497.0,510.0,537.0,682.0
Cash Equivalents,Other Assets,358.0,42.0,59.0,70.0,68.0,48.0,248.0,336.0,1440.0,2303.0,1907.0,200.0
Loans n Advances,Other Assets,71.0,54.0,212.0,323.0,275.0,286.0,340.0,399.0,354.0,382.0,399.0,374.0
Other asset items,Other Assets,389.0,618.0,2491.0,2453.0,2269.0,2469.0,1858.0,2480.0,2186.0,1751.0,1797.0,3122.0
