,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,179.0,179.0,179.0,394.0,395.0,395.0,465.0,465.0,465.0,465.0,636.0,865.0
Reserves,,1811.0,2230.0,3173.0,3487.0,3526.0,3608.0,3804.0,3423.0,3225.0,2466.0,5557.0,7309.0
Borrowings,,682.0,970.0,803.0,1116.0,2121.0,2429.0,2414.0,3391.0,3736.0,4150.0,2151.0,1167.0
Other Liabilities,,2052.0,2371.0,3242.0,3987.0,1608.0,1465.0,1214.0,266.0,209.0,188.0,68.0,84.0
Total Liabilities,,4724.0,5751.0,7397.0,8984.0,7649.0,7897.0,7898.0,7545.0,7636.0,7269.0,8412.0,9425.0
Fixed Assets,,90.0,91.0,88.0,93.0,74.0,169.0,139.0,121.0,115.0,71.0,94.0,96.0
CWIP,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Investments,,13.0,8.0,9.0,19.0,8.0,8.0,15.0,3.0,2.0,3.0,0.0,0.0
Other Assets,,4621.0,5652.0,7299.0,8872.0,7566.0,7720.0,7744.0,7421.0,7518.0,7196.0,8318.0,9328.0
Total Assets,,4724.0,5751.0,7397.0,8984.0,7649.0,7897.0,7898.0,7545.0,7636.0,7269.0,8412.0,9425.0
Land,Fixed Assets,7.58,7.58,7.58,10.71,10.75,10.75,10.75,10.75,10.75,10.75,10.75,
Building,Fixed Assets,79.99,69.73,80.74,92.9,80.82,82.58,78.63,78.89,79.42,65.82,53.51,
Plant Machinery,Fixed Assets,12.2,5.04,5.26,7.05,8.26,8.38,8.45,8.42,8.11,7.43,7.76,
Equipments,Fixed Assets,27.7,16.83,21.16,25.26,24.61,24.33,23.76,23.76,23.32,20.58,18.74,
Computers,Fixed Assets,4.8,2.95,4.67,5.6,5.92,5.99,6.04,6.05,6.03,5.97,5.67,
Furniture n fittings,Fixed Assets,5.73,5.27,6.25,7.07,7.22,7.17,6.69,6.68,6.63,4.97,4.59,
Vehicles,Fixed Assets,9.43,5.31,6.48,7.63,7.38,6.89,6.21,8.0,5.86,5.06,2.74,
Intangible Assets,Fixed Assets,0.0,1.08,1.08,1.59,1.59,1.59,1.59,1.59,1.03,1.03,1.03,0.57
Other fixed assets,Fixed Assets,0.0,0.02,0.04,0.05,0.09,108.68,94.14,81.82,83.2,62.02,87.65,
Gross Block,Fixed Assets,147.43,113.81,133.26,157.86,146.64,256.36,236.26,225.96,224.35,183.63,192.44,
Accumulated Depreciation,Fixed Assets,57.81,22.61,45.07,65.27,72.33,87.76,96.99,105.1,109.75,112.69,98.61,
Long term Borrowings,Borrowings,0.0,58.0,58.0,30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,681.0,882.0,634.0,1025.0,2091.0,2282.0,2294.0,3283.0,3630.0,4087.0,2064.0,1072.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,135.0,120.0,108.0,106.0,63.0,86.0,94.0
Preference Capital,Borrowings,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Borrowings,Borrowings,0.0,30.0,111.0,48.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,
Trade Payables,Other Liabilities,1822.0,2175.0,2997.0,3622.0,1262.0,1090.0,937.0,16.0,17.0,14.0,14.0,16.0
Advance from Customers,Other Liabilities,8.0,42.0,120.0,159.0,148.0,94.0,48.0,57.0,23.0,4.0,13.0,
Other liability items,Other Liabilities,222.0,154.0,124.0,206.0,198.0,281.0,229.0,192.0,168.0,170.0,42.0,68.0
Inventories,Other Assets,3230.0,3867.0,4187.0,5258.0,5012.0,5414.0,5944.0,5667.0,5791.0,5633.0,6649.0,7214.0
Trade receivables,Other Assets,780.0,976.0,1538.0,1851.0,1987.0,1881.0,1429.0,285.0,430.0,182.0,351.0,636.0
Cash Equivalents,Other Assets,284.0,342.0,1192.0,1556.0,322.0,240.0,178.0,60.0,42.0,5.0,64.0,136.0
Loans n Advances,Other Assets,226.0,367.0,252.0,36.0,42.0,43.0,47.0,22.0,21.0,17.0,20.0,1071.0
Other asset items,Other Assets,101.0,100.0,130.0,172.0,202.0,142.0,146.0,1387.0,1235.0,1358.0,1235.0,271.0
