,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,71.0,84.0,85.0,85.0,85.0,84.0,89.0,89.0,90.0,113.0,163.0,229.0
Reserves,,6561.0,10610.0,12038.0,14273.0,16397.0,15454.0,16045.0,16585.0,17272.0,19679.0,21660.0,18763.0
Borrowing,,47487.0,61085.0,85301.0,111056.0,105756.0,79674.0,68805.0,61359.0,52403.0,48493.0,42726.0,51853.0
Other Liabilities,,3110.0,3935.0,6274.0,7188.0,7866.0,7660.0,8299.0,3940.0,5180.0,4774.0,5633.0,3399.0
Total Liabilities,,57229.0,75714.0,103697.0,132603.0,130104.0,102872.0,93238.0,81973.0,74945.0,73060.0,70181.0,74243.0
Fixed Assets,,123.0,136.0,169.0,169.0,214.0,450.0,295.0,327.0,433.0,325.0,391.0,341.0
CWIP,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,,6164.0,10693.0,13617.0,14792.0,19717.0,12277.0,6146.0,5546.0,5370.0,7456.0,14219.0,17518.0
Other Assets,,50942.0,64886.0,89912.0,117642.0,110173.0,90145.0,86796.0,76100.0,69142.0,65278.0,55571.0,56385.0
Total Assets,,57229.0,75714.0,103697.0,132603.0,130104.0,102872.0,93238.0,81973.0,74945.0,73060.0,70181.0,74243.0
Land,Fixed Assets,0.32,0.32,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,
Building,Fixed Assets,24.91,28.72,41.99,46.13,66.39,78.87,74.2,284.74,391.26,82.57,66.5,
Equipments,Fixed Assets,11.46,13.39,17.0,19.02,24.65,24.92,23.95,24.17,24.47,25.9,22.79,
Computers,Fixed Assets,22.66,30.46,37.19,48.25,67.48,66.03,65.47,65.49,65.51,60.53,57.85,
Furniture n fittings,Fixed Assets,15.37,20.76,23.89,25.02,28.66,30.94,30.39,31.5,30.29,33.31,32.28,
Vehicles,Fixed Assets,40.54,53.42,69.89,81.82,100.69,105.84,91.91,93.07,86.93,88.11,86.85,
Intangible Assets,Fixed Assets,68.56,67.14,67.8,57.83,57.83,57.83,57.83,57.83,57.83,0.0,0.0,22.86
Other fixed assets,Fixed Assets,20.62,22.27,33.0,37.79,53.71,312.79,208.63,96.8,111.81,372.94,454.74,
Gross Block,Fixed Assets,204.44,236.48,291.18,316.28,399.83,677.64,552.8,654.02,768.52,663.78,721.43,
Accumulated Depreciation,Fixed Assets,81.74,100.78,122.26,147.41,186.0,227.79,257.39,326.92,335.97,338.33,330.67,
Non controlling int,Other Liabilities,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,3.0,9.0,6.0,29.0,32.0,12.0,1.0,1.0,4.0,3.0,2.0,1.0
Other liability items,Other Liabilities,3104.0,3926.0,6268.0,7159.0,7833.0,7648.0,8297.0,3939.0,5177.0,4771.0,5631.0,3398.0
Trade receivables,Other Assets,4.0,3.0,14.0,31.0,36.0,29.0,24.0,9.0,28.0,15.0,14.0,19.0
Cash Equivalents,Other Assets,3490.0,2902.0,5683.0,4867.0,14621.0,15039.0,17004.0,9653.0,5232.0,4424.0,4734.0,10960.0
Loans n Advances,Other Assets,-596.0,-656.0,-659.0,605.0,818.0,1215.0,584.0,1162.0,1422.0,992.0,659.0,36026.0
Other asset items,Other Assets,48044.0,62637.0,84874.0,112139.0,94699.0,73862.0,69185.0,65276.0,62460.0,59847.0,50165.0,9379.0
