,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,122.0,122.0,122.0,145.0,160.0,160.0,160.0,160.0,160.0,161.0,161.0,193.0
Reserves,,4124.0,4451.0,4914.0,6119.0,6263.0,6440.0,6800.0,7436.0,8424.0,9879.0,11769.0,13915.0
Deposits,,44840.0,50079.0,53700.0,56890.0,59868.0,59075.0,63278.0,68486.0,76638.0,89113.0,102078.0,115666.0
Borrowing,,2751.0,2894.0,1696.0,2394.0,1565.0,1184.0,2528.0,1339.0,1432.0,2478.0,1217.0,2623.0
Other Liabilities,,1315.0,1439.0,1376.0,1393.0,1484.0,1419.0,1857.0,2650.0,3526.0,3822.0,4143.0,4207.0
Total Liabilities,,53152.0,58985.0,61808.0,66941.0,69340.0,68278.0,74623.0,80071.0,90179.0,105453.0,119367.0,136603.0
Fixed Assets,,395.0,417.0,411.0,475.0,545.0,563.0,518.0,464.0,418.0,412.0,451.0,455.0
CWIP,,17.0,4.0,8.0,53.0,38.0,23.0,21.0,15.0,17.0,20.0,39.0,47.0
Investments,,12375.0,14443.0,14857.0,15803.0,14882.0,15762.0,16019.0,17216.0,18808.0,22344.0,23831.0,29020.0
Other Assets,,40366.0,44122.0,46532.0,50610.0,53876.0,51929.0,58065.0,62377.0,70936.0,82677.0,95046.0,107082.0
Total Assets,,53152.0,58985.0,61808.0,66941.0,69340.0,68278.0,74623.0,80071.0,90179.0,105453.0,119367.0,136603.0
Building,Fixed Assets,153.0,197.0,198.0,234.0,299.0,306.0,307.0,318.0,287.0,289.0,290.0,278.0
Other fixed assets,Fixed Assets,703.0,763.0,843.0,955.0,1062.0,1192.0,1269.0,1322.0,1409.0,1503.0,1654.0,1795.0
Gross Block,Fixed Assets,856.0,961.0,1041.0,1189.0,1361.0,1497.0,1576.0,1641.0,1697.0,1792.0,1944.0,2074.0
Accumulated Depreciation,Fixed Assets,461.0,544.0,630.0,715.0,816.0,934.0,1058.0,1177.0,1279.0,1379.0,1493.0,1619.0
Trade Payables,Other Liabilities,286.0,253.0,354.0,317.0,276.0,214.0,298.0,363.0,640.0,544.0,512.0,705.0
Other liability items,Other Liabilities,1029.0,1185.0,1023.0,1076.0,1208.0,1205.0,1559.0,2287.0,2886.0,3279.0,3631.0,3502.0
Cash Equivalents,Other Assets,2066.0,2005.0,2226.0,2234.0,2393.0,1956.0,2679.0,2898.0,3581.0,4809.0,6689.0,4410.0
Loans n Advances,Other Assets,317.0,334.0,9.0,0.0,147.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
Other asset items,Other Assets,37984.0,41783.0,44297.0,48376.0,51335.0,49861.0,55387.0,59478.0,67355.0,77868.0,88357.0,102671.0
