,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0
Reserves,,955.0,1020.0,967.0,1002.0,1033.0,1098.0,1285.0,1505.0,1583.0,1723.0,1787.0,2125.0
Borrowings,,1106.0,1285.0,1336.0,1314.0,1290.0,1226.0,798.0,316.0,398.0,170.0,70.0,72.0
Other Liabilities,,484.0,571.0,560.0,601.0,584.0,555.0,708.0,809.0,875.0,943.0,925.0,915.0
Total Liabilities,,2566.0,2896.0,2883.0,2937.0,2927.0,2900.0,2812.0,2650.0,2877.0,2855.0,2803.0,3133.0
Fixed Assets,,798.0,2207.0,2296.0,2251.0,2355.0,2272.0,2207.0,2115.0,2010.0,2021.0,1990.0,1779.0
CWIP,,1319.0,239.0,98.0,158.0,48.0,67.0,41.0,40.0,140.0,89.0,24.0,32.0
Investments,,0.0,0.0,0.0,0.0,0.0,0.0,115.0,14.0,4.0,11.0,42.0,13.0
Other Assets,,448.0,450.0,489.0,528.0,525.0,562.0,448.0,481.0,723.0,734.0,746.0,1309.0
Total Assets,,2566.0,2896.0,2883.0,2937.0,2927.0,2900.0,2812.0,2650.0,2877.0,2855.0,2803.0,3133.0
Land,Fixed Assets,131.0,139.0,142.0,151.0,152.0,153.0,153.0,154.0,156.0,156.0,157.0,157.0
Building,Fixed Assets,66.0,160.0,212.0,250.0,311.0,333.0,337.0,344.0,350.0,350.0,415.0,408.0
Plant Machinery,Fixed Assets,1057.0,1890.0,2042.0,2064.0,2175.0,2203.0,2262.0,2295.0,2304.0,2462.0,2497.0,2517.0
Equipments,Fixed Assets,2.0,2.0,2.0,2.0,3.0,4.0,5.0,6.0,6.0,6.0,15.0,14.0
Computers,Fixed Assets,7.0,7.0,8.0,9.0,10.0,10.0,11.0,11.0,14.0,12.0,4.0,2.0
Furniture n fittings,Fixed Assets,10.0,6.0,7.0,8.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0
Railway sidings,Fixed Assets,23.0,5.0,5.0,5.0,63.0,66.0,75.0,75.0,88.0,88.0,88.0,90.0
Vehicles,Fixed Assets,6.0,3.0,4.0,4.0,4.0,5.0,5.0,8.0,9.0,9.0,9.0,7.0
Other fixed assets,Fixed Assets,13.0,72.0,74.0,79.0,80.0,80.0,84.0,86.0,90.0,78.0,95.0,93.0
Gross Block,Fixed Assets,1317.0,2285.0,2495.0,2574.0,2809.0,2867.0,2944.0,2990.0,3027.0,3172.0,3291.0,3298.0
Accumulated Depreciation,Fixed Assets,519.0,78.0,200.0,324.0,455.0,595.0,737.0,875.0,1017.0,1151.0,1301.0,1519.0
Long term Borrowings,Borrowings,1064.14,1239.28,1188.49,1138.48,1226.24,1135.39,783.84,148.0,98.16,70.52,32.52,38.41
Short term Borrowings,Borrowings,40.41,45.68,98.65,124.36,4.54,0.26,12.8,161.66,293.29,59.02,0.0,0.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,1.34,5.93,6.86,40.09,37.21,34.05
Other Borrowings,Borrowings,1.17,0.09,49.02,50.78,59.01,90.71,0.0,0.0,0.0,-0.01,0.0,0.0
Trade Payables,Other Liabilities,110.0,194.0,201.0,200.0,186.0,176.0,184.0,231.0,215.0,229.0,228.0,474.0
Advance from Customers,Other Liabilities,9.0,0.0,14.0,47.0,29.0,27.0,35.0,39.0,36.0,37.0,30.0,0.0
Other liability items,Other Liabilities,365.0,377.0,345.0,354.0,369.0,352.0,488.0,538.0,624.0,676.0,667.0,441.0
Inventories,Other Assets,110.0,135.0,147.0,164.0,186.0,237.0,171.0,187.0,351.0,340.0,318.0,229.0
Trade receivables,Other Assets,82.0,92.0,106.0,153.0,180.0,162.0,110.0,127.0,169.0,224.0,248.0,840.0
Cash Equivalents,Other Assets,43.0,38.0,64.0,33.0,29.0,36.0,36.0,44.0,70.0,77.0,49.0,19.0
Loans n Advances,Other Assets,8.0,48.0,53.0,77.0,38.0,27.0,30.0,46.0,57.0,21.0,33.0,119.0
Other asset items,Other Assets,205.0,137.0,120.0,101.0,92.0,100.0,102.0,76.0,76.0,72.0,98.0,102.0
