,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,20.0
Reserves,,539.0,639.0,979.0,1077.0,1189.0,1321.0,1471.0,1814.0,1775.0,1800.0,2362.0,2572.0
Borrowings,,189.0,221.0,241.0,191.0,194.0,390.0,846.0,683.0,798.0,937.0,588.0,660.0
Other Liabilities,,169.0,194.0,244.0,223.0,218.0,270.0,308.0,370.0,323.0,347.0,351.0,455.0
Total Liabilities,,905.0,1062.0,1472.0,1499.0,1610.0,1989.0,2632.0,2876.0,2904.0,3093.0,3311.0,3706.0
Fixed Assets,,316.0,580.0,492.0,534.0,558.0,650.0,1111.0,1342.0,1368.0,1385.0,1418.0,2046.0
CWIP,,222.0,95.0,141.0,210.0,429.0,666.0,541.0,506.0,655.0,719.0,822.0,431.0
Investments,,66.0,53.0,253.0,140.0,2.0,10.0,21.0,34.0,43.0,40.0,35.0,58.0
Other Assets,,301.0,334.0,587.0,615.0,621.0,662.0,959.0,993.0,838.0,950.0,1037.0,1170.0
Total Assets,,905.0,1062.0,1472.0,1499.0,1610.0,1989.0,2632.0,2876.0,2904.0,3093.0,3311.0,3706.0
Land,Fixed Assets,17.0,19.0,16.0,16.0,16.0,16.0,51.0,61.0,61.0,62.0,62.0,
Building,Fixed Assets,124.0,221.0,163.0,178.0,188.0,203.0,290.0,378.0,391.0,422.0,439.0,
Plant Machinery,Fixed Assets,220.0,347.0,309.0,350.0,376.0,441.0,667.0,753.0,777.0,834.0,898.0,
Equipments,Fixed Assets,41.0,70.0,85.0,95.0,108.0,111.0,146.0,228.0,231.0,220.0,225.0,
Computers,Fixed Assets,4.0,6.0,8.0,9.0,11.0,14.0,17.0,20.0,20.0,21.0,23.0,
Furniture n fittings,Fixed Assets,42.0,72.0,61.0,70.0,76.0,87.0,107.0,124.0,130.0,135.0,143.0,
Vehicles,Fixed Assets,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,
Intangible Assets,Fixed Assets,22.0,30.0,44.0,49.0,51.0,52.0,59.0,65.0,65.0,214.0,245.0,695.0
Other fixed assets,Fixed Assets,3.0,6.0,15.0,22.0,25.0,59.0,82.0,94.0,167.0,35.0,36.0,
Gross Block,Fixed Assets,477.0,775.0,705.0,793.0,853.0,986.0,1421.0,1727.0,1847.0,1947.0,2076.0,
Accumulated Depreciation,Fixed Assets,161.0,195.0,213.0,259.0,295.0,336.0,311.0,385.0,478.0,562.0,658.0,
Long term Borrowings,Borrowings,102.0,0.0,142.0,68.0,81.0,165.0,474.0,354.0,289.0,560.0,232.0,184.0
Short term Borrowings,Borrowings,58.0,74.0,92.0,98.0,87.0,165.0,370.0,328.0,507.0,375.0,354.0,474.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
Other Borrowings,Borrowings,28.0,147.0,7.0,25.0,26.0,60.0,0.0,0.0,0.0,0.0,-0.0,
Non controlling int,Other Liabilities,14.0,15.0,-3.0,-5.0,-8.0,-8.0,-11.0,-11.0,-9.0,-9.0,-9.0,0.0
Trade Payables,Other Liabilities,76.0,101.0,112.0,104.0,81.0,93.0,67.0,146.0,143.0,174.0,95.0,142.0
Advance from Customers,Other Liabilities,0.0,0.0,2.0,1.0,6.0,4.0,7.0,16.0,11.0,5.0,29.0,
Other liability items,Other Liabilities,79.0,77.0,133.0,123.0,139.0,181.0,244.0,219.0,178.0,177.0,235.0,312.0
Inventories,Other Assets,131.0,163.0,190.0,189.0,188.0,226.0,317.0,355.0,320.0,345.0,348.0,367.0
Trade receivables,Other Assets,81.0,85.0,171.0,220.0,204.0,247.0,218.0,386.0,324.0,392.0,441.0,519.0
Cash Equivalents,Other Assets,18.0,16.0,100.0,74.0,95.0,45.0,123.0,34.0,22.0,32.0,29.0,45.0
Loans n Advances,Other Assets,2.0,4.0,4.0,11.0,10.0,15.0,36.0,43.0,41.0,34.0,44.0,7.0
Other asset items,Other Assets,68.0,67.0,122.0,121.0,124.0,129.0,266.0,174.0,131.0,147.0,175.0,232.0
