,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0
Reserves,,257.0,330.0,902.0,1051.0,1191.0,1278.0,1415.0,1738.0,2050.0,2329.0,2645.0,3907.0
Borrowings,,1419.0,1319.0,1221.0,1373.0,1643.0,1762.0,1566.0,1238.0,1401.0,1968.0,2696.0,2198.0
Other Liabilities,,560.0,598.0,682.0,833.0,831.0,799.0,768.0,776.0,1104.0,1179.0,1425.0,1642.0
Total Liabilities,,2260.0,2272.0,2830.0,3281.0,3689.0,3863.0,3773.0,3777.0,4580.0,5500.0,6790.0,7772.0
Fixed Assets,,1143.0,1134.0,1588.0,1907.0,1956.0,2035.0,2221.0,2323.0,2395.0,2616.0,4046.0,4532.0
CWIP,,41.0,65.0,85.0,114.0,453.0,489.0,262.0,91.0,235.0,826.0,562.0,445.0
Investments,,16.0,19.0,27.0,42.0,48.0,55.0,69.0,85.0,112.0,85.0,50.0,78.0
Other Assets,,1060.0,1054.0,1129.0,1218.0,1232.0,1284.0,1222.0,1278.0,1839.0,1972.0,2132.0,2718.0
Total Assets,,2260.0,2272.0,2830.0,3281.0,3689.0,3863.0,3773.0,3777.0,4580.0,5500.0,6790.0,7772.0
Land,Fixed Assets,42.0,45.0,621.0,637.0,636.0,649.0,652.0,651.0,699.0,712.0,713.0,
Building,Fixed Assets,418.0,449.0,346.0,409.0,436.0,553.0,649.0,732.0,756.0,834.0,1104.0,
Plant Machinery,Fixed Assets,1516.0,1562.0,534.0,903.0,1011.0,1101.0,1269.0,1417.0,1490.0,1713.0,2944.0,
Equipments,Fixed Assets,22.0,24.0,7.0,14.0,21.0,25.0,27.0,29.0,31.0,36.0,44.0,
Computers,Fixed Assets,20.0,21.0,5.0,9.0,11.0,15.0,17.0,19.0,22.0,26.0,35.0,
Furniture n fittings,Fixed Assets,146.0,157.0,62.0,76.0,84.0,92.0,134.0,147.0,158.0,177.0,251.0,
Vehicles,Fixed Assets,9.0,12.0,10.0,11.0,12.0,13.0,12.0,13.0,17.0,29.0,34.0,
Intangible Assets,Fixed Assets,12.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,68.0,108.0,108.0,109.0
Other fixed assets,Fixed Assets,99.0,100.0,75.0,12.0,13.0,12.0,13.0,11.0,12.0,11.0,12.0,
Gross Block,Fixed Assets,2283.0,2382.0,1659.0,2071.0,2226.0,2460.0,2775.0,3021.0,3253.0,3646.0,5244.0,
Accumulated Depreciation,Fixed Assets,1140.0,1247.0,71.0,164.0,269.0,425.0,554.0,697.0,858.0,1029.0,1198.0,
Long term Borrowings,Borrowings,811.0,672.0,778.0,911.0,1099.0,1109.0,1001.0,867.0,755.0,1281.0,1972.0,1558.0
Short term Borrowings,Borrowings,318.0,381.0,266.0,358.0,325.0,279.0,528.0,337.0,598.0,598.0,558.0,501.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,37.0,35.0,48.0,89.0,165.0,139.0
Other Borrowings,Borrowings,290.0,267.0,177.0,104.0,219.0,374.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,-6.0,-8.0,-8.0,-9.0,-11.0,-14.0,-16.0,-18.0,-21.0,-23.0,-27.0,2.0
Trade Payables,Other Liabilities,286.0,289.0,373.0,587.0,638.0,578.0,639.0,618.0,852.0,855.0,1005.0,891.0
Advance from Customers,Other Liabilities,16.0,13.0,19.0,18.0,19.0,27.0,30.0,34.0,32.0,39.0,60.0,
Other liability items,Other Liabilities,264.0,303.0,298.0,238.0,184.0,208.0,115.0,142.0,241.0,307.0,386.0,749.0
Inventories,Other Assets,513.0,519.0,584.0,614.0,691.0,722.0,654.0,716.0,1028.0,994.0,1119.0,1227.0
Trade receivables,Other Assets,267.0,266.0,241.0,323.0,270.0,261.0,268.0,246.0,337.0,354.0,442.0,509.0
Cash Equivalents,Other Assets,32.0,38.0,16.0,17.0,22.0,14.0,58.0,88.0,118.0,179.0,165.0,245.0
Loans n Advances,Other Assets,66.0,64.0,81.0,68.0,60.0,73.0,82.0,118.0,173.0,118.0,140.0,383.0
Other asset items,Other Assets,182.0,166.0,207.0,197.0,190.0,213.0,160.0,110.0,182.0,328.0,267.0,354.0
