,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0
Reserves,,352.0,468.0,473.0,517.0,610.0,656.0,686.0,828.0,1020.0,1200.0,1335.0,1514.0
Borrowings,,169.0,90.0,55.0,66.0,36.0,118.0,20.0,63.0,21.0,17.0,190.0,221.0
Other Liabilities,,125.0,150.0,123.0,150.0,191.0,206.0,172.0,190.0,212.0,217.0,502.0,590.0
Total Liabilities,,676.0,738.0,680.0,763.0,867.0,1010.0,908.0,1110.0,1283.0,1463.0,2056.0,2355.0
Fixed Assets,,238.0,256.0,263.0,310.0,352.0,347.0,213.0,209.0,218.0,219.0,839.0,851.0
CWIP,,11.0,2.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0
Investments,,84.0,130.0,72.0,33.0,57.0,36.0,157.0,273.0,354.0,546.0,355.0,639.0
Other Assets,,343.0,350.0,343.0,414.0,457.0,626.0,538.0,624.0,710.0,698.0,862.0,856.0
Total Assets,,676.0,738.0,680.0,763.0,867.0,1010.0,908.0,1110.0,1283.0,1463.0,2056.0,2355.0
Land,Fixed Assets,61.0,61.0,57.0,57.0,57.0,57.0,57.0,57.0,36.0,36.0,36.0,
Building,Fixed Assets,24.0,35.0,27.0,29.0,39.0,45.0,46.0,51.0,58.0,61.0,67.0,
Plant Machinery,Fixed Assets,26.0,27.0,10.0,17.0,25.0,29.0,10.0,11.0,15.0,16.0,23.0,
Computers,Fixed Assets,48.0,52.0,31.0,48.0,59.0,63.0,89.0,102.0,127.0,145.0,214.0,
Furniture n fittings,Fixed Assets,29.0,30.0,12.0,13.0,17.0,19.0,18.0,20.0,23.0,25.0,28.0,
Vehicles,Fixed Assets,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,7.0,8.0,11.0,
Intangible Assets,Fixed Assets,111.0,128.0,145.0,176.0,213.0,201.0,76.0,77.0,79.0,98.0,608.0,667.0
Other fixed assets,Fixed Assets,65.0,81.0,2.0,9.0,9.0,37.0,46.0,52.0,69.0,71.0,186.0,
Gross Block,Fixed Assets,368.0,417.0,286.0,352.0,423.0,454.0,346.0,372.0,413.0,459.0,1172.0,
Accumulated Depreciation,Fixed Assets,130.0,162.0,23.0,41.0,71.0,107.0,132.0,163.0,195.0,240.0,333.0,
Long term Borrowings,Borrowings,39.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,87.0
Short term Borrowings,Borrowings,38.0,39.0,20.0,66.0,36.0,96.0,0.0,48.0,0.0,0.0,21.0,55.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,22.0,20.0,15.0,21.0,17.0,32.0,80.0
Preference Capital,Borrowings,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Borrowings,Borrowings,16.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,37.0,47.0,21.0,36.0,39.0,22.0,-1.0,-4.0,-7.0,-8.0,-8.0,-8.0
Trade Payables,Other Liabilities,53.0,53.0,63.0,70.0,74.0,90.0,90.0,100.0,113.0,101.0,138.0,175.0
Advance from Customers,Other Liabilities,0.0,1.0,1.0,0.0,2.0,9.0,18.0,15.0,7.0,2.0,12.0,
Other liability items,Other Liabilities,35.0,49.0,38.0,44.0,76.0,85.0,65.0,78.0,99.0,123.0,359.0,424.0
Inventories,Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Trade receivables,Other Assets,165.0,185.0,158.0,205.0,246.0,272.0,184.0,244.0,269.0,286.0,302.0,342.0
Cash Equivalents,Other Assets,72.0,63.0,68.0,84.0,73.0,199.0,113.0,207.0,154.0,131.0,228.0,153.0
Loans n Advances,Other Assets,13.0,16.0,17.0,23.0,23.0,30.0,27.0,26.0,42.0,42.0,49.0,93.0
Other asset items,Other Assets,94.0,87.0,100.0,102.0,115.0,125.0,215.0,146.0,245.0,239.0,283.0,264.0
