symbol,status,days,note
APOLLO,ok,1687,
APOLLOHOSP,ok,1855,
APOLLOPIPE,ok,1689,
APOLLOTYRE,ok,1855,
APTECHT,ok,1731,
APTUS,ok,1247,
AQYLON,ok,137,
ARDEE,ok,23,
ARE&M,ok,708,
ARFIN,ok,217,
ARIES,ok,1787,
ARIHANTCAP,ok,1295,
ARIHANTSUP,ok,1639,
ARIS,ok,147,
ARISINFRA,ok,155,
ARKADE,ok,486,
ARMANFIN,ok,1855,
ARROWGREEN,ok,1311,
ARSHIYA,ok,916,
ARSSBL,ok,235,
ARTEMISMED,ok,1554,
ARVIND,ok,1855,
ARVINDFASN,ok,1841,
ARVSMART,ok,1798,
ASAHIINDIA,ok,1855,
ASAHISONG,ok,1692,
ASAL,ok,1545,
ASALCBR,ok,1624,
ASHAPURMIN,ok,1572,
ASHIANA,ok,1855,
ASHOKA,ok,1855,
ASHOKLEY,ok,1855,
ASIANENE,ok,1079,
ASIANHOTNR,ok,1443,
ASIANPAINT,ok,1855,
ASIANTILES,ok,1791,
ASKAUTOLTD,ok,696,
ASTEC,ok,1855,
ASTERDM,ok,1855,
ASTRAL,ok,1855,
ASTRAMICRO,ok,1855,
ASTRAZEN,ok,1855,
ATALREAL,ok,484,
ATFL,ok,1496,
ATGL,ok,1219,
ATHERENERG,ok,338,
ATL,ok,750,
ATLANTAELE,ok,218,
ATUL,ok,1855,
ATULAUTO,ok,1798,
AUBANK,ok,1855,
AUGMONT,thin,10,under 20 bars in window
AURIONPRO,ok,1577,
AUROPHARMA,ok,1855,
AURUM,ok,966,
AUTOAXLES,ok,1855,
AVADHSUGAR,ok,1791,
AVALON,ok,840,
AVANTEL,ok,524,
AVANTIFEED,ok,1855,
AVL,ok,456,
AVTNPL,ok,1855,
AWFIS,ok,566,
AWHCL,ok,1405,
AWL,ok,1061,
AXISBANK,ok,1855,
AXISCADES,ok,1452,
AXISGOLD,ok,1803,
AXISILVER,ok,924,
AXITA,ok,904,
AYE,ok,142,
AZAD,ok,667,
BAJAJ-AUTO,ok,1855,
BAJAJCON,ok,1855,
BAJAJELEC,ok,1845,
BAJAJFINSV,ok,1855,
BAJAJHCARE,ok,1184,
BAJAJHFL,ok,492,
BAJAJHIND,ok,1783,
BAJAJHLDNG,ok,1855,
BAJAJINDEF,ok,372,
BAJEL,ok,605,
BAJFINANCE,ok,1855,
BALAJITELE,ok,1665,
BALAMINES,ok,1855,
BALKRISIND,ok,1855,
BALMLAWRIE,ok,1855,
BALPHARMA,ok,1621,
BALRAMCHIN,ok,1855,
BALUFORGE,ok,529,
BANCOINDIA,ok,1855,
BANDHANBNK,ok,1855,
BANKBARODA,ok,1855,
BANKBEES,ok,1855,
BANKIETF,ok,672,
BANKINDIA,ok,1855,
BANKNIFTY1,ok,611,
BANSALWIRE,ok,538,
BARBEQUE,ok,1114,
BASF,ok,1855,
BATAINDIA,ok,1855,
BAYERCROP,ok,1855,
BBETF0432,ok,1168,
BBL,ok,1855,
BBOX,ok,1007,
BBTC,ok,1855,
BCG,ok,1155,
BCLIND,ok,1242,
BDL,ok,1855,
BECTORFOOD,ok,1410,
BEL,ok,1855,
BELRISE,ok,322,
BEML,ok,1845,
BEPL,ok,1855,
BERGEPAINT,ok,1855,
BESTAGRO,ok,1059,
BFINVEST,ok,1855,
BFUTILITIE,ok,1675,
BGRENERGY,ok,1254,
BHAGCHEM,ok,1210,
BHAGERIA,ok,1731,
BHARATCOAL,ok,161,
BHARATFORG,ok,1855,
BHARATGEAR,ok,1646,
BHARATRAS,ok,1855,
BHARATSE,ok,297,
BHARATWIRE,ok,1701,
BHARTIARTL,ok,1855,
BHARTIHEXA,ok,597,
BHEL,ok,1855,
BIKAJI,ok,942,
BIL,ok,1270,
BIOCON,ok,1855,
BIRLACABLE,ok,1632,
BIRLACORPN,ok,1855,
BIRLAMONEY,ok,1607,
BIRLANU,ok,353,
BIRLATYRE,ok,529,
BLACKBUCK,ok,446,
BLAL,ok,829,
BLEL,thin,18,under 20 bars in window
BLISSGVS,ok,1804,
BLKASHYAP,ok,1700,
BLS,ok,1791,
BLSE,ok,583,
BLUEDART,ok,1855,
BLUEJET,ok,705,
BLUESTARCO,ok,1855,
BLUESTONE,ok,264,
BLUSPRING,ok,302,
BODALCHEM,ok,1788,
BOMDYEING,ok,1855,
BORANA,ok,213,
BOROLTD,ok,1364,
BORORENEW,ok,1485,
BOROSIL,ok,237,
BOSCHLTD,ok,1855,
BPCL,ok,1855,
BRIGADE,ok,1855,
BRIGHOTEL,ok,276,
BRITANNIA,ok,1855,
BSE,ok,1855,
BSLGOLDETF,ok,1853,
BSOFT,ok,1855,
BURGERKING,ok,293,
BUTTERFLY,ok,1681,
CADILAHC,ok,741,
CAMLINFINE,ok,1797,
CAMPUS,ok,1073,
CAMS,ok,1466,
CANBK,ok,1855,
CANFINHOME,ok,1855,
CANHLIFE,ok,223,
CANTABIL,ok,1798,
CAPACITE,ok,1855,
CAPILLARY,ok,200,
CAPITALSFB,ok,635,
CAPLIPOINT,ok,1855,
CARBORUNIV,ok,1855,
CAREERP,ok,1305,
CARERATING,ok,1855,
CARRARO,ok,421,
CARTRADE,ok,1249,
CARYSIL,ok,940,
CASHIETF,ok,366,
CASTROLIND,ok,1855,
CCAVENUE,ok,151,
CCL,ok,1855,
CDSL,ok,1791,
CEATLTD,ok,1855,
CEIGALL,ok,518,
CELLO,ok,702,
CEMPRO,ok,244,
CENTENKA,ok,1855,
CENTRALBK,ok,1855,
CENTRUM,ok,1797,
CENTUM,ok,1793,
CENTURYPLY,ok,1855,
CENTURYTEX,ok,1380,
CERA,ok,1855,
CEREBRAINT,ok,954,
CESC,ok,1855,
CESCVENT,ok,470,
CEWATER,ok,422,
CGCL,ok,1855,
CGPOWER,ok,1672,
CHALET,ok,1855,
CHAMBLFERT,ok,1855,
CHEMBOND,ok,1541,
CHEMCON,ok,1412,
CHEMPLASTS,ok,1247,
CHENNPETRO,ok,1855,
CHOICEIN,ok,1091,
CHOLAFIN,ok,1855,
CHOLAHLDNG,ok,1830,
CIEINDIA,ok,797,
CIGNITITEC,ok,1771,
CINELINE,ok,1576,
CIPLA,ok,1855,
CLEAN,ok,1271,
CLEANMAX,ok,132,
CLNINDIA,ok,992,
CLSEL,ok,1318,
CMLL,ok,36,
CMPDI,ok,114,
CMRGREEN,ok,67,
CMSINFO,ok,1158,
CNL,ok,187,
COALINDIA,ok,1855,
COASTCORP,ok,1152,
COCHINSHIP,ok,1791,
COCKERILL,ok,102,
COFFEEDAY,ok,1183,
COFORGE,ok,1497,
COHANCE,ok,329,
COLPAL,ok,1855,
COMPINFO,ok,1148,
COMSYN,ok,503,
CONCOR,ok,1855,
CONCORDBIO,ok,755,
CONFIPET,ok,1788,
CORDELIA,ok,53,
COROMANDEL,ok,1855,
CORONA,ok,184,
CORPBANK,ok,256,
COSMOFILMS,ok,837,
COSMOFIRST,ok,1018,
CPPLUS,ok,273,
CPSEETF,ok,1855,
CRAFTSMAN,ok,1348,
CRAMC,ok,224,
CREDITACC,ok,1855,
CREST,ok,1728,
CRISIL,ok,1855,
CRIZAC,ok,292,
CROMPTON,ok,1855,
CSBBANK,ok,1673,
CUB,ok,1855,
CUMMINSIND,ok,1855,
CUPID,ok,1641,
CYBERTECH,ok,1509,
CYIENT,ok,1855,
CYIENTDLM,ok,783,
DAAWAT,ok,1153,
DABUR,ok,1855,
DALBHARAT,ok,1855,
DALMIASUG,ok,1845,
DAMCAPITAL,ok,422,
DATAMATICS,ok,1855,
DATAPATTNS,ok,1163,
DAVANGERE,ok,648,
DBCORP,ok,1797,
DBEIL,ok,395,
DBL,ok,1855,
DBOL,ok,828,
DBREALTY,ok,1442,
DCAL,ok,1797,
DCBBANK,ok,1855,
DCMSHRIRAM,ok,1855,
DCMSRIND,ok,1153,
DCW,ok,1798,
DCXINDIA,ok,888,
DECCANCE,ok,1855,
DECNGOLD,ok,102,
DEEDEV,ok,490,
DEEPAKFERT,ok,1792,
DEEPAKNTR,ok,1855,
DEEPINDS,ok,1319,
DELHIVERY,ok,1062,
DELTACORP,ok,1855,
DEN,ok,1800,
DENORA,ok,1785,
DENTA,ok,390,
DEVYANI,ok,1252,
DFMFOODS,ok,1004,
DHAMPURSUG,ok,1845,
DHANBANK,ok,1739,
DHANI,ok,1176,
DHANUKA,ok,1855,
DHANVARSHA,ok,79,
DHARMAJ,ok,863,
DHFL,ok,559,
DHOOTTRANS,ok,20,
DIACABS,ok,344,
DIAMONDYD,ok,1855,
DIFFNKG,ok,409,
DIGITIDE,ok,302,
DISHTV,ok,1656,
DIVGIITTS,ok,861,
DIVISLAB,ok,1855,
DIXON,ok,1855,
DLF,ok,1855,
DLINKINDIA,ok,1855,
DMART,ok,1802,
DODLA,ok,1286,
DOLAT,ok,576,
DOLATALGO,ok,1167,
DOLLAR,ok,1855,
DOLPHIN,ok,339,
DOMS,ok,672,
DONEAR,ok,1744,
DPABHUSHAN,ok,1445,
DREAMFOLKS,ok,927,
DREDGECORP,ok,1744,
DRREDDY,ok,1855,
DSSL,ok,1798,
DVL,ok,1803,
DWARKESH,ok,1855,
DYCL,ok,953,
DYNAMATECH,ok,1798,
DYNPRO,ok,1756,
E2E,ok,566,
EASEMYTRIP,ok,1295,
EBBETF0423,ok,810,
EBBETF0425,ok,1160,
EBBETF0430,ok,1653,
EBBETF0431,ok,1513,
EBBETF0433,ok,921,
EBGNG,ok,277,
ECLERX,ok,1792,
ECOSMOBLTY,ok,436,
EDELWEISS,ok,1845,
EFCIL,ok,263,
EGOLD,ok,698,
EICHERMOT,ok,1855,
EIDPARRY,ok,1855,
EIEL,ok,441,
EIHAHOTELS,ok,1855,
EIHOTEL,ok,1855,
EIMCOELECO,ok,1617,
EKC,ok,1738,
ELECON,ok,1855,
ELECTCAST,ok,1855,
ELECTHERM,ok,1367,
ELGIEQUIP,ok,1855,
ELIN,ok,847,
ELLEN,ok,298,
EMAMILTD,ok,1855,
EMAMIPAP,ok,1762,
EMBDL,ok,448,
EMCURE,ok,538,
EMIL,ok,941,
EMKAY,ok,1464,
EMMVEE,ok,203,
EMSLIMITED,ok,732,
EMUDHRA,ok,1056,
ENDURANCE,ok,1855,
ENGINERSIN,ok,1855,
ENIL,ok,1855,
ENRIN,ok,296,
ENTERO,ok,633,
EPACK,ok,589,
EPACKPEB,ok,234,
EPIGRAL,ok,739,
EPL,ok,1456,
EQUITAS,ok,968,
EQUITASBNK,ok,1446,
ERIS,ok,1855,
EROSMEDIA,ok,1216,
ESABINDIA,ok,1855,
ESAFSFB,ok,674,
ESCORTS,ok,1855,
ESILVER,ok,689,
ESSELPACK,ok,399,
ESSENTIA,ok,559,
ESTER,ok,1800,
ETERNAL,ok,353,
ETHOSLTD,ok,1058,
EUREKAFORB,ok,495,
EUROPRATIK,ok,240,
EVEREADY,ok,1802,
EVERESTIND,ok,1673,
EXCELINDUS,ok,1855,
EXCELSOFT,ok,197,
EXICOM,ok,564,
EXIDEIND,ok,1855,
EXPLEOSOL,ok,1751,
EXXARO,ok,1109,
FABTECH,ok,220,
FACT,ok,1855,
FAIRCHEM,ok,386,
FAIRCHEMOR,ok,1350,
FCL,ok,1855,
FCONSUMER,ok,984,
FCSSOFT,ok,1421,
FDC,ok,1855,
FEDERALBNK,ok,1855,
FEDFINA,ok,686,
FEL,ok,899,
FERMENTA,ok,102,
FIEMIND,ok,1855,
FILATEX,ok,1855,
FINCABLES,ok,1855,
FINEORG,ok,1855,
FINOPB,ok,1192,
FINPIPE,ok,1855,
FIRSTCRY,ok,515,
FISCHER,ok,291,
FIVESTAR,ok,939,
FLAIR,ok,685,
FLFL,ok,861,
FLUOROCHEM,ok,1634,
FMCGIETF,ok,672,
FMGOETZE,ok,1855,
FOCUS,ok,899,
FOODSIN,ok,1068,
FORCEMOT,ok,1669,
FORTIS,ok,1855,
FOSECOIND,ok,1855,
FRACTAL,ok,142,
FRETAIL,ok,837,
FSC,ok,837,
FSL,ok,1855,
FUSION,ok,943,
GABRIEL,ok,1855,
GAEL,ok,1855,
GAIL,ok,1855,
GAJA,thin,13,under 20 bars in window
GALAPREC,ok,487,
GALAXYSURF,ok,1855,
GALLANTT,ok,1652,
GANDHAR,ok,686,
GANECOS,ok,1855,
GANESHBE,ok,1200,
GANESHHOU,ok,246,
GANESHHOUC,ok,1520,
GARFIBRES,ok,1855,
GARUDA,ok,472,
GATEWAY,ok,1094,
GATI,ok,1169,
GAUDIUMIVF,ok,27,
GAYAPROJ,ok,835,
GCSL,ok,164,
GDL,ok,636,
GEECEE,ok,1804,
GEEKAYWIRE,ok,1261,
GEMAROMA,ok,198,
GENCON,ok,1116,
GENESYS,ok,1596,
GENSOL,ok,366,
GENUSPOWER,ok,1845,
GEOJITFSL,ok,1855,
GEPIL,ok,1540,
GESHIP,ok,1855,
GET&D,ok,1071,
GFLLIMITED,ok,1711,
GHCL,ok,1845,
GICHSGFIN,ok,1855,
GICRE,ok,1855,
GILLETTE,ok,1855,
GINNIFILA,ok,1540,
GIPCL,ok,1855,
GKENERGY,ok,237,
GKSL,ok,174,
GLAND,ok,1433,
GLAXO,ok,1855,
GLENMARK,ok,1855,
GLOBAL,ok,1101,
GLOBUSSPR,ok,1779,
GLOTTIS,ok,168,
GLS,ok,852,
GMBREW,ok,1834,
GMDCLTD,ok,1855,
GMMPFAUDLR,ok,1855,
GMRAIRPORT,ok,433,
GMRINFRA,ok,1422,
GMRP&UI,ok,1093,
GNA,ok,1855,
GNFC,ok,1855,
GOACARBON,ok,1699,
GOCLCORP,ok,1855,
GOCOLORS,ok,1181,
GODAVARIB,ok,343,
GODFRYPHLP,ok,1855,
GODIGIT,ok,571,
GODREJAGRO,ok,1855,
GODREJCP,ok,1855,
GODREJIND,ok,1855,
GODREJPROP,ok,1855,
GOKEX,ok,1855,
GOKULAGRO,ok,1695,
GOLD1,ok,595,
GOLDADD,ok,184,
GOLDAXIS,ok,51,
GOLDBEES,ok,1855,
GOLDBETA,ok,177,
GOLDCASE,ok,623,
GOLDETF,ok,745,
GOLDIAM,ok,1855,
GOLDIETF,ok,672,
GOLDSHARE,ok,1678,
GOODLUCK,ok,1793,
GOODYEAR,ok,859,
GOPAL,ok,615,
GOYALALUM,ok,573,
GPIL,ok,1783,
GPPL,ok,1855,
GPTHEALTH,ok,624,
GRANULES,ok,1855,
GRAPHITE,ok,1855,
GRASIM,ok,1855,
GRAUWEIL,ok,652,
GRAVITA,ok,1793,
GREAVESCOT,ok,1855,
GREENLAM,ok,1855,
GREENPANEL,ok,1587,
GREENPLY,ok,1845,
GREENPOWER,ok,1440,
GRINDWELL,ok,1855,
GRINFRA,ok,1271,
GRMOVER,ok,989,
GROWW,ok,207,
GROWWGOLD,ok,465,
GROWWSLVR,ok,325,
GRSE,ok,1855,
GRWRHITECH,ok,1135,
GSCLCEMENT,ok,1018,
GSFC,ok,1855,
GSKCONS,ok,271,
GSLSU,ok,787,
GSPCROP,ok,117,
GSPL,ok,1768,
GSS,ok,1579,
GTL,ok,1449,
GTLINFRA,ok,1694,
GTPL,ok,1855,
GUFICBIO,ok,1855,
GUJALKALI,ok,1855,
GUJAPOLLO,ok,1615,
GUJENERGY,ok,43,
GUJGASLTD,ok,1802,
GUJTHEM,ok,380,
GULFOILLUB,ok,1855,
GULFPETRO,ok,1724,
GULPOLY,ok,1683,
GVKPIL,ok,725,
GVPIL,ok,204,
GVT&D,ok,410,
HAL,ok,1855,
HAPPSTMNDS,ok,1408,
HAPPYFORGE,ok,668,
HARDWYN,ok,867,
HARIOMPIPE,ok,1078,
HARRMALAYA,ok,1768,
HARSHA,ok,976,
HATHWAY,ok,1779,
HATSUN,ok,1855,
HAVELLS,ok,1855,
HBANKETF,ok,693,
HBLENGINE,ok,425,
HBLPOWER,ok,1430,
HCC,ok,1797,
HCG,ok,1855,
HCL-INSYS,ok,1516,
HCLTECH,ok,1855,
HDBFS,ok,297,
HDFC,ok,1075,
HDFCAMC,ok,1855,
HDFCBANK,ok,1855,
HDFCGOLD,ok,798,
HDFCLIFE,ok,1855,
HDFCLIQUID,ok,744,
HDFCMFGETF,ok,1057,
HDFCNIFETF,ok,1057,
HDFCSILVER,ok,989,
HDFCSML250,ok,875,
HEG,ok,1850,
HEIDELBERG,ok,1855,
HEMIPROP,ok,1388,
HERANBA,ok,1286,
HERCULES,ok,1544,
HERITGFOOD,ok,1855,
HEROMOTOCO,ok,1855,
HESTERBIO,ok,1855,
HEUBACHIND,ok,703,
HEXAWARE,ok,409,
HEXT,ok,384,
HFCL,ok,1785,
HGINFRA,ok,1855,
HGS,ok,1749,
HIKAL,ok,1855,
HIL,ok,1502,
HIMATSEIDE,ok,1793,
HINDALCO,ok,1855,
HINDCON,ok,901,
HINDCOPPER,ok,1855,
HINDMOTORS,ok,1189,
HINDOILEXP,ok,1855,
HINDPETRO,ok,1855,
HINDUNILVR,ok,1855,
HINDWAREAP,ok,1042,
HINDZINC,ok,1855,
HIRECT,ok,1706,
HITECH,ok,1855,
HITECHGEAR,ok,1242,
HLEGLAS,ok,1370,
HMAAGRO,ok,787,
HMVL,ok,1763,
HNDFDS,ok,1564,
HNGSNGBEES,ok,1846,
HOMEFIRST,ok,1383,
HONASA,ok,701,
HONAUT,ok,1855,
HONDAPOWER,ok,1855,
HORIZONIND,thin,15,under 20 bars in window
HPAL,ok,1152,
HPL,ok,1836,
HSCL,ok,1788,
HSIL,ok,774,
HTMEDIA,ok,1654,
HUBTOWN,ok,1228,
HUDCO,ok,1855,
HUHTAMAKI,ok,1429,
HYUNDAI,ok,467,
IBREALEST,ok,1315,
IBULHSGFIN,ok,1328,
IBULISL,ok,391,
IBULLSLTD,ok,130,
IBVENTURES,ok,406,
ICEMAKE,ok,1348,
ICICI500,ok,1183,
ICICIAMC,ok,180,
ICICIB22,ok,1855,
ICICIBANK,ok,1855,
ICICIBANKN,ok,1090,
ICICIBANKP,ok,1073,
ICICIGI,ok,1855,
ICICIGOLD,ok,1183,
ICICILIQ,ok,1183,
ICICILOVOL,ok,1183,
ICICIM150,ok,963,
ICICINIFTY,ok,1183,
ICICIPRULI,ok,1855,
ICICITECH,ok,825,
ICIL,ok,1855,
ICRA,ok,1855,
IDBI,ok,1855,
IDEA,ok,1855,
IDEAFORGE,ok,726,
IDFC,ok,1380,
IDFCFIRSTB,ok,1855,
IEX,ok,1855,
IFBAGRO,ok,1669,
IFBIND,ok,1855,
IFCI,ok,1855,
IFGLEXPOR,ok,1855,
IGARASHI,ok,1855,
IGIL,ok,426,
IGL,ok,1855,
IGPL,ok,1855,
IIFL,ok,1772,
IIFLCAPS,ok,439,
IIFLSEC,ok,1272,
IIFLWAM,ok,817,
IKIO,ok,798,
IKS,ok,427,
IMAGICAA,ok,1320,
IMFA,ok,1793,
INA,ok,128,
INDBANK,ok,1792,
INDGN,ok,578,
INDHOTEL,ok,1855,
INDIACEM,ok,1855,
INDIAGLYCO,ok,1847,
INDIAMART,ok,1773,
INDIANB,ok,1855,
INDIANHUME,ok,1855,
INDIASHLTR,ok,672,
INDIGO,ok,1855,
INDIGOPNTS,ok,1384,
INDIQUBE,ok,277,
INDNIPPON,ok,1855,
INDOAMIN,ok,1023,
INDOBORAX,ok,978,
INDOCO,ok,1855,
INDOFARM,ok,347,
INDOMIM,ok,32,
INDORAMA,ok,1712,
INDOSTAR,ok,1488,
INDOTECH,ok,1365,
INDOTHAI,ok,1073,
INDRAMEDCO,ok,1544,
INDSWFTLAB,ok,1583,
INDTERRAIN,ok,1788,
INDUSINDBK,ok,1855,
INDUSTOWER,ok,1414,
INEOSSTYRO,ok,959,
INFIBEAM,ok,1684,
INFOBEAN,ok,1629,
INFRATEL,ok,441,
INFY,ok,1855,
INGERRAND,ok,1855,
INNOVACAP,ok,666,
INNOVISION,ok,118,
INOXGREEN,ok,816,
INOXINDIA,ok,671,
INOXLEISUR,ok,978,
INOXWIND,ok,1855,
INSECTICID,ok,1855,
INTELLECT,ok,1855,
INTERARCH,ok,449,
INTLCONV,ok,1231,
INVENTURE,ok,1738,
IOB,ok,1855,
IOC,ok,1855,
IOLCP,ok,1855,
IONEXCHANG,ok,1122,
IPCALAB,ok,1855,
IPL,ok,1281,
IRB,ok,1855,
IRCON,ok,1855,
IRCTC,ok,1707,
IREDA,ok,687,
IRFC,ok,1386,
IRMENERGY,ok,709,
ISEC,ok,1492,
ISGEC,ok,1323,
ISMTLTD,ok,1034,
ITBEES,ok,1072,
ITC,ok,1855,
ITCHOTELS,ok,390,
ITDC,ok,1855,
ITDCEM,ok,1611,
ITI,ok,1795,
IVALUE,ok,238,
IWEL,ok,654,
IXIGO,ok,554,
IZMO,ok,1324,
J&KBANK,ok,1855,
JAGRAN,ok,1855,
JAGSNPHARM,ok,1855,
JAIBALAJI,ok,1325,
JAICORPLTD,ok,1855,
JAINREC,ok,234,
JAMNAAUTO,ok,1855,
JARO,ok,235,
JASH,ok,1644,
JAYBARMARU,ok,1792,
JAYNECOIND,ok,1415,
JAYSREETEA,ok,1826,
JBCHEPHARM,ok,1814,
JBMA,ok,1793,
JCHAC,ok,1678,
JGCHEM,ok,616,
JINDALPHOT,ok,1547,
JINDALPOLY,ok,1845,
JINDALSAW,ok,1855,
JINDALSTEL,ok,1855,
JINDRILL,ok,1813,
JINDWORLD,ok,1774,
JIOFIN,ok,744,
JISLJALEQS,ok,1775,
JKCEMENT,ok,1855,
JKIL,ok,1855,
JKLAKSHMI,ok,1855,
JKPAPER,ok,1855,
JKTYRE,ok,1855,
JLHL,ok,734,
JMCPROJECT,ok,952,
JMFINANCIL,ok,1855,
JNKINDIA,ok,529,
JNPR,ok,27,
JOCIL,ok,1787,
JPASSOCIAT,ok,1229,
JPOLYINVST,ok,1498,
JPPOWER,ok,1765,
JSFB,ok,635,
JSL,ok,1855,
JSLHISAR,ok,991,
JSLL,ok,269,
JSWCEMENT,ok,266,
JSWENERGY,ok,1673,
JSWHL,ok,1714,
JSWINFRA,ok,725,
JSWISPL,ok,636,
JSWSTEEL,ok,1855,
JTEKTINDIA,ok,1855,
JTLIND,ok,939,
JTLINFRA,ok,225,
JUBILANT,ok,473,
JUBLFOOD,ok,1855,
JUBLINDS,ok,1284,
JUBLINGREA,ok,1342,
JUBLPHARMA,ok,1372,
JUMPNET,ok,578,
JUNIORBEES,ok,1855,
JUNIPER,ok,625,
JUSTDIAL,ok,1855,
JWL,ok,987,
JYOTHYLAB,ok,1855,
JYOTICNC,ok,654,
JYOTISTRUC,ok,551,
KABRAEXTRU,ok,1792,
KAJARIACER,ok,1855,
KAKATCEM,ok,1785,
KALAMANDIR,ok,728,
KALPATARU,ok,298,
KALPATPOWR,ok,1049,
KALYANKJIL,ok,1347,
KAMATHOTEL,ok,1689,
KAMDHENU,ok,1692,
KAMOPAINTS,ok,604,
KANSAINER,ok,1855,
KARDA,ok,504,
KARURVYSYA,ok,1855,
KAYA,ok,1544,
KAYNES,ok,938,
KBCGLOBAL,ok,540,
KCP,ok,1855,
KCPSUGIND,ok,1694,
KDDL,ok,1790,
KEC,ok,1855,
KECL,ok,1615,
KEI,ok,1855,
KELLTONTEC,ok,1713,
KENNAMET,ok,1136,
KERNEX,ok,502,
KESORAMIND,ok,1522,
KFINTECH,ok,912,
KHADIM,ok,1686,
KHAICHEM,ok,1322,
KIMS,ok,1286,
KINGFA,ok,1742,
KIOCL,ok,1838,
KIRIINDUS,ok,1855,
KIRLFER,ok,1081,
KIRLOSBROS,ok,1769,
KIRLOSENG,ok,1855,
KIRLOSIND,ok,1855,
KIRLPNU,ok,834,
KISSHT,ok,89,
KITEX,ok,1741,
KKCL,ok,1855,
KMEW,ok,450,
KMSUGAR,ok,1789,
KNACK,ok,48,
KNRCON,ok,1855,
KOHINOOR,ok,984,
KOKUYOCMLN,ok,1799,
KOLTEPATIL,ok,1855,
KOPRAN,ok,1658,
KOTAKBANK,ok,1855,
KOTAKBKETF,ok,1244,
KOTAKGOLD,ok,1260,
KOTAKIT,ok,750,
KOTAKNIFTY,ok,1244,
KOTARISUG,ok,1778,
KOTHARIPET,ok,1855,
KPEL,ok,450,
KPIGREEN,ok,1015,
KPIL,ok,806,
KPITTECH,ok,1813,
KPL,ok,102,
KPRMILL,ok,1855,
KRBL,ok,1855,
KREBSBIO,ok,1533,
KRISHANA,ok,1446,
KRISHNADEF,ok,174,
KRN,ok,422,
KRONOX,ok,536,
KROSS,ok,492,
KRSNAA,ok,1252,
KRYSTAL,ok,544,
KSB,ok,1855,
KSCL,ok,1855,
KSHINTL,ok,178,
KSL,ok,1855,
KSOLVES,ok,913,
KTKBANK,ok,1855,
KUANTUM,ok,1701,
KUSUMGAR,ok,43,
