nse_symbol,base_year,industry,Stock Price (Rs),Market Cap (Rs Cr),P/E ratio,fa_cagr3,inv_cagr3,rec_cagr3,pay_cagr3,assets_cagr3,sales_cagr3,profit_cagr3,debt_to_equity,roe_pct,roce_pct,asset_turnover,cwip_to_fa,inv_days,rec_days,pay_days,ccc_days,ret3y_pct,ret5y_pct,ret7y_pct
AADHARHFC,2024,,,,,14.710904920418733,,88.20720577620568,40.85987445210038,11.890386040868695,,30.117077496668678,,16.831460674157302,,,0.0,,,,,,,
AADHARHFC,2025,,424.85,18311.03,20.1,18.70664916411231,,70.99759466766969,35.18654112078809,17.33646126327162,,27.021803813153067,,14.312617702448211,,,0.0,,,,,,,
AADHARHFC,2026,,448.85,19569.86,17.85,29.87119768241795,,,15.729452726293779,18.136831664014117,,26.18445964692433,,14.520620607346505,,,0.0,,,,,,,
AARTIIND,2015,,85.24,750.11,14.67,,,,,,,,1.1830708661417322,20.47244094488189,21.009918845807032,0.9836623553437712,0.19958634953464321,69.71626297577855,55.44463667820069,31.44809688581315,93.71280276816609,226.92397935241675,349.7653683716565,1022.3017362740497
AARTIIND,2016,,125.25,1052.1,16.25,,,,,,,,1.1353251318101933,23.550087873462214,23.53909465020576,1.0134861766689143,0.25120385232744785,60.104790419161674,63.504657351962734,37.03426480372588,86.57518296739852,201.7325349301397,425.9241516966068,313.69261477045904
AARTIIND,2017,,186.02,1525.36,19.34,,,,,,,,1.1483113069016153,24.082232011747433,22.351332877648666,0.903972563589597,0.15910430170889805,65.89155864685425,60.583306987037616,34.6190325640215,91.85583306987036,106.09611869691432,414.27265885388664,257.784109235566
AARTIIND,2018,,278.67,2285.09,27.21,27.366829032321284,10.609859675726717,14.26825446474902,12.76031740261212,14.332723416120885,9.611716909082313,18.487059384639082,1.319189360354655,21.912602913236228,19.115237575095577,0.8667729446595308,0.2182182182182182,71.6382028376248,62.81529164477141,34.23673147661587,100.21676300578035,136.37994760828218,85.93677109125485,40.2196145979115
AARTIIND,2019,,377.92,3250.11,26.65,19.88679056116198,15.967786328344369,14.056492210779027,-2.9263287429885376,25.466006108350946,11.509767767759381,23.433178950028143,0.9129277566539924,19.163498098859318,19.181077320612204,0.7115056333219529,0.3702841173730787,67.60556621880998,67.95585412667947,24.432581573896353,111.12883877159311,153.13558425063505,76.10870025402198,5.591130397967814
AARTIIND,2020,,383.38,6670.81,24.91,13.297702814933388,13.550762897256053,12.774754650328756,4.768955317164725,21.861257282268266,9.79098397622835,18.587203446440427,0.7042631755622693,18.361866398120174,19.243647823517826,0.6610865445356917,0.5745542949756888,72.89536550406116,65.65814620162446,30.08241758241758,108.47109412326805,35.1531117950858,1.922374667431792,
AARTIIND,2021,,658.72,11461.73,43.86,21.60569414545137,7.808188579234576,6.6251693967160685,17.287417118114547,20.285847395898426,5.7890704662957315,15.635867036968643,0.8155866400228375,15.272623465600912,15.440251572327043,0.5896362208845852,0.36125800166991373,75.81890812250333,64.31646693297826,46.6577896138482,93.47758544163338,1.036859363614262,-39.42039106145252,
AARTIIND,2022,,956.65,34630.73,29.25,18.746900724676998,6.555660460499424,12.06077947991211,7.334242899366128,10.253369247160094,13.4491934229235,33.01012987789789,0.5728520814880426,26.262178919397698,24.21512037167394,0.7751878741561584,0.37440890125173854,56.01544528425896,65.4912914886625,20.69093000328623,100.81580676963523,-59.154340667955886,,
AARTIIND,2023,,518.15,18757.03,34.45,25.350716844084054,7.238516122995886,7.674027792741245,-14.451666851297551,10.662123230203635,16.50137533178091,-0.12202574658833898,0.5908536585365853,11.077235772357724,13.913376772709851,0.7713553198927864,0.22546801069738737,56.85375434355643,51.83562471672459,11.911164828523948,96.77821423175708,-22.985621924153232,,
AARTIIND,2024,,665.55,24092.91,57.92,16.279936476408086,7.413956439917002,2.4579800200741575,7.970515372484321,9.795940854419394,12.237712261807454,-8.044047020133661,0.6848771266540643,7.863894139886578,10.972736452372938,0.6298566485417697,0.2175606302000354,66.4573850258986,48.92638518285983,41.535865641186625,73.84790456757182,,,
AARTIIND,2025,,390.75,14145.15,42.8,21.05215002737173,15.897084255065952,-10.381025664720134,53.055944432097846,12.28329232710097,6.109450510820236,-34.649672517848195,0.6865298840321142,5.905441570026762,10.578652279699567,0.6542199028252654,0.2280068997961424,72.98996011552744,39.456745977169575,62.09668546279742,50.350020629899596,,,
AARTIIND,2026,,399.05,14445.61,34.52,10.48528524948551,18.876608804630223,14.281677289010863,104.23085584094723,15.724956981874438,7.7748720561739315,-8.390782494410864,0.8339210747271201,7.036104114189756,10.68583463052834,0.6230543649898489,0.30964002440512506,76.29495534636736,61.8024378469708,81.05237750422398,57.045015689114166,,,
AAVAS,2015,FINANCIAL SERVICES,,,,,,,,,,,,,,,,,,,,,,
AAVAS,2016,FINANCIAL SERVICES,,,,,,,,,,,,,,,,,,,,,,
AAVAS,2017,FINANCIAL SERVICES,,,,,,,,,,,,,,,,,,,,,,
AAVAS,2018,FINANCIAL SERVICES,,,,,,,,,,69.78909071853896,,7.815126050420168,,,0.0,,,,,,,
AAVAS,2019,FINANCIAL SERVICES,1096.8,8555.04,48.66,,,,,,,74.71609294725977,,9.580838323353294,,,0.0,,,,,134.26787016776075,19.95350109409191,-1.7140773158278555
AAVAS,2020,FINANCIAL SERVICES,1188.85,9273.03,37.39,,,,,,,63.471292769740664,,11.868446139180172,,,0.016666666666666666,,,,,35.488076712789685,75.29965933465117,
AAVAS,2021,FINANCIAL SERVICES,2420.85,18882.63,65.78,47.701587389787804,,,-30.663872564936533,30.404543698899687,,46.096008189634794,,12.083333333333334,,,0.0,,,,,-45.65338620732386,-55.47018609166201,
AAVAS,2022,FINANCIAL SERVICES,2569.45,20298.65,57.1,42.103693641575354,,,-26.319370027192267,25.10139276492065,,26.585856007443233,,12.718204488778055,,,0.030303030303030304,,,,,-18.891202397400207,,
AAVAS,2023,FINANCIAL SERVICES,1610.75,12724.92,29.64,9.139288306110593,,,-19.10322733188422,20.5378322667924,,19.974708339299774,,13.149847094801222,,,0.2564102564102564,,,,,-33.07465466397641,,
AAVAS,2024,FINANCIAL SERVICES,1315.65,10393.64,21.22,25.99210498948732,,,117.81116923625245,22.623791097801327,,19.186709896618037,,13.013517095149748,,,0.09482758620689655,,,,,,,
AAVAS,2025,FINANCIAL SERVICES,2084.05,,,,,,,,,17.151510371687095,,,,,,,,,,,,
AAVAS,2026,FINANCIAL SERVICES,1078.0,,,,,,,,,15.059976627729398,,,,,,,,,,,,
ABB,2015,INDUSTRIAL MANUFACTURING,1143.99,,,,,,,,,,,,,,,,,,,2.74215683703527,-18.233550992578607,88.63364190246416
ABB,2016,INDUSTRIAL MANUFACTURING,1164.01,,,,,,,,,,,,,,,,,,,2.554101768885153,21.137275452960026,189.09975000214777
ABB,2017,INDUSTRIAL MANUFACTURING,1161.97,,,,,,,,,,,,,,,,,,,-19.498782240505353,85.7147774899524,447.41946866098095
ABB,2018,INDUSTRIAL MANUFACTURING,1175.36,,,,,,,,,,,,,,,,,,,19.967499319357486,186.30802477538802,371.8767016063164
ABB,2019,INDUSTRIAL MANUFACTURING,1193.74,,,,,,,,,,,,,,,,,,,80.77219495032418,432.85053696784894,397.72144688123046
ABB,2020,INDUSTRIAL MANUFACTURING,935.4,,,,,,,,,,,,,,,,,,,259.75518494761604,492.928159076331,
ABB,2021,INDUSTRIAL MANUFACTURING,1410.05,,,,,,,,,,,,,,,,,,,351.1081167334492,321.36803659444706,
ABB,2022,INDUSTRIAL MANUFACTURING,2157.95,,,,,,,,,,,,,,,,,,,157.0147593781135,,
ABB,2023,INDUSTRIAL MANUFACTURING,3365.15,,,,,,,,,,,,,,,,,,,76.55973730740084,,
ABB,2024,INDUSTRIAL MANUFACTURING,6360.85,,,,,,,,,,,,,,,,,,,,,
ABB,2025,INDUSTRIAL MANUFACTURING,5546.25,,,,,,,,,,,,,,,,,,,,,
ABB,2026,INDUSTRIAL MANUFACTURING,5941.5,,,,,,,,,,,,,,,,,,,,,
ABBOTINDIA,2015,,3952.6,,,,,,,,,,0.0,24.439701173959445,33.29775880469584,1.665938864628821,0.041666666666666664,61.23197903014417,20.570117955439056,30.93490607252075,50.86719091306247,37.9585589232404,290.90978090370896,347.8786115468299
ABBOTINDIA,2016,,4705.2,,,,,,,,,,0.0,21.338912133891213,30.543933054393307,1.6175742574257426,0.027777777777777776,51.66411629686304,20.24674827850038,32.115531752104054,39.795332823259365,54.61404403638528,218.44129898835328,368.94605967865334
ABBOTINDIA,2017,,4642.6,,,,,,,,,,0.0,19.971160778658977,28.69502523431867,1.40513068731849,0.05454545454545454,62.991732690320354,22.12883224250775,59.722700654495355,25.397864278332747,232.81135570585448,281.3132727351053,484.17266187050353
ABBOTINDIA,2018,,5452.95,,,-5.505921257884516,15.064551031448614,26.80080559554625,35.3467345323151,20.698924162493213,12.945331962917738,20.532166663372898,0.0,23.685764914353218,31.010041346721795,1.365066225165563,0.024691358024691357,64.74378411158278,29.10703456640388,53.2337780473014,40.61704063068527,174.77420478823387,304.64060737765794,463.3748704829496
ABBOTINDIA,2019,,7274.9,,,-0.9346341206145081,17.940325580440852,23.931115830693273,42.39019379950992,22.091254456570564,12.066222956973572,20.843727005349997,0.0,22.410358565737052,30.12948207171315,1.2509350561033663,0.009523809523809525,60.221527589018756,27.3824408806741,65.87659690133188,21.72737156836098,143.34148923009252,272.7996261116991,256.224827832685
ABBOTINDIA,2020,,15451.1,,,34.89329390678275,1.7007829661339846,21.797437350042937,11.47498638943578,19.74120485256037,12.132516711850805,28.881814392650472,0.07198683669271905,24.39325380501851,29.04834996162701,1.153932901043135,0.007407407407407408,46.99609088688004,28.35817248961642,58.67823112631322,16.67603225018324,42.80439580353501,98.82435554750147,
ABBOTINDIA,2021,,14983.3,,,45.79061484989151,7.067137745588448,-1.675573931341856,16.625402031965297,16.7019460515029,9.330719525085506,19.888600782632835,0.058800922367409685,26.5564950038432,33.46642468239565,1.1223958333333333,0.00398406374501992,60.80510440835267,21.171693735498838,64.61600928074246,17.36078886310905,81.00685429778487,72.95922794044036,
ABBOTINDIA,2022,,17702.85,,,37.17027119521168,4.263727946136986,1.4287644623016682,10.215978462871767,12.826113500135182,10.166362892929271,21.090876237347132,0.05390070921985816,28.333333333333332,36.608344549125164,1.1645359848484849,0.0036900369003690036,51.05102663142915,21.37019719455174,65.96564342346005,6.455580402520837,73.53448738479965,,
ABBOTINDIA,2023,,22064.85,,,-4.252334486800335,7.1876362727798515,-0.10493187139892779,10.674181869973797,8.702827880915876,9.331074852709765,16.968927101051246,0.03544542032622334,29.767879548306148,36.53438352014541,1.1740561896400352,0.016877637130801686,44.28584782202281,21.63114600859974,60.86745186016078,5.0495419704617674,17.449246199271705,,
ABBOTINDIA,2024,,27120.8,,,-3.5794512367203546,-4.77395474558625,8.463485911542845,9.544892040578468,10.584866861813701,10.713721789385655,20.232437941096727,0.022438496891051634,32.46823465801568,38.41882601797991,1.1263238975544,0.044444444444444446,38.69037442297829,19.90682167891947,62.591041203624556,-3.993845101726798,,,
ABBOTINDIA,2025,,30720.55,,,7.429444194872703,8.632568720724088,9.6807394206899,5.972855199066807,11.89032962081631,9.220581143004193,20.95789214363546,0.04653909756673754,33.40420505551619,38.261851015801355,1.0831502450566166,0.05357142857142857,50.23092526135123,21.641441722577625,60.25432984865034,11.618037135278513,,,
ABBOTINDIA,2026,,25915.0,,,11.7789131564783,13.423164715025383,4.524099841017537,7.463485421000038,12.586871122938593,9.009911688840177,17.817146898234103,0.03602848764139087,32.50942605781316,38.25313384553174,1.0656721008920331,0.01812688821752266,49.88526482897965,19.069129744551883,58.31360946745563,10.640785106075903,,,
ABCAPITAL,2015,FINANCIAL SERVICES,,,,,,,,,,,,17.04357418643133,,,0.028169014084507043,,,,,,,
ABCAPITAL,2016,FINANCIAL SERVICES,,,,,,,,,,,,19.285977180714024,,,0.03503184713375796,,,,,,,
ABCAPITAL,2017,FINANCIAL SERVICES,,,,,,,,,,,,10.453857791225415,,,0.04498714652956298,,,,,,,
ABCAPITAL,2018,FINANCIAL SERVICES,145.95,32123.6,46.33,43.37355019665099,,44.8682525956763,26.67315662546519,68.25267570903615,,30.89556088577554,,8.116654954321856,,,0.03942652329749104,,,,,-18.259677971908182,5.207262761219611,26.803699897225087
ABCAPITAL,2019,FINANCIAL SERVICES,98.55,21690.85,24.89,41.62667810528309,,27.841794182395073,35.76457718847268,53.88233185633371,,15.672429089209539,,8.526072329688814,,,0.03811659192825112,,,,,9.233891425672258,77.98072044647388,196.54997463216642
ABCAPITAL,2020,FINANCIAL SERVICES,42.15,10175.01,11.06,14.927360771701824,,8.530833638200086,-7.314841612916645,13.256848458673565,,7.815188916165594,,6.886132315521628,,,0.06265876375952582,,,,,264.29418742586006,339.0747330960854,
ABCAPITAL,2021,FINANCIAL SERVICES,119.3,28810.95,25.6,14.577697521911093,,5.762368846982979,24.399976432198557,9.988798896952478,,16.862174764493652,,8.048319021976424,,,0.035742652899126294,,,,,47.02430846605197,144.9706621961442,
ABCAPITAL,2022,FINANCIAL SERVICES,107.65,26008.24,15.25,13.52248409398138,,20.721539129301814,19.501723370831602,8.75550945377408,,26.968428584748814,,10.715207849212497,,,0.034482758620689655,,,,,71.9182535996284,,
ABCAPITAL,2023,FINANCIAL SERVICES,153.55,37128.39,7.74,2.6928520734548433,,-4.575426610037114,37.01525512214416,16.685528104486757,,77.26777856860984,,23.750676973068778,,,0.03440187646598905,,,,,90.32888309996743,,
ABCAPITAL,2024,FINANCIAL SERVICES,175.4,45604.0,13.67,9.478314950942535,,16.10213016796984,25.19968085061224,22.995216010096485,,45.95725362348,,12.823954953947123,,,0.05690072639225181,,,,,,,
ABCAPITAL,2025,FINANCIAL SERVICES,185.07,48247.75,14.48,13.913161516355421,,1.4972280433075191,14.240750735015851,25.545091994614676,,27.120452556728793,,11.221165553325216,,,0.06324520476931052,,,,,,,
ABCAPITAL,2026,FINANCIAL SERVICES,292.25,76569.5,20.34,17.97307966811268,,27.056021134129594,9.395261175485437,22.9731245207631,,-7.12975180379124,,11.224726934696722,,,0.005238095238095238,,,,,,,
ABDL,2015,,,,,,,,,,,,,,,,,,,,,,,
ABDL,2016,,,,,,,,,,,,,,,,,,,,,,,
ABDL,2017,,,,,,,,,,,,,,,,,,,,,,,
ABDL,2018,,,,,,,,,,,,,,,,,,,,,,,
ABDL,2019,,,,,,,,,,,,,,,,,,,,,,,
ABDL,2020,,,,,,,,,,59.205544468779166,95.74338205844317,2.836461126005362,4.021447721179625,16.42208245981831,3.3632974316487156,0.07547169811320754,17.21825347949255,42.03411750215544,19.64589235127479,39.606478630373196,,,
ABDL,2021,,,,,,,,,,,,2.616,1.6,14.454277286135694,2.7638648180242633,0.026194144838212634,20.312744944348644,49.60887286408528,27.636776924282806,42.284840884151116,,,
ABDL,2022,,,,,,,,,,-3.1095765861319014,-5.008574840700353,2.136138613861386,1.4851485148514851,15.706393054459353,1.191130820399113,0.02167630057803468,48.78443782576322,129.63886820551005,72.83693224125093,105.58637379002235,,,
ABDL,2023,,,,,-3.3050982749877167,14.238487573925873,0.813331336576395,9.004643294864966,1.1736879332447048,-27.088158495893122,-30.663872564936533,1.9532019704433496,1.2315270935960592,15.59633027522936,1.2588,0.02434782608695652,66.22656498252303,111.11217032094058,65.64664760088974,111.69208770257387,,,
ABDL,2024,,,,,-0.7242882254501093,6.431897589733793,12.789090409742121,13.273936604888092,4.647764977282365,-19.497338561877562,5.272659960939663,2.0515970515970516,1.71990171990172,19.645732689210952,1.2582230623818524,0.025196850393700787,46.94110576923077,136.43629807692307,76.9921875,106.38521634615384,,,
ABDL,2025,,306.2,8573.6,43.93,2.673549087099736,17.272100779135968,22.343671690829424,4.233655087047805,16.22125798039551,9.43230619524269,221.82979486854322,0.5865197666882696,12.961762799740765,17.647058823529413,0.9943502824858758,0.025367156208277702,60.03835227272727,181.15198863636363,62.94176136363637,178.24857954545453,,,
ABDL,2026,,404.05,11313.4,49.52,15.675322946308334,9.417930536339902,23.442040644529662,12.412137478446539,18.44284424614655,7.2288531033995795,277.0407262041972,0.6921226698737222,16.115453998797356,20.43354655294954,0.9340394800192585,0.12247191011235956,70.3659793814433,169.5180412371134,75.6340206185567,164.25,,,
ABFRL,2015,CONSUMER GOODS,113.36,,,,,,,,,,,,,,,,,,,31.166196189131966,32.94812985179958,166.49611856033877
ABFRL,2016,CONSUMER GOODS,144.06,,,,,,,,,,,,,,,,,,,51.65903095932249,39.698736637512155,48.79216992919617
ABFRL,2017,CONSUMER GOODS,151.65,,,,,,,,,,,,,,,,,,,-0.6198483349818651,99.20870425321465,35.54236729310914
ABFRL,2018,CONSUMER GOODS,148.69,,,,,,,,,,,,,,,,,,,35.348712085547106,44.15898849956286,72.3518730244132
ABFRL,2019,CONSUMER GOODS,218.48,16888.5,58.73,,,,,,,,1.192577030812325,22.478991596638657,18.939635899073778,1.226098776619846,0.008610567514677104,86.37164326188717,35.11517615176152,107.77346637102735,13.713353042621335,38.27352618088613,-5.918161845477843,-75.33412669351885
ABFRL,2020,CONSUMER GOODS,150.71,11664.95,-79.74,,,,,,,,4.948501872659176,-15.44943820224719,19.817409098063905,0.9005943840951015,0.009716599190283401,98.31076467910788,34.88848429676832,95.11265361857079,38.08659535730541,42.226793178952946,70.04180213655363,
ABFRL,2021,CONSUMER GOODS,201.25,18414.38,-25.38,,,,,,,,1.361573373676248,-27.83661119515885,9.336963484945548,0.5223405313961588,0.00675315443397903,128.43493998856925,42.27852924366546,149.64374166507906,21.069727567155667,2.1366459627329304,-73.2223602484472,
ABFRL,2022,CONSUMER GOODS,302.1,28336.98,-260.43,33.35317165133675,15.110096632043035,-1.0786000628955073,12.478943508871776,22.57994032466655,0.07385527056911201,,1.4785430941218896,-4.25531914893617,16.557544012803724,0.6671586715867158,0.01699950486879023,131.446656833825,33.915929203539825,153.0254424778761,12.337143559488709,-15.170473353194314,,
ABFRL,2023,CONSUMER GOODS,214.35,20341.81,-564.08,19.163282742201094,21.198922209907046,1.793054232351321,18.866077774206946,19.829374991389372,12.215763603498564,,1.9661980257253964,-1.7648818426562969,15.701895925776524,0.73960690887433,0.024404833114008852,123.86133032694475,26.04203575454985,113.04477371557418,36.858592365920416,-74.85887567063214,,
ABFRL,2024,CONSUMER GOODS,205.55,20863.33,-33.21,28.282571113826993,34.60957920259462,28.264860267571933,24.280877026541003,29.432933628520086,7.059589902572072,,2.3498259572352063,-18.29935355544505,3.028278779781786,0.29559430931620007,0.014395151106995538,255.2903275888837,72.70532526005279,234.0964136003726,93.8992392485639,,,
ABFRL,2025,CONSUMER GOODS,256.27,31264.94,-83.2,15.834307322750462,-5.73821794326983,-20.981457998296882,-13.053661770643554,10.365764344566886,-3.3255238117704145,,0.7364944216089254,-6.6940692894891365,5.909206188181588,0.4483957545443455,0.01922055856429861,121.84872806420896,18.520609440892397,111.32226907903686,29.0470684260645,,,
ABFRL,2026,CONSUMER GOODS,53.89,6579.97,-8.47,7.509110537667185,-12.448896442191504,-22.840945752317587,-15.107195236360782,1.88407327499176,-13.001029371018069,,1.0597602739726026,-14.212328767123289,5.461800648432954,0.4604944528918173,0.008472128622316357,126.23456035220741,18.167420814479637,105.03179650238474,39.370184664302315,,,
ABLBL,2015,,,,,,,,,,,,,,,,,,,,,,,
ABLBL,2016,,,,,,,,,,,,,,,,,,,,,,,
ABLBL,2017,,,,,,,,,,,,,,,,,,,,,,,
ABLBL,2018,,,,,,,,,,,,,,,,,,,,,,,
ABLBL,2019,,,,,,,,,,,,,,,,,,,,,,,
ABLBL,2020,,,,,,,,,,,,,,,,,,,,,,,
ABLBL,2021,,,,,,,,,,,,,,,,,,,,,,,
ABLBL,2022,,,,,,,,,,,,,,,,,,,,,,,
ABLBL,2023,,,,,,,,,,,,,,,,,,,,,,,
ABLBL,2024,,,,,,,,,,,,,,,,,,,,,,,
ABLBL,2025,,,,,,,,,,,,2.2977156067552214,4.702010109321735,29.063342878530435,0.9457663969078391,0.0039634146341463415,98.31226053639847,61.62579821200511,98.87164750957854,61.066411238825054,,,
ABLBL,2026,,88.23,10772.88,,,,,,,,,2.1358811040339702,12.101910828025478,30.33175355450237,0.9628440366972477,0.012745912995289554,102.11827060505003,56.906264888041925,99.46641257741781,59.55812291567413,,,
ABREL,2015,,637.15,,,,,,,,,,,,,,,,,,,79.32982814094012,-53.52742682256925,34.12854115985247
ABREL,2016,,529.7,,,,,,,,,,,,,,,,,,,70.88918255616386,-12.20502171040212,19.690390787238044
ABREL,2017,,1053.15,11795.28,112.04,,,,,,,,2.296535052377115,4.2304593070104755,11.2930823759472,0.7396478328173375,0.004651799151730743,60.34793982995422,24.01504251144539,33.70699803793329,50.655984303466326,-71.88434695912262,-18.85296491477948,54.76427859279305
ABREL,2018,,1142.6,12797.12,34.34,,,,,,,,1.5898835516739447,13.537117903930133,11.310945623155824,0.377311005710967,0.0048235942668136715,110.39892252437147,39.42149820420729,63.86095433555669,85.95946639302207,-59.29896726763522,-44.51251531594609,71.52984421494838
ABREL,2019,,905.2,10138.24,1.67,,,,,,,,0.30965391621129323,184.06193078324227,22.04450625869263,0.6387044534412956,0.062076749435665914,64.68940162271805,18.879310344827587,48.031186612576064,35.537525354969574,-5.589924878479902,80.05965532479011,24.06098099867433
