,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,101.0,101.0,101.0,101.0
Reserves,,4149.0,5597.0,6858.0,8642.0,10284.0,10273.0,12890.0,16897.0,17415.0,19729.0,23852.0,27011.0
Borrowings,,2651.0,2442.0,5207.0,5407.0,7899.0,7986.0,4584.0,4221.0,1195.0,804.0,3213.0,12496.0
Other Liabilities,,2144.0,2208.0,2937.0,3632.0,4945.0,5115.0,6189.0,6421.0,6851.0,8201.0,9523.0,12799.0
Total Liabilities,,9047.0,10350.0,15104.0,17783.0,23231.0,23477.0,23765.0,27642.0,25562.0,28834.0,36689.0,52407.0
Fixed Assets,,3352.0,3748.0,5755.0,6483.0,12164.0,12230.0,12133.0,12253.0,11521.0,12368.0,13134.0,26639.0
CWIP,,798.0,951.0,1543.0,1527.0,837.0,742.0,783.0,661.0,1201.0,2423.0,2692.0,1166.0
Investments,,154.0,416.0,435.0,746.0,674.0,765.0,830.0,3288.0,1547.0,1220.0,6408.0,7540.0
Other Assets,,4743.0,5235.0,7371.0,9028.0,9556.0,9740.0,10019.0,11439.0,11294.0,12822.0,14456.0,17062.0
Total Assets,,9047.0,10350.0,15104.0,17783.0,23231.0,23477.0,23765.0,27642.0,25562.0,28834.0,36689.0,52407.0
Land,Fixed Assets,162.0,173.0,393.0,422.0,509.0,541.0,570.0,573.0,626.0,617.0,642.0,
Building,Fixed Assets,814.0,888.0,1096.0,1231.0,1500.0,1884.0,2045.0,1969.0,2075.0,2191.0,2373.0,
Plant Machinery,Fixed Assets,2401.0,2834.0,3346.0,3997.0,5399.0,5705.0,6096.0,6652.0,6993.0,7525.0,8043.0,
Equipments,Fixed Assets,31.0,38.0,48.0,78.0,96.0,145.0,150.0,155.0,165.0,176.0,182.0,
Furniture n fittings,Fixed Assets,79.0,85.0,96.0,119.0,128.0,198.0,203.0,200.0,205.0,218.0,226.0,
Vehicles,Fixed Assets,64.0,66.0,73.0,79.0,98.0,105.0,111.0,118.0,135.0,159.0,194.0,
Intangible Assets,Fixed Assets,1401.0,1625.0,2974.0,3330.0,7838.0,8020.0,7969.0,7843.0,7889.0,8653.0,9610.0,17408.0
Other fixed assets,Fixed Assets,187.0,59.0,78.0,93.0,135.0,184.0,201.0,205.0,256.0,382.0,428.0,
Gross Block,Fixed Assets,5138.0,5767.0,8103.0,9349.0,15702.0,16782.0,17345.0,17716.0,18344.0,19920.0,21700.0,
Accumulated Depreciation,Fixed Assets,1786.0,2019.0,2348.0,2866.0,3539.0,4551.0,5212.0,5462.0,6823.0,7551.0,8566.0,
Long term Borrowings,Borrowings,1150.0,896.0,2468.0,2555.0,3950.0,3215.0,610.0,362.0,0.0,0.0,0.0,3188.0
Short term Borrowings,Borrowings,1184.0,1211.0,2477.0,2558.0,3197.0,3826.0,3071.0,3834.0,1163.0,769.0,3170.0,8582.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,36.0,44.0,726.0
Other Borrowings,Borrowings,317.0,335.0,262.0,294.0,753.0,945.0,903.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,169.0,136.0,156.0,191.0,1293.0,1335.0,1937.0,2054.0,2172.0,2272.0,2405.0,2471.0
Trade Payables,Other Liabilities,1091.0,1308.0,1548.0,1888.0,1923.0,2031.0,2206.0,2138.0,2125.0,2127.0,2306.0,2845.0
Advance from Customers,Other Liabilities,26.0,34.0,66.0,40.0,50.0,49.0,43.0,49.0,72.0,73.0,73.0,
Other liability items,Other Liabilities,858.0,731.0,1167.0,1512.0,1680.0,1700.0,2003.0,2180.0,2482.0,3729.0,4739.0,7483.0
Inventories,Other Assets,1536.0,1337.0,1804.0,2385.0,2688.0,2789.0,3236.0,3719.0,3413.0,3442.0,3944.0,5628.0
Trade receivables,Other Assets,1588.0,1747.0,2278.0,3206.0,3951.0,3663.0,3127.0,3340.0,4417.0,5220.0,4025.0,5416.0
Cash Equivalents,Other Assets,670.0,639.0,1544.0,1315.0,549.0,965.0,888.0,1107.0,573.0,1105.0,2957.0,1417.0
Loans n Advances,Other Assets,80.0,95.0,120.0,162.0,168.0,162.0,382.0,322.0,332.0,350.0,342.0,38.0
Other asset items,Other Assets,868.0,1418.0,1627.0,1959.0,2200.0,2161.0,2385.0,2950.0,2558.0,2705.0,3188.0,4564.0
