,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,23.0,23.0,24.0,24.0,24.0,25.0,25.0,50.0,55.0,56.0,56.0,56.0
Reserves,,472.0,544.0,680.0,814.0,940.0,1331.0,1670.0,2414.0,2950.0,3549.0,4153.0,5241.0
Borrowings,,482.0,651.0,594.0,775.0,858.0,834.0,520.0,581.0,873.0,1144.0,634.0,498.0
Other Liabilities,,345.0,442.0,547.0,568.0,952.0,1075.0,1184.0,1407.0,1973.0,2438.0,2753.0,3039.0
Total Liabilities,,1323.0,1660.0,1845.0,2181.0,2774.0,3266.0,3399.0,4452.0,5852.0,7187.0,7596.0,8833.0
Fixed Assets,,614.0,666.0,670.0,886.0,1034.0,1708.0,1736.0,1837.0,2580.0,3281.0,3668.0,4060.0
CWIP,,24.0,32.0,122.0,46.0,27.0,10.0,108.0,504.0,374.0,203.0,336.0,328.0
Investments,,19.0,13.0,0.0,1.0,49.0,2.0,1.0,91.0,96.0,103.0,126.0,48.0
Other Assets,,666.0,949.0,1052.0,1248.0,1663.0,1546.0,1554.0,2020.0,2801.0,3600.0,3467.0,4396.0
Total Assets,,1323.0,1660.0,1845.0,2181.0,2774.0,3266.0,3399.0,4452.0,5852.0,7187.0,7596.0,8833.0
Land,Fixed Assets,47.0,37.0,20.0,21.0,23.0,222.0,224.0,253.0,269.0,288.0,328.0,
Building,Fixed Assets,123.0,154.0,148.0,195.0,248.0,354.0,362.0,386.0,580.0,831.0,932.0,
Plant Machinery,Fixed Assets,464.0,520.0,494.0,711.0,868.0,1208.0,1302.0,1440.0,2091.0,2610.0,3011.0,
Equipments,Fixed Assets,3.0,3.0,2.0,3.0,4.0,6.0,7.0,9.0,10.0,15.0,21.0,
Computers,Fixed Assets,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,7.0,11.0,13.0,
Furniture n fittings,Fixed Assets,3.0,4.0,5.0,6.0,8.0,10.0,11.0,13.0,14.0,53.0,57.0,
Vehicles,Fixed Assets,6.0,5.0,5.0,9.0,9.0,12.0,23.0,27.0,28.0,28.0,39.0,
Intangible Assets,Fixed Assets,43.0,43.0,23.0,23.0,23.0,138.0,138.0,138.0,138.0,138.0,138.0,139.0
Other fixed assets,Fixed Assets,0.0,4.0,17.0,16.0,5.0,6.0,6.0,7.0,7.0,9.0,10.0,
Gross Block,Fixed Assets,690.0,772.0,715.0,985.0,1191.0,1958.0,2076.0,2277.0,3144.0,3983.0,4548.0,
Accumulated Depreciation,Fixed Assets,76.0,106.0,45.0,99.0,157.0,250.0,341.0,440.0,564.0,702.0,880.0,
Long term Borrowings,Borrowings,141.0,188.0,105.0,78.0,175.0,404.0,183.0,347.0,408.0,787.0,409.0,261.0
Short term Borrowings,Borrowings,293.0,411.0,464.0,595.0,536.0,323.0,337.0,233.0,465.0,338.0,206.0,192.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,20.0,45.0
Other Borrowings,Borrowings,49.0,52.0,25.0,102.0,148.0,107.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,0.0,95.0,138.0,0.0,0.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,205.0,254.0,392.0,379.0,699.0,764.0,786.0,1059.0,1597.0,1982.0,2231.0,2368.0
Advance from Customers,Other Liabilities,14.0,15.0,7.0,6.0,14.0,7.0,12.0,28.0,25.0,32.0,79.0,
Other liability items,Other Liabilities,127.0,173.0,148.0,183.0,239.0,209.0,248.0,320.0,351.0,424.0,443.0,671.0
Inventories,Other Assets,320.0,594.0,470.0,591.0,784.0,784.0,760.0,847.0,1480.0,1638.0,1623.0,1445.0
Trade receivables,Other Assets,175.0,220.0,295.0,432.0,543.0,476.0,131.0,342.0,137.0,139.0,267.0,351.0
Cash Equivalents,Other Assets,19.0,1.0,2.0,7.0,48.0,46.0,358.0,376.0,352.0,348.0,575.0,886.0
Loans n Advances,Other Assets,21.0,22.0,110.0,29.0,56.0,38.0,110.0,176.0,70.0,136.0,213.0,288.0
Other asset items,Other Assets,131.0,111.0,176.0,189.0,232.0,202.0,196.0,278.0,762.0,1339.0,788.0,1426.0
