,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
Reserves,,2065.0,2304.0,2698.0,2990.0,3495.0,3682.0,4225.0,4736.0,5672.0,6639.0,6908.0,8007.0
Borrowings,,99.0,184.0,140.0,123.0,128.0,127.0,193.0,10.0,503.0,461.0,491.0,10.0
Other Liabilities,,367.0,278.0,333.0,426.0,391.0,334.0,321.0,361.0,437.0,375.0,416.0,502.0
Total Liabilities,,2549.0,2785.0,3190.0,3559.0,4033.0,4162.0,4758.0,5125.0,6630.0,7494.0,7833.0,8538.0
Fixed Assets,,551.0,672.0,670.0,671.0,845.0,890.0,811.0,790.0,1003.0,1110.0,1175.0,1233.0
CWIP,,46.0,38.0,43.0,97.0,60.0,32.0,161.0,210.0,107.0,92.0,77.0,16.0
Investments,,637.0,946.0,960.0,1092.0,1145.0,1418.0,809.0,1055.0,2254.0,3043.0,3919.0,4302.0
Other Assets,,1314.0,1128.0,1518.0,1699.0,1984.0,1821.0,2977.0,3070.0,3266.0,3249.0,2663.0,2987.0
Total Assets,,2549.0,2785.0,3190.0,3559.0,4033.0,4162.0,4758.0,5125.0,6630.0,7494.0,7833.0,8538.0
Land,Fixed Assets,52.23,52.75,57.65,59.93,62.13,67.38,67.66,69.74,82.65,100.17,107.4,
Building,Fixed Assets,230.2,298.78,295.45,324.44,350.7,381.36,380.55,391.11,468.64,507.53,557.18,
Plant Machinery,Fixed Assets,467.89,604.35,435.62,463.48,677.74,774.17,767.98,821.01,1023.1,1157.66,1249.77,
Equipments,Fixed Assets,3.8,4.75,4.45,5.11,5.32,6.08,6.36,6.86,9.41,11.05,13.96,
Furniture n fittings,Fixed Assets,15.85,17.21,12.73,14.58,15.21,15.86,12.28,12.6,15.34,17.87,21.33,
Vehicles,Fixed Assets,4.01,3.81,2.5,3.49,3.4,3.84,3.03,3.16,3.51,5.47,4.39,
Intangible Assets,Fixed Assets,22.97,20.01,20.01,20.03,20.41,20.7,20.68,20.77,20.94,21.11,21.26,24.96
Other fixed assets,Fixed Assets,50.65,22.98,16.77,18.12,20.4,23.55,24.4,26.95,32.38,35.9,39.79,
Gross Block,Fixed Assets,847.6,1024.64,845.18,909.18,1155.31,1292.94,1282.94,1352.2,1655.97,1856.76,2015.08,
Accumulated Depreciation,Fixed Assets,296.15,352.43,175.19,238.06,310.66,403.29,471.51,562.2,653.22,746.47,839.98,
Long term Borrowings,Borrowings,55.07,25.29,0.34,0.2,15.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,9.05,125.26,115.46,122.94,112.89,96.95,184.47,1.57,496.0,454.6,485.0,0.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,14.76,8.46,6.99,6.56,6.47,5.56,10.27
Other Borrowings,Borrowings,34.51,33.22,24.4,0.16,0.22,15.0,0.01,0.0,-0.01,-0.01,0.01,
Non controlling int,Other Liabilities,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,10.0,10.0,9.0
Trade Payables,Other Liabilities,119.0,98.0,137.0,158.0,174.0,136.0,166.0,197.0,261.0,179.0,197.0,220.0
Advance from Customers,Other Liabilities,0.0,0.0,51.0,39.0,39.0,37.0,42.0,42.0,54.0,48.0,44.0,
Other liability items,Other Liabilities,240.0,172.0,137.0,220.0,169.0,151.0,105.0,113.0,112.0,139.0,164.0,274.0
Inventories,Other Assets,460.0,389.0,534.0,553.0,786.0,778.0,755.0,1226.0,1218.0,1205.0,1017.0,1256.0
Trade receivables,Other Assets,394.0,430.0,495.0,600.0,706.0,648.0,638.0,800.0,861.0,880.0,826.0,1169.0
Cash Equivalents,Other Assets,187.0,124.0,248.0,265.0,216.0,155.0,1395.0,506.0,806.0,554.0,438.0,224.0
Loans n Advances,Other Assets,5.0,19.0,27.0,36.0,41.0,42.0,34.0,49.0,65.0,72.0,100.0,143.0
Other asset items,Other Assets,269.0,165.0,215.0,244.0,234.0,198.0,155.0,489.0,316.0,538.0,282.0,195.0
