,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,21.0,23.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
Reserves,,325.0,450.0,689.0,895.0,1044.0,1545.0,2319.0,3311.0,4063.0,4769.0,5361.0,5810.0
Borrowings,,545.0,529.0,724.0,987.0,1187.0,1107.0,590.0,315.0,73.0,286.0,1267.0,1638.0
Other Liabilities,,235.0,295.0,350.0,684.0,677.0,538.0,630.0,779.0,967.0,1012.0,1053.0,1206.0
Total Liabilities,,1125.0,1296.0,1789.0,2592.0,2935.0,3217.0,3567.0,4432.0,5129.0,6095.0,7708.0,8681.0
Fixed Assets,,549.0,594.0,586.0,588.0,1716.0,1832.0,1864.0,1963.0,1942.0,2293.0,2457.0,3270.0
CWIP,,44.0,36.0,349.0,955.0,34.0,172.0,220.0,122.0,301.0,774.0,1649.0,1828.0
Investments,,3.0,87.0,118.0,32.0,2.0,2.0,189.0,439.0,379.0,122.0,511.0,213.0
Other Assets,,530.0,580.0,736.0,1018.0,1183.0,1210.0,1293.0,1908.0,2508.0,2907.0,3091.0,3370.0
Total Assets,,1125.0,1296.0,1789.0,2592.0,2935.0,3217.0,3567.0,4432.0,5129.0,6095.0,7708.0,8681.0
Land,Fixed Assets,36.0,36.0,38.0,41.0,41.0,179.0,183.0,205.0,205.0,241.0,327.0,
Building,Fixed Assets,88.0,92.0,99.0,95.0,151.0,164.0,191.0,212.0,239.0,378.0,423.0,
Plant Machinery,Fixed Assets,660.0,733.0,487.0,484.0,1569.0,1576.0,1848.0,2067.0,2172.0,2467.0,2670.0,
Equipments,Fixed Assets,5.0,6.0,4.0,3.0,4.0,3.0,7.0,7.0,8.0,13.0,17.0,
Furniture n fittings,Fixed Assets,8.0,9.0,7.0,6.0,6.0,8.0,11.0,12.0,13.0,25.0,31.0,
Vehicles,Fixed Assets,8.0,9.0,7.0,5.0,6.0,8.0,10.0,14.0,18.0,17.0,19.0,
Intangible Assets,Fixed Assets,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,84.0,60.0
Other fixed assets,Fixed Assets,11.0,12.0,8.0,6.0,17.0,34.0,42.0,49.0,52.0,13.0,14.0,
Gross Block,Fixed Assets,817.0,899.0,651.0,640.0,1794.0,1972.0,2293.0,2567.0,2707.0,3224.0,3584.0,
Accumulated Depreciation,Fixed Assets,269.0,305.0,65.0,53.0,78.0,140.0,429.0,603.0,766.0,931.0,1127.0,
Long term Borrowings,Borrowings,239.0,159.0,218.0,550.0,870.0,779.0,524.0,187.0,43.0,217.0,1026.0,1135.0
Short term Borrowings,Borrowings,231.0,269.0,377.0,332.0,255.0,248.0,54.0,113.0,11.0,0.0,145.0,393.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,15.0,12.0,14.0,18.0,69.0,96.0,110.0
Other Borrowings,Borrowings,75.0,101.0,129.0,105.0,62.0,64.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,36.0,32.0
Trade Payables,Other Liabilities,110.0,133.0,215.0,490.0,472.0,364.0,437.0,512.0,662.0,538.0,522.0,534.0
Advance from Customers,Other Liabilities,1.0,2.0,1.0,1.0,6.0,4.0,8.0,32.0,16.0,20.0,12.0,
Other liability items,Other Liabilities,125.0,160.0,135.0,193.0,198.0,170.0,185.0,235.0,289.0,428.0,483.0,640.0
Inventories,Other Assets,107.0,123.0,169.0,327.0,418.0,402.0,389.0,586.0,894.0,761.0,929.0,862.0
Trade receivables,Other Assets,311.0,313.0,360.0,412.0,575.0,613.0,756.0,1129.0,1310.0,1298.0,1274.0,1506.0
Cash Equivalents,Other Assets,3.0,6.0,14.0,48.0,26.0,31.0,33.0,42.0,40.0,465.0,407.0,269.0
Loans n Advances,Other Assets,5.0,4.0,17.0,18.0,33.0,35.0,58.0,52.0,29.0,43.0,64.0,25.0
Other asset items,Other Assets,103.0,133.0,175.0,213.0,132.0,128.0,57.0,99.0,235.0,340.0,418.0,707.0
