,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,1289.0,1289.0,966.0,966.0,933.0,933.0,918.0,918.0,918.0,918.0,918.0,918.0
Reserves,,11509.0,11906.0,9239.0,9537.0,9552.0,9054.0,9761.0,11634.0,12208.0,13470.0,16887.0,20685.0
Borrowings,,0.0,0.0,51.0,45.0,67.0,12.0,102.0,77.0,105.0,96.0,182.0,60.0
Other Liabilities,,3380.0,3515.0,4245.0,4064.0,4596.0,4549.0,3928.0,4646.0,4396.0,4751.0,4895.0,4881.0
Total Liabilities,,16178.0,16710.0,14501.0,14613.0,15147.0,14548.0,14709.0,17276.0,17627.0,19235.0,22882.0,26544.0
Fixed Assets,,6645.0,6596.0,7144.0,7139.0,7286.0,7485.0,7660.0,7343.0,7303.0,7383.0,7748.0,7650.0
CWIP,,550.0,688.0,566.0,915.0,883.0,1427.0,1575.0,2235.0,3269.0,4573.0,4936.0,6296.0
Investments,,950.0,1011.0,1260.0,710.0,257.0,331.0,560.0,375.0,359.0,342.0,774.0,533.0
Other Assets,,8032.0,8416.0,5531.0,5849.0,6722.0,5306.0,4913.0,7322.0,6696.0,6938.0,9424.0,12065.0
Total Assets,,16178.0,16710.0,14501.0,14613.0,15147.0,14548.0,14709.0,17276.0,17627.0,19235.0,22882.0,26544.0
Land,Fixed Assets,84.0,71.0,84.0,84.0,86.0,168.0,267.0,283.0,425.0,797.0,841.0,
Building,Fixed Assets,1084.0,597.0,639.0,702.0,723.0,756.0,813.0,842.0,863.0,917.0,931.0,
Plant Machinery,Fixed Assets,13564.0,6114.0,7079.0,7418.0,7922.0,8331.0,8808.0,9210.0,9570.0,9924.0,10261.0,
Equipments,Fixed Assets,50.0,11.0,16.0,36.0,44.0,52.0,52.0,68.0,86.0,99.0,106.0,
Furniture n fittings,Fixed Assets,33.0,9.0,12.0,16.0,19.0,22.0,24.0,26.0,28.0,29.0,30.0,
Railway sidings,Fixed Assets,111.0,54.0,54.0,64.0,64.0,64.0,69.0,69.0,85.0,85.0,89.0,
Vehicles,Fixed Assets,46.0,13.0,14.0,21.0,27.0,32.0,35.0,39.0,46.0,49.0,51.0,
Intangible Assets,Fixed Assets,15.0,26.0,26.0,26.0,90.0,90.0,91.0,92.0,92.0,92.0,92.0,900.0
Other fixed assets,Fixed Assets,298.0,126.0,126.0,134.0,139.0,300.0,391.0,420.0,496.0,505.0,1141.0,
Gross Block,Fixed Assets,15285.0,7021.0,8049.0,8502.0,9115.0,9816.0,10551.0,11049.0,11692.0,12496.0,13541.0,
Accumulated Depreciation,Fixed Assets,8639.0,425.0,904.0,1363.0,1830.0,2331.0,2890.0,3705.0,4389.0,5114.0,5793.0,
Short term Borrowings,Borrowings,0.0,0.0,51.0,45.0,67.0,12.0,46.0,21.0,48.0,39.0,124.0,0.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,57.0,57.0,58.0,60.0
Trade Payables,Other Liabilities,440.0,640.0,844.0,962.0,1286.0,773.0,940.0,1457.0,1263.0,1496.0,738.0,797.0
Advance from Customers,Other Liabilities,152.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
Other liability items,Other Liabilities,2788.0,2875.0,3399.0,3102.0,3309.0,3776.0,2988.0,3188.0,3132.0,3254.0,4157.0,4084.0
Inventories,Other Assets,1166.0,1055.0,1156.0,1194.0,1210.0,1697.0,1476.0,1646.0,1840.0,1830.0,1909.0,1835.0
Trade receivables,Other Assets,121.0,235.0,184.0,258.0,241.0,140.0,147.0,75.0,91.0,154.0,186.0,215.0
Cash Equivalents,Other Assets,4629.0,5103.0,2287.0,2769.0,3496.0,1981.0,1750.0,3706.0,2118.0,2575.0,5427.0,8408.0
Loans n Advances,Other Assets,256.0,340.0,311.0,203.0,219.0,310.0,307.0,609.0,732.0,680.0,546.0,136.0
Other asset items,Other Assets,1861.0,1683.0,1592.0,1425.0,1556.0,1179.0,1233.0,1286.0,1915.0,1699.0,1355.0,1472.0
