,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,0.14,0.14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
Reserves,,266.0,299.0,553.0,848.0,1137.0,1283.0,1563.0,1895.0,2182.0,2573.0,2841.0,3889.0
Borrowings,,1.0,0.0,1.0,377.0,176.0,0.0,7.0,84.0,877.0,2781.0,2478.0,2359.0
Other Liabilities,,91.0,98.0,124.0,170.0,175.0,205.0,202.0,233.0,337.0,1366.0,1412.0,1104.0
Total Liabilities,,357.0,397.0,692.0,1408.0,1502.0,1502.0,1785.0,2226.0,3410.0,6734.0,6744.0,7366.0
Fixed Assets,,72.0,71.0,232.0,771.0,761.0,875.0,854.0,918.0,2568.0,4319.0,5306.0,5188.0
CWIP,,0.0,0.0,0.0,0.0,3.0,4.0,2.0,27.0,22.0,20.0,67.0,171.0
Investments,,167.0,190.0,303.0,365.0,356.0,78.0,294.0,520.0,37.0,16.0,67.0,62.0
Other Assets,,119.0,136.0,157.0,271.0,383.0,544.0,636.0,761.0,783.0,2379.0,1304.0,1945.0
Total Assets,,357.0,397.0,692.0,1408.0,1502.0,1502.0,1785.0,2226.0,3410.0,6734.0,6744.0,7366.0
Land,Fixed Assets,4.0,4.0,3.0,3.0,3.0,2.0,2.0,20.0,23.0,49.0,118.0,
Building,Fixed Assets,27.0,27.0,19.0,19.0,19.0,33.0,33.0,41.0,200.0,283.0,344.0,
Plant Machinery,Fixed Assets,35.0,36.0,19.0,20.0,20.0,36.0,36.0,36.0,95.0,163.0,209.0,
Equipments,Fixed Assets,0.0,0.0,26.0,38.0,46.0,35.0,43.0,54.0,71.0,109.0,122.0,
Furniture n fittings,Fixed Assets,6.0,7.0,3.0,3.0,8.0,19.0,23.0,19.0,35.0,51.0,58.0,
Vehicles,Fixed Assets,16.0,16.0,6.0,8.0,14.0,14.0,19.0,20.0,26.0,30.0,33.0,
Intangible Assets,Fixed Assets,4.0,0.0,172.0,721.0,722.0,818.0,818.0,830.0,2371.0,4065.0,5153.0,4479.0
Other fixed assets,Fixed Assets,11.0,33.0,6.0,6.0,7.0,27.0,33.0,71.0,23.0,24.0,24.0,
Gross Block,Fixed Assets,104.0,123.0,254.0,820.0,838.0,984.0,1006.0,1092.0,2843.0,4773.0,6061.0,
Accumulated Depreciation,Fixed Assets,32.0,52.0,23.0,48.0,78.0,109.0,152.0,174.0,275.0,454.0,754.0,
Long term Borrowings,Borrowings,,0.0,0.0,274.0,0.0,0.0,0.0,45.0,644.0,655.0,1738.0,956.0
Short term Borrowings,Borrowings,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,2081.0,684.0,1354.0
Lease Liabilities,Borrowings,,0.0,0.0,0.0,0.0,0.0,7.0,39.0,47.0,46.0,56.0,49.0
Other Borrowings,Borrowings,1.0,0.0,0.0,103.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,4.0,3.0,24.0,25.0,18.0,0.0,0.0,-0.0,25.0,636.0,417.0,-7.0
Trade Payables,Other Liabilities,37.0,25.0,39.0,91.0,84.0,100.0,103.0,118.0,125.0,219.0,332.0,330.0
Advance from Customers,Other Liabilities,1.0,0.0,0.0,2.0,3.0,2.0,3.0,4.0,3.0,21.0,19.0,
Other liability items,Other Liabilities,49.0,70.0,62.0,52.0,70.0,103.0,97.0,112.0,184.0,490.0,643.0,782.0
Inventories,Other Assets,58.0,48.0,56.0,65.0,83.0,69.0,94.0,118.0,131.0,189.0,335.0,437.0
Trade receivables,Other Assets,24.0,25.0,49.0,67.0,84.0,157.0,140.0,161.0,293.0,422.0,459.0,680.0
Cash Equivalents,Other Assets,6.0,10.0,2.0,11.0,8.0,67.0,38.0,52.0,58.0,1401.0,223.0,67.0
Loans n Advances,Other Assets,2.0,4.0,5.0,18.0,39.0,60.0,64.0,102.0,85.0,142.0,82.0,64.0
Other asset items,Other Assets,30.0,49.0,45.0,111.0,170.0,190.0,298.0,328.0,215.0,226.0,206.0,697.0
