,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,447.0,448.0,451.0,454.0,454.0,454.0,455.0,491.0,491.0,493.0,496.0,498.0
Reserves,,2439.0,2789.0,3450.0,4087.0,4946.0,5680.0,7144.0,8702.0,9953.0,11712.0,13989.0,16135.0
Borrowings,,0.0,0.0,485.0,485.0,485.0,485.0,485.0,255.0,35.0,35.0,0.0,0.0
Other Liabilities,,11760.0,12440.0,18965.0,24723.0,27517.0,30423.0,31214.0,41401.0,44607.0,51068.0,54660.0,59477.0
Total Liabilities,,14646.0,15676.0,23351.0,29750.0,33403.0,37042.0,39298.0,50848.0,55086.0,63308.0,69145.0,76111.0
Fixed Assets,,381.0,510.0,516.0,368.0,1965.0,664.0,717.0,941.0,883.0,930.0,728.0,834.0
CWIP,,9.0,10.0,11.0,38.0,17.0,12.0,14.0,11.0,25.0,94.0,74.0,88.0
Investments,,10200.0,11426.0,14806.0,18193.0,20714.0,26327.0,30788.0,38412.0,42836.0,48584.0,53508.0,58338.0
Other Assets,,4056.0,3730.0,8018.0,11151.0,10707.0,10039.0,7779.0,11485.0,11342.0,13700.0,14835.0,16851.0
Total Assets,,14646.0,15676.0,23351.0,29750.0,33403.0,37042.0,39298.0,50848.0,55086.0,63308.0,69145.0,76111.0
Land,Fixed Assets,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0
Building,Fixed Assets,22.0,24.0,24.0,24.0,50.0,50.0,50.0,50.0,50.0,131.0,131.0,77.0
Equipments,Fixed Assets,14.0,90.0,88.0,40.0,131.0,139.0,163.0,179.0,209.0,232.0,255.0,294.0
Computers,Fixed Assets,13.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Furniture n fittings,Fixed Assets,16.0,72.0,68.0,69.0,92.0,101.0,107.0,118.0,128.0,143.0,157.0,174.0
Vehicles,Fixed Assets,0.0,0.0,2.0,10.0,15.0,16.0,17.0,18.0,12.0,8.0,6.0,4.0
Other fixed assets,Fixed Assets,75.0,423.0,469.0,356.0,1898.0,630.0,751.0,1102.0,1105.0,1137.0,1009.0,1244.0
Gross Block,Fixed Assets,381.0,850.0,893.0,791.0,2428.0,1177.0,1329.0,1707.0,1745.0,1892.0,1799.0,2035.0
Accumulated Depreciation,Fixed Assets,0.0,340.0,377.0,423.0,463.0,513.0,612.0,767.0,862.0,962.0,1071.0,1201.0
Long term Borrowings,Borrowings,0.0,0.0,485.0,485.0,485.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Borrowings,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,485.0,255.0,35.0,35.0,0.0,0.0
Trade Payables,Other Liabilities,233.0,249.0,296.0,447.0,18174.0,426.0,615.0,1124.0,1408.0,1514.0,1382.0,1549.0
Other liability items,Other Liabilities,11527.0,12190.0,18669.0,24276.0,9343.0,29996.0,30599.0,40276.0,43200.0,49554.0,53278.0,57928.0
Trade receivables,Other Assets,0.0,0.0,0.0,0.0,8931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Equivalents,Other Assets,142.0,195.0,194.0,592.0,402.0,33.0,228.0,293.0,203.0,335.0,88.0,987.0
Loans n Advances,Other Assets,265.0,59.0,56.0,92.0,354.0,-47.0,-194.0,-31.0,-6.0,9.0,136.0,340.0
Other asset items,Other Assets,3650.0,3477.0,7767.0,10467.0,1019.0,10053.0,7746.0,11223.0,11144.0,13356.0,14611.0,15524.0
