,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,14.0,14.0,14.0,20.0,32.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
Reserves,,66.0,72.0,52.0,178.0,671.0,700.0,708.0,744.0,807.0,881.0,1016.0,1195.0
Borrowings,,45.0,55.0,65.0,72.0,24.0,30.0,8.0,67.0,134.0,121.0,255.0,380.0
Other Liabilities,,38.0,33.0,32.0,45.0,136.0,219.0,185.0,346.0,583.0,554.0,867.0,959.0
Total Liabilities,,164.0,174.0,163.0,315.0,863.0,981.0,934.0,1190.0,1557.0,1589.0,2171.0,2567.0
Fixed Assets,,79.0,76.0,61.0,72.0,173.0,151.0,290.0,325.0,356.0,330.0,355.0,574.0
CWIP,,19.0,19.0,11.0,6.0,0.0,0.0,0.0,3.0,4.0,72.0,187.0,82.0
Investments,,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,2.0,11.0,73.0,94.0
Other Assets,,66.0,79.0,91.0,237.0,589.0,831.0,645.0,862.0,1195.0,1175.0,1557.0,1817.0
Total Assets,,164.0,174.0,163.0,315.0,863.0,981.0,934.0,1190.0,1557.0,1589.0,2171.0,2567.0
Land,Fixed Assets,42.75,42.75,42.75,42.75,42.75,42.75,42.75,88.73,88.73,88.73,88.73,
Building,Fixed Assets,7.73,7.81,4.95,4.95,17.11,17.19,17.36,18.75,19.11,21.6,58.55,
Plant Machinery,Fixed Assets,40.93,43.09,13.42,19.04,36.23,37.13,48.45,52.38,67.16,72.76,81.99,
Equipments,Fixed Assets,2.89,2.96,1.24,0.13,0.29,0.49,0.52,0.6,0.71,0.74,0.75,
Computers,Fixed Assets,1.41,1.48,0.16,0.51,1.18,1.75,1.85,2.26,2.71,3.22,3.61,
Furniture n fittings,Fixed Assets,1.52,1.53,0.61,0.66,1.25,2.0,2.0,2.27,2.59,3.35,4.25,
Vehicles,Fixed Assets,1.78,1.7,0.36,5.16,79.28,57.43,204.15,204.51,249.26,249.26,249.63,
Intangible Assets,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,10.42,10.42,10.42,9.97
Other fixed assets,Fixed Assets,0.14,0.14,0.01,4.09,7.06,17.16,8.98,9.46,12.26,13.6,19.27,
Gross Block,Fixed Assets,99.15,101.46,63.5,77.29,185.15,175.9,326.06,389.38,452.95,463.68,517.2,
Accumulated Depreciation,Fixed Assets,20.21,25.6,2.46,5.69,12.46,25.29,36.52,64.34,97.44,133.99,162.4,
Long term Borrowings,Borrowings,19.0,33.0,4.0,10.0,3.0,3.0,4.0,52.0,9.0,9.0,142.0,170.0
Short term Borrowings,Borrowings,26.0,22.0,60.0,63.0,21.0,19.0,4.0,15.0,124.0,112.0,113.0,210.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Borrowings,Borrowings,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0
Trade Payables,Other Liabilities,23.0,19.0,13.0,27.0,119.0,190.0,139.0,272.0,438.0,389.0,666.0,735.0
Advance from Customers,Other Liabilities,2.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,20.0,6.0,4.0,
Other liability items,Other Liabilities,14.0,14.0,14.0,16.0,17.0,28.0,46.0,73.0,124.0,156.0,193.0,219.0
Inventories,Other Assets,17.0,17.0,23.0,63.0,112.0,81.0,62.0,59.0,142.0,216.0,290.0,247.0
Trade receivables,Other Assets,35.0,45.0,36.0,88.0,91.0,362.0,264.0,366.0,630.0,513.0,694.0,987.0
Cash Equivalents,Other Assets,9.0,9.0,11.0,22.0,160.0,99.0,89.0,199.0,167.0,175.0,170.0,172.0
Loans n Advances,Other Assets,1.0,1.0,3.0,22.0,27.0,59.0,23.0,30.0,66.0,85.0,93.0,64.0
Other asset items,Other Assets,4.0,7.0,18.0,43.0,199.0,230.0,206.0,209.0,190.0,187.0,311.0,346.0
