,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,1432.0,1432.0,1435.0,1436.0,1436.0,1436.0,1436.0,1437.0,1439.0,1441.0,1445.0,1449.0
Reserves,,3833.0,3891.0,4971.0,5138.0,5435.0,5777.0,7673.0,7721.0,8651.0,9564.0,10488.0,12182.0
Borrowings,,0.0,1029.0,0.0,0.0,0.0,0.0,1200.0,1200.0,1200.0,1200.0,2600.0,2595.0
Other Liabilities,,95951.0,98413.0,118335.0,135245.0,156215.0,148818.0,206911.0,234079.0,244562.0,286796.0,299705.0,303509.0
Total Liabilities,,101215.0,104765.0,124741.0,141819.0,163086.0,156031.0,217220.0,244437.0,255851.0,299001.0,314239.0,319735.0
Fixed Assets,,209.0,212.0,207.0,404.0,463.0,932.0,911.0,433.0,479.0,1168.0,1315.0,711.0
CWIP,,6.0,7.0,7.0,18.0,13.0,20.0,22.0,54.0,117.0,49.0,36.0,0.0
Investments,,99491.0,103024.0,121581.0,138537.0,159003.0,150776.0,211727.0,238101.0,248216.0,289230.0,303475.0,308079.0
Other Assets,,1509.0,1522.0,2946.0,2859.0,3607.0,4303.0,4560.0,5848.0,7039.0,8553.0,9412.0,10944.0
Total Assets,,101215.0,104765.0,124741.0,141819.0,163086.0,156031.0,217220.0,244437.0,255851.0,299001.0,314239.0,319735.0
Land,Fixed Assets,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,
Building,Fixed Assets,44.2,142.95,147.54,329.87,347.68,357.75,359.98,344.66,348.29,450.11,514.5,
Equipments,Fixed Assets,31.82,104.27,74.93,111.52,164.75,177.03,183.05,186.32,56.0,68.56,98.25,
Computers,Fixed Assets,11.93,0.0,45.09,48.97,46.75,0.0,0.0,0.0,0.0,0.0,0.0,
Furniture n fittings,Fixed Assets,8.43,23.04,29.5,30.36,33.92,34.09,33.87,30.64,30.98,45.99,52.27,
Vehicles,Fixed Assets,1.78,5.95,10.24,9.38,8.67,7.99,7.4,5.4,4.23,4.43,4.23,
Other fixed assets,Fixed Assets,20.65,98.25,116.88,123.77,124.35,666.91,681.09,242.5,479.62,1110.42,1087.82,
Gross Block,Fixed Assets,209.14,464.79,514.51,744.2,816.45,1334.1,1355.72,899.85,1009.45,1769.84,1847.4,
Accumulated Depreciation,Fixed Assets,0.0,252.69,307.94,339.72,353.69,401.74,444.43,466.47,530.35,601.64,532.19,
Long term Borrowings,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.0
Other Borrowings,Borrowings,0.0,1029.0,0.0,0.0,0.0,0.0,1200.0,1200.0,1200.0,1200.0,2600.0,
Trade Payables,Other Liabilities,9.0,131.0,9.0,6.0,7.0,9.0,16.0,6.0,19.0,8.0,6.0,-0.0
Advance from Customers,Other Liabilities,-0.0,183.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
Other liability items,Other Liabilities,95942.0,98099.0,118326.0,135239.0,156208.0,148810.0,206894.0,234074.0,244543.0,286788.0,299698.0,303509.0
Trade receivables,Other Assets,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash Equivalents,Other Assets,255.0,200.0,214.0,204.0,661.0,812.0,558.0,671.0,775.0,838.0,1007.0,1138.0
Loans n Advances,Other Assets,161.0,176.0,336.0,244.0,280.0,185.0,134.0,189.0,189.0,575.0,557.0,9807.0
Other asset items,Other Assets,1093.0,994.0,2397.0,2412.0,2666.0,3306.0,3868.0,4988.0,6075.0,7140.0,7847.0,0.0
