,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0
Reserves,,5896.0,10470.0,10489.0,8287.0,8841.0,9278.0,9740.0,10263.0,10777.0,11312.0,11876.0,12397.0
Borrowings,,14202.0,14877.0,15599.0,14578.0,14479.0,13991.0,14277.0,14961.0,14263.0,14544.0,17978.0,21671.0
Other Liabilities,,7629.0,10947.0,11248.0,9988.0,10017.0,12055.0,11712.0,12136.0,12539.0,11179.0,10994.0,12269.0
Total Liabilities,,27860.0,36428.0,37470.0,32986.0,33470.0,35457.0,35862.0,37493.0,37712.0,37168.0,40981.0,46470.0
Fixed Assets,,20869.0,26500.0,26626.0,23854.0,23649.0,24739.0,24197.0,23216.0,22826.0,22131.0,22766.0,22839.0
CWIP,,410.0,505.0,392.0,217.0,161.0,168.0,134.0,102.0,140.0,175.0,427.0,2905.0
Investments,,670.0,1002.0,1110.0,1174.0,1185.0,180.0,308.0,460.0,77.0,57.0,59.0,154.0
Other Assets,,5912.0,8420.0,9343.0,7742.0,8474.0,10371.0,11222.0,13716.0,14669.0,14806.0,17728.0,20572.0
Total Assets,,27860.0,36428.0,37470.0,32986.0,33470.0,35457.0,35862.0,37493.0,37712.0,37168.0,40981.0,46470.0
Land,Fixed Assets,1415.0,3214.0,3214.0,3216.0,3218.0,3378.0,3379.0,3375.0,3378.0,3393.0,3500.0,
Building,Fixed Assets,2320.0,1950.0,2036.0,1620.0,1693.0,2235.0,2210.0,2240.0,2289.0,2283.0,2360.0,
Plant Machinery,Fixed Assets,14084.0,12536.0,13319.0,13569.0,13771.0,14016.0,14133.0,13402.0,13552.0,13760.0,13944.0,
Equipments,Fixed Assets,6865.0,6706.0,7148.0,7450.0,7898.0,9169.0,9574.0,10095.0,10497.0,10949.0,11604.0,
Furniture n fittings,Fixed Assets,207.0,96.0,116.0,39.0,48.0,80.0,82.0,84.0,88.0,90.0,93.0,
Railway sidings,Fixed Assets,176.0,230.0,230.0,300.0,320.0,321.0,321.0,321.0,321.0,321.0,321.0,
Vehicles,Fixed Assets,21.0,9.0,11.0,11.0,17.0,25.0,24.0,27.0,30.0,35.0,36.0,
Intangible Assets,Fixed Assets,2294.0,2291.0,2079.0,34.0,34.0,34.0,34.0,0.0,0.0,0.0,905.0,1052.0
Other fixed assets,Fixed Assets,755.0,474.0,621.0,588.0,663.0,814.0,863.0,917.0,996.0,1071.0,1145.0,
Gross Block,Fixed Assets,28137.0,27508.0,28775.0,26827.0,27662.0,30072.0,30620.0,30461.0,31151.0,31902.0,33908.0,
Accumulated Depreciation,Fixed Assets,7269.0,1007.0,2149.0,2974.0,4013.0,5333.0,6422.0,7245.0,8326.0,9772.0,11141.0,
Long term Borrowings,Borrowings,10123.0,10451.0,11590.0,11048.0,10225.0,9760.0,10899.0,10577.0,9569.0,10856.0,12854.0,15292.0
Short term Borrowings,Borrowings,1936.0,2340.0,2372.0,2200.0,2387.0,2421.0,3143.0,4162.0,4494.0,3507.0,4865.0,6027.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,7.0,0.0,236.0,222.0,200.0,181.0,259.0,352.0
Other Borrowings,Borrowings,2144.0,2086.0,1637.0,1329.0,1860.0,1809.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,1000.0,1092.0,1210.0,69.0,82.0,365.0,396.0,434.0,479.0,540.0,593.0,659.0
Trade Payables,Other Liabilities,601.0,595.0,789.0,691.0,572.0,816.0,932.0,1042.0,1090.0,1272.0,1588.0,1848.0
Advance from Customers,Other Liabilities,0.0,1.0,11.0,30.0,81.0,44.0,26.0,42.0,48.0,67.0,87.0,
Other liability items,Other Liabilities,6028.0,9258.0,9239.0,9198.0,9282.0,10830.0,10357.0,10619.0,10922.0,9300.0,8726.0,9762.0
Inventories,Other Assets,668.0,702.0,851.0,583.0,700.0,720.0,598.0,659.0,880.0,878.0,725.0,698.0
Trade receivables,Other Assets,1707.0,1413.0,1560.0,1537.0,1739.0,1839.0,2315.0,2095.0,2192.0,2256.0,2428.0,2416.0
Cash Equivalents,Other Assets,1049.0,1197.0,1606.0,1194.0,1031.0,1979.0,1858.0,3249.0,2588.0,2711.0,4042.0,5572.0
Loans n Advances,Other Assets,250.0,87.0,377.0,470.0,458.0,211.0,140.0,435.0,642.0,393.0,320.0,318.0
Other asset items,Other Assets,2238.0,5021.0,4949.0,3958.0,4546.0,5621.0,6311.0,7276.0,8366.0,8567.0,10213.0,11568.0
