,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,70.0,70.0,70.0,70.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0
Reserves,,1547.0,1517.0,1641.0,1905.0,2625.0,2950.0,3659.0,4248.0,4607.0,5290.0,6012.0,6960.0
Borrowings,,3229.0,3323.0,3317.0,2941.0,2973.0,3503.0,3626.0,4115.0,5292.0,5549.0,6028.0,6183.0
Other Liabilities,,1205.0,1275.0,1383.0,1541.0,1737.0,2011.0,2509.0,2963.0,3331.0,3886.0,4564.0,5280.0
Total Liabilities,,6051.0,6185.0,6411.0,6456.0,7413.0,8542.0,9872.0,11403.0,13307.0,14802.0,16682.0,18500.0
Fixed Assets,,4074.0,4254.0,4542.0,4443.0,4537.0,5554.0,5937.0,6544.0,8467.0,9298.0,9519.0,11587.0
CWIP,,337.0,321.0,127.0,104.0,574.0,530.0,509.0,1032.0,592.0,464.0,1317.0,1053.0
Investments,,37.0,79.0,80.0,119.0,438.0,46.0,142.0,216.0,92.0,368.0,601.0,447.0
Other Assets,,1603.0,1532.0,1662.0,1789.0,1863.0,2412.0,3283.0,3612.0,4155.0,4672.0,5244.0,5412.0
Total Assets,,6051.0,6185.0,6411.0,6456.0,7413.0,8542.0,9872.0,11403.0,13307.0,14802.0,16682.0,18500.0
Land,Fixed Assets,274.0,347.0,452.0,464.0,543.0,598.0,734.0,836.0,920.0,1129.0,1322.0,
Building,Fixed Assets,638.0,697.0,806.0,829.0,868.0,1175.0,1283.0,1402.0,1593.0,1708.0,1591.0,
Plant Machinery,Fixed Assets,3935.0,4139.0,4366.0,4414.0,4607.0,5546.0,5887.0,6536.0,8255.0,9204.0,9770.0,
Equipments,Fixed Assets,0.0,0.0,5.0,5.0,6.0,6.0,7.0,7.0,11.0,13.0,16.0,
Furniture n fittings,Fixed Assets,31.0,32.0,38.0,39.0,42.0,43.0,40.0,44.0,49.0,54.0,59.0,
Railway sidings,Fixed Assets,23.0,65.0,103.0,105.0,105.0,105.0,132.0,138.0,141.0,141.0,146.0,
Vehicles,Fixed Assets,33.0,34.0,36.0,41.0,51.0,53.0,56.0,68.0,100.0,134.0,157.0,
Intangible Assets,Fixed Assets,7.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,231.0,231.0,160.0,564.0
Other fixed assets,Fixed Assets,39.0,42.0,32.0,36.0,48.0,52.0,73.0,80.0,211.0,235.0,267.0,
Gross Block,Fixed Assets,4981.0,5364.0,5838.0,5933.0,6270.0,7578.0,8213.0,9118.0,11510.0,12849.0,13487.0,
Accumulated Depreciation,Fixed Assets,907.0,1110.0,1296.0,1490.0,1733.0,2023.0,2275.0,2574.0,3042.0,3551.0,3968.0,
Long term Borrowings,Borrowings,2730.0,2871.0,2870.0,2574.0,2440.0,2704.0,2993.0,2987.0,4101.0,4177.0,4600.0,4662.0
Short term Borrowings,Borrowings,301.0,249.0,226.0,156.0,238.0,181.0,409.0,868.0,894.0,1061.0,1295.0,1412.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,219.0,224.0,260.0,297.0,311.0,133.0,109.0
Other Borrowings,Borrowings,198.0,202.0,221.0,210.0,295.0,400.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,13.0,10.0,4.0,0.0,-7.0,-20.0,-26.0,-34.0,-44.0,-46.0,-34.0,53.0
Trade Payables,Other Liabilities,307.0,305.0,427.0,665.0,434.0,492.0,600.0,715.0,822.0,931.0,1098.0,1216.0
Advance from Customers,Other Liabilities,0.0,61.0,72.0,90.0,0.0,0.0,119.0,141.0,159.0,149.0,173.0,
Other liability items,Other Liabilities,885.0,899.0,880.0,785.0,1311.0,1540.0,1816.0,2141.0,2394.0,2851.0,3327.0,4011.0
Inventories,Other Assets,542.0,493.0,561.0,590.0,624.0,690.0,757.0,1209.0,974.0,1182.0,1175.0,1525.0
Trade receivables,Other Assets,177.0,211.0,202.0,236.0,257.0,268.0,362.0,427.0,480.0,566.0,787.0,760.0
Cash Equivalents,Other Assets,417.0,373.0,435.0,572.0,456.0,634.0,1225.0,325.0,833.0,867.0,1370.0,469.0
Loans n Advances,Other Assets,83.0,25.0,37.0,115.0,125.0,130.0,141.0,227.0,240.0,183.0,320.0,701.0
Other asset items,Other Assets,384.0,429.0,427.0,276.0,401.0,690.0,800.0,1424.0,1628.0,1874.0,1593.0,1957.0
