,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0
Reserves,,3435.0,4708.0,6594.0,7466.0,8828.0,9248.0,9998.0,10767.0,10626.0,10777.0,11437.0,11634.0
Borrowings,,2021.0,1716.0,2203.0,1526.0,1114.0,650.0,423.0,76.0,282.0,230.0,321.0,265.0
Other Liabilities,,1454.0,1446.0,1364.0,2042.0,2895.0,2424.0,2301.0,2300.0,2724.0,2347.0,1880.0,2220.0
Total Liabilities,,7006.0,7966.0,10258.0,11130.0,12933.0,12418.0,12819.0,13240.0,13728.0,13450.0,13734.0,14216.0
Fixed Assets,,1138.0,1333.0,916.0,1476.0,1414.0,1315.0,1191.0,1225.0,1360.0,1204.0,1005.0,908.0
CWIP,,88.0,110.0,156.0,92.0,156.0,83.0,75.0,87.0,19.0,10.0,1.0,4.0
Investments,,976.0,1148.0,1343.0,1529.0,976.0,325.0,798.0,65.0,35.0,39.0,1195.0,1275.0
Other Assets,,4805.0,5375.0,7843.0,8033.0,10386.0,10695.0,10754.0,11862.0,12315.0,12197.0,11533.0,12029.0
Total Assets,,7006.0,7966.0,10258.0,11130.0,12933.0,12418.0,12819.0,13240.0,13728.0,13450.0,13734.0,14216.0
Land,Fixed Assets,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Building,Fixed Assets,96.0,112.0,176.0,226.0,238.0,311.0,318.0,331.0,335.0,365.0,363.0,
Plant Machinery,Fixed Assets,351.0,462.0,488.0,484.0,551.0,602.0,633.0,580.0,527.0,508.0,493.0,
Computers,Fixed Assets,32.0,44.0,63.0,110.0,150.0,167.0,183.0,207.0,230.0,231.0,257.0,
Furniture n fittings,Fixed Assets,17.0,26.0,34.0,47.0,49.0,52.0,47.0,48.0,48.0,50.0,48.0,
Vehicles,Fixed Assets,54.0,18.0,26.0,101.0,105.0,28.0,28.0,23.0,24.0,25.0,22.0,
Intangible Assets,Fixed Assets,789.0,913.0,297.0,579.0,579.0,575.0,579.0,451.0,436.0,436.0,436.0,364.0
Other fixed assets,Fixed Assets,85.0,110.0,277.0,535.0,598.0,749.0,702.0,1034.0,1241.0,1316.0,1305.0,
Gross Block,Fixed Assets,1430.0,1686.0,1361.0,2082.0,2270.0,2483.0,2491.0,2674.0,2840.0,2930.0,2924.0,
Accumulated Depreciation,Fixed Assets,292.0,354.0,446.0,606.0,856.0,1169.0,1300.0,1448.0,1480.0,1726.0,1919.0,
Long term Borrowings,Borrowings,1.0,1715.0,1821.0,1145.0,743.0,350.0,1.0,2.0,4.0,3.0,158.0,176.0
Short term Borrowings,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,38.0,73.0,276.0,225.0,161.0,87.0
Preference Capital,Borrowings,2019.0,0.0,0.0,1144.0,741.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Borrowings,Borrowings,1.0,1.0,382.0,-763.0,-369.0,2.0,384.0,1.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,0.0,2.0,1.0,14.0,14.0,11.0,13.0,0.0,0.0,0.0,0.0,-2.0
Trade Payables,Other Liabilities,420.0,477.0,834.0,1150.0,1490.0,1680.0,1398.0,1372.0,1749.0,1436.0,1191.0,1467.0
Advance from Customers,Other Liabilities,51.0,98.0,67.0,93.0,58.0,73.0,57.0,41.0,124.0,0.0,0.0,
Other liability items,Other Liabilities,982.0,869.0,462.0,785.0,1333.0,660.0,833.0,888.0,852.0,911.0,689.0,755.0
Inventories,Other Assets,1188.0,1318.0,1696.0,2628.0,3850.0,5348.0,5403.0,6386.0,7308.0,6913.0,6775.0,6512.0
Trade receivables,Other Assets,1069.0,1348.0,1242.0,1536.0,1827.0,2129.0,1945.0,1738.0,1609.0,1702.0,1532.0,1724.0
Cash Equivalents,Other Assets,736.0,963.0,2613.0,1612.0,1222.0,734.0,1091.0,1273.0,804.0,1193.0,1250.0,1494.0
Loans n Advances,Other Assets,12.0,232.0,1056.0,298.0,301.0,-144.0,-178.0,-157.0,-183.0,-206.0,-85.0,90.0
Other asset items,Other Assets,1800.0,1513.0,1235.0,1959.0,3185.0,2629.0,2493.0,2622.0,2777.0,2595.0,2061.0,2209.0
