,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
Reserves,,395.0,483.0,602.0,713.0,812.0,902.0,1061.0,1224.0,1471.0,1647.0,1941.0,2318.0
Borrowings,,229.0,210.0,142.0,311.0,416.0,469.0,559.0,655.0,920.0,1622.0,1815.0,1324.0
Other Liabilities,,111.0,81.0,78.0,83.0,166.0,112.0,142.0,164.0,180.0,240.0,459.0,657.0
Total Liabilities,,762.0,801.0,848.0,1134.0,1422.0,1509.0,1788.0,2070.0,2597.0,3536.0,4241.0,4326.0
Fixed Assets,,340.0,417.0,393.0,371.0,383.0,724.0,798.0,882.0,1257.0,1252.0,1622.0,2027.0
CWIP,,53.0,0.0,0.0,226.0,424.0,100.0,149.0,160.0,54.0,501.0,450.0,3.0
Investments,,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
Other Assets,,367.0,382.0,453.0,535.0,613.0,684.0,841.0,1028.0,1286.0,1783.0,2169.0,2293.0
Total Assets,,762.0,801.0,848.0,1134.0,1422.0,1509.0,1788.0,2070.0,2597.0,3536.0,4241.0,4326.0
Land,Fixed Assets,10.21,33.15,34.25,34.69,35.23,36.46,38.01,38.54,44.58,44.95,47.77,
Building,Fixed Assets,114.48,122.39,91.31,93.94,97.32,173.72,227.22,271.12,382.73,414.27,544.33,
Plant Machinery,Fixed Assets,394.58,471.16,290.18,296.59,338.31,655.5,711.71,814.85,1130.63,1170.6,1479.89,
Equipments,Fixed Assets,3.63,3.86,1.32,2.17,3.04,7.27,7.76,8.73,11.25,12.37,27.38,
Computers,Fixed Assets,1.01,1.12,0.6,1.04,1.45,1.68,1.93,2.66,3.81,10.96,14.18,
Furniture n fittings,Fixed Assets,1.28,1.33,0.19,0.41,0.45,0.78,0.85,1.08,4.21,5.04,6.62,
Vehicles,Fixed Assets,5.51,5.52,3.93,5.2,6.86,7.33,8.58,9.21,18.75,20.4,27.5,
Intangible Assets,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Other fixed assets,Fixed Assets,-0.01,0.16,0.13,0.15,0.13,0.14,0.15,0.13,4.64,4.65,6.81,
Gross Block,Fixed Assets,530.69,638.69,421.91,434.19,482.79,882.88,996.21,1146.32,1600.6,1683.24,2154.48,
Accumulated Depreciation,Fixed Assets,190.72,221.38,28.63,63.07,99.8,159.24,197.82,264.08,343.65,431.71,532.88,
Long term Borrowings,Borrowings,90.0,44.0,3.0,182.0,193.0,249.0,177.0,112.0,201.0,519.0,556.0,377.0
Short term Borrowings,Borrowings,93.0,114.0,98.0,127.0,183.0,143.0,298.0,539.0,715.0,1102.0,1256.0,914.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,34.0
Other Borrowings,Borrowings,46.0,52.0,41.0,3.0,40.0,77.0,85.0,0.0,0.0,0.0,0.0,
Trade Payables,Other Liabilities,43.0,12.0,12.0,10.0,57.0,25.0,22.0,46.0,74.0,100.0,221.0,254.0
Advance from Customers,Other Liabilities,3.0,5.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,
Other liability items,Other Liabilities,65.0,65.0,62.0,72.0,109.0,85.0,117.0,116.0,104.0,136.0,234.0,404.0
Inventories,Other Assets,174.0,149.0,183.0,183.0,202.0,260.0,320.0,519.0,578.0,788.0,1052.0,1042.0
Trade receivables,Other Assets,113.0,128.0,163.0,182.0,235.0,268.0,299.0,320.0,441.0,497.0,690.0,817.0
Cash Equivalents,Other Assets,27.0,19.0,17.0,44.0,97.0,39.0,120.0,54.0,83.0,170.0,98.0,218.0
Loans n Advances,Other Assets,12.0,4.0,9.0,5.0,25.0,25.0,38.0,43.0,76.0,93.0,218.0,55.0
Other asset items,Other Assets,41.0,83.0,82.0,120.0,54.0,92.0,64.0,92.0,106.0,235.0,110.0,162.0
