,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,16.0,16.0,16.0,17.0,52.0,52.0,54.0,57.0,115.0,115.0,115.0,115.0
Reserves,,346.0,452.0,1044.0,1374.0,1652.0,1809.0,2202.0,3381.0,4041.0,4828.0,5612.0,6714.0
Borrowings,,236.0,396.0,510.0,614.0,1083.0,1317.0,1159.0,948.0,1395.0,1706.0,2473.0,2740.0
Other Liabilities,,399.0,622.0,829.0,1360.0,1444.0,2403.0,2562.0,2411.0,2716.0,3235.0,3530.0,4136.0
Total Liabilities,,997.0,1487.0,2398.0,3365.0,4231.0,5581.0,5977.0,6798.0,8267.0,9884.0,11730.0,13705.0
Fixed Assets,,411.0,573.0,885.0,1350.0,1861.0,2674.0,2797.0,2805.0,3316.0,3931.0,4749.0,5665.0
CWIP,,9.0,130.0,117.0,211.0,150.0,360.0,134.0,347.0,293.0,216.0,730.0,739.0
Investments,,28.0,44.0,111.0,155.0,356.0,398.0,531.0,607.0,869.0,951.0,848.0,951.0
Other Assets,,548.0,740.0,1285.0,1649.0,1864.0,2148.0,2515.0,3040.0,3789.0,4786.0,5403.0,6350.0
Total Assets,,997.0,1487.0,2398.0,3365.0,4231.0,5581.0,5977.0,6798.0,8267.0,9884.0,11730.0,13705.0
Land,Fixed Assets,54.0,87.0,125.0,158.0,228.0,339.0,325.0,346.0,435.0,633.0,1161.0,
Building,Fixed Assets,153.0,207.0,179.0,292.0,368.0,598.0,690.0,718.0,878.0,1066.0,1269.0,
Plant Machinery,Fixed Assets,853.0,1024.0,632.0,966.0,1419.0,1788.0,2128.0,2370.0,2964.0,3566.0,4057.0,
Equipments,Fixed Assets,8.0,11.0,6.0,10.0,16.0,26.0,25.0,27.0,32.0,36.0,40.0,
Computers,Fixed Assets,20.0,24.0,12.0,18.0,30.0,37.0,41.0,45.0,68.0,84.0,104.0,
Furniture n fittings,Fixed Assets,13.0,19.0,16.0,27.0,45.0,67.0,82.0,87.0,89.0,103.0,112.0,
Vehicles,Fixed Assets,12.0,16.0,9.0,15.0,17.0,18.0,21.0,15.0,17.0,32.0,41.0,
Intangible Assets,Fixed Assets,6.0,13.0,13.0,139.0,217.0,479.0,500.0,541.0,594.0,633.0,649.0,605.0
Other fixed assets,Fixed Assets,33.0,35.0,29.0,27.0,45.0,189.0,195.0,199.0,229.0,246.0,300.0,
Gross Block,Fixed Assets,1151.0,1437.0,1021.0,1653.0,2384.0,3541.0,4007.0,4349.0,5306.0,6398.0,7733.0,
Accumulated Depreciation,Fixed Assets,740.0,864.0,136.0,302.0,523.0,866.0,1211.0,1544.0,1990.0,2467.0,2984.0,
Long term Borrowings,Borrowings,97.0,169.0,182.0,242.0,606.0,780.0,539.0,375.0,581.0,696.0,1238.0,1069.0
Short term Borrowings,Borrowings,112.0,184.0,261.0,303.0,349.0,238.0,509.0,446.0,670.0,877.0,1056.0,1468.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,117.0,111.0,128.0,144.0,133.0,178.0,203.0
Preference Capital,Borrowings,4.0,4.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Borrowings,Borrowings,24.0,40.0,66.0,49.0,124.0,182.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,21.0,110.0,117.0,211.0,267.0,283.0,306.0,326.0,278.0,322.0,386.0,431.0
Trade Payables,Other Liabilities,267.0,321.0,486.0,798.0,798.0,1118.0,1290.0,1412.0,1701.0,1992.0,2164.0,2582.0
Advance from Customers,Other Liabilities,25.0,28.0,18.0,38.0,31.0,59.0,0.0,0.0,0.0,0.0,0.0,
Other liability items,Other Liabilities,86.0,164.0,207.0,312.0,349.0,942.0,965.0,673.0,737.0,920.0,980.0,1123.0
Inventories,Other Assets,141.0,184.0,238.0,418.0,561.0,610.0,751.0,1046.0,1331.0,1638.0,1717.0,2131.0
Trade receivables,Other Assets,289.0,364.0,500.0,790.0,899.0,863.0,1199.0,1377.0,1723.0,2065.0,2496.0,2706.0
Cash Equivalents,Other Assets,28.0,57.0,374.0,159.0,110.0,341.0,238.0,234.0,173.0,254.0,204.0,358.0
Loans n Advances,Other Assets,31.0,44.0,38.0,65.0,54.0,28.0,92.0,97.0,121.0,153.0,220.0,73.0
Other asset items,Other Assets,59.0,92.0,136.0,217.0,240.0,307.0,236.0,285.0,440.0,675.0,767.0,1082.0
