,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,33.0,33.0,33.0,33.0,33.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0
Reserves,,394.0,471.0,804.0,1174.0,1358.0,1621.0,1901.0,2145.0,3497.0,3859.0,4596.0,6020.0
Borrowings,,218.0,188.0,286.0,304.0,239.0,253.0,734.0,835.0,1924.0,2665.0,4606.0,4150.0
Other Liabilities,,291.0,206.0,871.0,703.0,715.0,982.0,371.0,946.0,1613.0,1369.0,1843.0,4286.0
Total Liabilities,,937.0,899.0,1994.0,2214.0,2345.0,2890.0,3042.0,3961.0,7069.0,7929.0,11080.0,14491.0
Fixed Assets,,454.0,472.0,748.0,1282.0,1329.0,1699.0,1711.0,2376.0,3661.0,4139.0,5086.0,6363.0
CWIP,,34.0,73.0,313.0,126.0,121.0,220.0,488.0,253.0,412.0,697.0,1308.0,764.0
Investments,,21.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,204.0,194.0,0.0,1745.0
Other Assets,,428.0,354.0,933.0,806.0,885.0,964.0,844.0,1333.0,2792.0,2899.0,4686.0,5619.0
Total Assets,,937.0,899.0,1994.0,2214.0,2345.0,2890.0,3042.0,3961.0,7069.0,7929.0,11080.0,14491.0
Land,Fixed Assets,20.18,20.18,313.15,313.15,313.15,661.66,667.56,804.67,1462.53,1557.28,2348.46,
Building,Fixed Assets,67.67,68.46,56.21,117.1,131.26,136.14,136.44,172.32,196.53,215.58,229.07,
Plant Machinery,Fixed Assets,537.16,576.18,378.27,879.38,960.31,1049.85,1131.14,1704.08,2435.57,2926.54,3235.7,
Equipments,Fixed Assets,8.52,8.89,1.96,3.03,3.88,4.53,5.02,6.89,8.4,10.58,12.32,
Furniture n fittings,Fixed Assets,10.5,10.8,7.04,10.29,11.1,11.1,11.79,12.92,17.93,19.21,20.34,
Vehicles,Fixed Assets,4.11,4.66,2.74,3.85,3.7,3.5,3.82,4.19,5.61,10.05,10.43,
Intangible Assets,Fixed Assets,13.71,13.71,1.25,1.25,1.25,1.25,1.25,1.25,14.83,14.83,14.83,18.35
Other fixed assets,Fixed Assets,5.89,5.96,1.0,1.96,2.02,2.24,2.31,2.63,3.74,4.07,4.54,
Gross Block,Fixed Assets,667.74,708.84,761.62,1330.01,1426.67,1870.27,1959.33,2708.95,4145.14,4758.14,5875.69,
Accumulated Depreciation,Fixed Assets,213.88,237.1,13.32,47.63,97.93,171.56,248.6,333.14,483.98,618.87,789.48,
Long term Borrowings,Borrowings,132.0,109.0,77.0,62.0,57.0,48.0,112.0,64.0,978.0,1432.0,2353.0,347.0
Short term Borrowings,Borrowings,63.0,46.0,177.0,220.0,130.0,167.0,304.0,318.0,17.0,231.0,531.0,2070.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,318.0,453.0,929.0,1002.0,1722.0,1733.0
Other Borrowings,Borrowings,24.0,33.0,32.0,22.0,52.0,38.0,0.0,0.0,-0.0,0.0,0.0,
Non controlling int,Other Liabilities,26.0,39.0,29.0,70.0,75.0,91.0,109.0,83.0,514.0,568.0,1091.0,2729.0
Trade Payables,Other Liabilities,192.0,77.0,678.0,379.0,485.0,402.0,75.0,675.0,871.0,435.0,444.0,707.0
Advance from Customers,Other Liabilities,10.0,10.0,15.0,17.0,16.0,20.0,25.0,23.0,34.0,42.0,47.0,
Other liability items,Other Liabilities,62.0,80.0,149.0,237.0,139.0,470.0,162.0,166.0,193.0,325.0,261.0,849.0
Inventories,Other Assets,20.0,12.0,22.0,26.0,34.0,42.0,52.0,91.0,147.0,64.0,185.0,129.0
Trade receivables,Other Assets,201.0,97.0,706.0,347.0,229.0,454.0,94.0,738.0,839.0,513.0,693.0,481.0
Cash Equivalents,Other Assets,105.0,97.0,62.0,162.0,413.0,263.0,336.0,150.0,1265.0,1775.0,3191.0,4195.0
Loans n Advances,Other Assets,5.0,17.0,11.0,18.0,20.0,11.0,19.0,73.0,17.0,29.0,36.0,78.0
Other asset items,Other Assets,96.0,131.0,132.0,253.0,190.0,193.0,343.0,281.0,524.0,518.0,581.0,737.0
