,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,20.0,22.0,23.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0
Reserves,,411.0,640.0,881.0,1279.0,1504.0,1818.0,2149.0,2562.0,2811.0,3201.0,3691.0,5060.0
Borrowings,,482.0,641.0,656.0,978.0,991.0,892.0,849.0,1106.0,1136.0,1315.0,1455.0,1512.0
Other Liabilities,,289.0,260.0,319.0,388.0,458.0,487.0,690.0,819.0,932.0,957.0,1051.0,1123.0
Total Liabilities,,1203.0,1563.0,1879.0,2670.0,2979.0,3223.0,3713.0,4512.0,4903.0,5498.0,6221.0,7720.0
Fixed Assets,,617.0,560.0,644.0,777.0,944.0,1204.0,1332.0,1541.0,1911.0,2096.0,2426.0,3253.0
CWIP,,62.0,77.0,267.0,515.0,496.0,294.0,239.0,356.0,239.0,272.0,440.0,406.0
Investments,,0.0,70.0,108.0,157.0,210.0,19.0,19.0,20.0,21.0,22.0,22.0,1.0
Other Assets,,524.0,856.0,859.0,1222.0,1328.0,1706.0,2123.0,2594.0,2732.0,3109.0,3333.0,4059.0
Total Assets,,1203.0,1563.0,1879.0,2670.0,2979.0,3223.0,3713.0,4512.0,4903.0,5498.0,6221.0,7720.0
Land,Fixed Assets,23.0,16.0,30.0,47.0,49.0,52.0,53.0,84.0,86.0,88.0,115.0,
Building,Fixed Assets,158.0,147.0,181.0,282.0,316.0,501.0,528.0,627.0,805.0,963.0,1191.0,
Plant Machinery,Fixed Assets,491.0,492.0,598.0,681.0,753.0,882.0,1042.0,1175.0,1455.0,1639.0,1866.0,
Equipments,Fixed Assets,23.0,25.0,27.0,31.0,45.0,50.0,53.0,62.0,71.0,82.0,103.0,
Computers,Fixed Assets,10.0,11.0,12.0,13.0,16.0,19.0,26.0,32.0,35.0,41.0,56.0,
Furniture n fittings,Fixed Assets,11.0,10.0,11.0,12.0,20.0,21.0,24.0,27.0,32.0,33.0,35.0,
Vehicles,Fixed Assets,6.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,
Intangible Assets,Fixed Assets,39.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,202.0
Other fixed assets,Fixed Assets,83.0,84.0,86.0,96.0,237.0,311.0,381.0,417.0,489.0,498.0,507.0,
Gross Block,Fixed Assets,844.0,823.0,984.0,1200.0,1473.0,1875.0,2145.0,2462.0,2981.0,3352.0,3882.0,
Accumulated Depreciation,Fixed Assets,227.0,263.0,339.0,423.0,529.0,671.0,813.0,921.0,1070.0,1256.0,1456.0,
Long term Borrowings,Borrowings,303.0,184.0,124.0,433.0,479.0,422.0,334.0,234.0,149.0,69.0,312.0,297.0
Short term Borrowings,Borrowings,125.0,393.0,474.0,525.0,454.0,372.0,409.0,766.0,811.0,1154.0,974.0,1041.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,78.0,92.0,169.0,174.0
Other Borrowings,Borrowings,54.0,64.0,58.0,20.0,58.0,99.0,95.0,93.0,99.0,-0.0,-0.0,
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,188.0,181.0,216.0,274.0,323.0,357.0,541.0,639.0,782.0,750.0,726.0,673.0
Advance from Customers,Other Liabilities,19.0,3.0,7.0,5.0,7.0,12.0,13.0,7.0,6.0,18.0,4.0,
Other liability items,Other Liabilities,82.0,76.0,96.0,109.0,127.0,118.0,136.0,173.0,143.0,190.0,320.0,450.0
Inventories,Other Assets,225.0,254.0,269.0,280.0,384.0,438.0,782.0,979.0,1149.0,1301.0,1343.0,1673.0
Trade receivables,Other Assets,137.0,375.0,418.0,628.0,674.0,662.0,765.0,925.0,949.0,986.0,942.0,909.0
Cash Equivalents,Other Assets,65.0,130.0,50.0,116.0,89.0,284.0,271.0,409.0,313.0,386.0,596.0,949.0
Loans n Advances,Other Assets,5.0,5.0,7.0,30.0,36.0,42.0,52.0,52.0,59.0,87.0,74.0,22.0
Other asset items,Other Assets,92.0,92.0,115.0,169.0,145.0,279.0,252.0,229.0,262.0,350.0,377.0,506.0
