,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,62.0,63.0,63.0,63.0,63.0,92.0,92.0,92.0,93.0,95.0,99.0,99.0
Reserves,,5431.0,6184.0,6202.0,6968.0,7269.0,13723.0,14442.0,15050.0,16184.0,15962.0,19902.0,21689.0
Borrowings,,1324.0,1354.0,787.0,1068.0,1141.0,1586.0,1634.0,1412.0,1600.0,3477.0,2393.0,2820.0
Other Liabilities,,2641.0,2294.0,2499.0,2362.0,2408.0,3072.0,4050.0,4521.0,4886.0,8345.0,9437.0,9672.0
Total Liabilities,,9458.0,9895.0,9551.0,10461.0,10881.0,18473.0,20218.0,21075.0,22762.0,27879.0,31831.0,34279.0
Fixed Assets,,4922.0,4662.0,4573.0,4798.0,4913.0,11656.0,12023.0,12599.0,13070.0,19358.0,21477.0,22019.0
CWIP,,47.0,39.0,63.0,135.0,424.0,95.0,113.0,247.0,295.0,190.0,218.0,481.0
Investments,,622.0,1366.0,1451.0,1161.0,1188.0,1323.0,806.0,797.0,1433.0,871.0,969.0,1443.0
Other Assets,,3867.0,3828.0,3465.0,4366.0,4355.0,5399.0,7276.0,7431.0,7965.0,7461.0,9167.0,10336.0
Total Assets,,9458.0,9895.0,9551.0,10461.0,10881.0,18473.0,20218.0,21075.0,22762.0,27879.0,31831.0,34279.0
Land,Fixed Assets,60.0,68.0,60.0,59.0,63.0,150.0,146.0,168.0,172.0,204.0,192.0,197.0
Building,Fixed Assets,251.0,266.0,229.0,254.0,316.0,528.0,640.0,714.0,728.0,963.0,1027.0,1199.0
Estates,Fixed Assets,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plant Machinery,Fixed Assets,1366.0,1387.0,1305.0,1409.0,1465.0,1956.0,2054.0,2273.0,2442.0,2811.0,2785.0,3121.0
Equipments,Fixed Assets,9.0,9.0,5.0,7.0,7.0,8.0,10.0,9.0,7.0,0.0,0.0,1.0
Furniture n fittings,Fixed Assets,283.0,171.0,165.0,178.0,190.0,217.0,229.0,229.0,246.0,264.0,295.0,327.0
Vehicles,Fixed Assets,27.0,23.0,24.0,23.0,22.0,27.0,25.0,23.0,20.0,27.0,34.0,47.0
Intangible Assets,Fixed Assets,3892.0,4408.0,4173.0,4408.0,4485.0,10566.0,10812.0,11008.0,11405.0,17596.0,19944.0,20678.0
Other fixed assets,Fixed Assets,386.0,149.0,327.0,331.0,349.0,668.0,576.0,802.0,881.0,646.0,720.0,767.0
Gross Block,Fixed Assets,6283.0,6480.0,6287.0,6669.0,6898.0,14120.0,14492.0,15226.0,15900.0,22510.0,24997.0,26334.0
Accumulated Depreciation,Fixed Assets,1361.0,1818.0,1715.0,1870.0,1984.0,2464.0,2469.0,2627.0,2830.0,3152.0,3520.0,4316.0
Long term Borrowings,Borrowings,884.0,504.0,450.0,656.0,787.0,795.0,288.0,242.0,206.0,168.0,191.0,302.0
Short term Borrowings,Borrowings,382.0,409.0,320.0,400.0,330.0,388.0,919.0,769.0,977.0,2786.0,1658.0,1818.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,330.0,427.0,401.0,417.0,523.0,544.0,699.0
Other Borrowings,Borrowings,58.0,441.0,16.0,11.0,24.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
Non controlling int,Other Liabilities,876.0,862.0,920.0,1009.0,1028.0,1092.0,1093.0,1152.0,850.0,1379.0,1389.0,1401.0
Trade Payables,Other Liabilities,759.0,677.0,738.0,706.0,665.0,944.0,1625.0,1916.0,2348.0,2707.0,3508.0,3875.0
Advance from Customers,Other Liabilities,0.0,3.0,6.0,9.0,6.0,13.0,41.0,44.0,52.0,64.0,65.0,76.0
Other liability items,Other Liabilities,1005.0,751.0,836.0,638.0,710.0,1022.0,1291.0,1409.0,1636.0,4195.0,4474.0,4319.0
Inventories,Other Assets,1625.0,1629.0,1453.0,1448.0,1609.0,1712.0,2249.0,2267.0,2702.0,2769.0,3600.0,3527.0
Trade receivables,Other Assets,616.0,592.0,592.0,648.0,681.0,922.0,761.0,835.0,798.0,897.0,870.0,1148.0
Cash Equivalents,Other Assets,544.0,501.0,575.0,1238.0,1034.0,1621.0,3075.0,2600.0,2797.0,2454.0,2818.0,3420.0
Loans n Advances,Other Assets,39.0,241.0,428.0,333.0,108.0,133.0,207.0,235.0,235.0,591.0,254.0,252.0
Other asset items,Other Assets,1042.0,864.0,417.0,698.0,925.0,1010.0,983.0,1495.0,1433.0,749.0,1625.0,1989.0
