,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,30.0,41.0,40.0,38.0,38.0,36.0,34.0,33.0,48.0,48.0,47.0,92.0
Reserves,,685.0,1052.0,1176.0,1167.0,1344.0,1270.0,1467.0,1534.0,1667.0,2199.0,2259.0,2469.0
Borrowings,,0.0,4.0,1.0,6.0,2.0,157.0,175.0,163.0,194.0,266.0,358.0,385.0
Other Liabilities,,242.0,192.0,182.0,208.0,201.0,260.0,315.0,324.0,365.0,393.0,475.0,751.0
Total Liabilities,,957.0,1288.0,1398.0,1419.0,1584.0,1723.0,1991.0,2055.0,2274.0,2906.0,3139.0,3697.0
Fixed Assets,,167.0,365.0,325.0,343.0,348.0,480.0,728.0,713.0,773.0,850.0,974.0,1054.0
CWIP,,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,21.0,1.0,0.0,5.0
Investments,,155.0,219.0,252.0,165.0,286.0,437.0,229.0,196.0,275.0,406.0,309.0,308.0
Other Assets,,634.0,704.0,820.0,910.0,950.0,806.0,1033.0,1145.0,1206.0,1649.0,1856.0,2330.0
Total Assets,,957.0,1288.0,1398.0,1419.0,1584.0,1723.0,1991.0,2055.0,2274.0,2906.0,3139.0,3697.0
Land,Fixed Assets,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
Building,Fixed Assets,41.0,29.0,31.0,33.0,57.0,47.0,52.0,53.0,66.0,78.0,108.0,
Plant Machinery,Fixed Assets,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,
Equipments,Fixed Assets,37.0,36.0,42.0,48.0,55.0,51.0,52.0,57.0,65.0,87.0,110.0,
Computers,Fixed Assets,116.0,45.0,71.0,89.0,103.0,123.0,159.0,204.0,246.0,282.0,326.0,
Furniture n fittings,Fixed Assets,9.0,10.0,11.0,13.0,15.0,14.0,15.0,15.0,16.0,18.0,24.0,
Vehicles,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,
Intangible Assets,Fixed Assets,120.0,211.0,200.0,222.0,218.0,227.0,373.0,375.0,396.0,399.0,408.0,515.0
Other fixed assets,Fixed Assets,0.0,83.0,66.0,82.0,81.0,248.0,379.0,408.0,497.0,626.0,768.0,
Gross Block,Fixed Assets,322.0,416.0,423.0,488.0,533.0,714.0,1035.0,1118.0,1293.0,1496.0,1749.0,
Accumulated Depreciation,Fixed Assets,155.0,51.0,98.0,145.0,185.0,234.0,307.0,405.0,520.0,646.0,775.0,
Long term Borrowings,Borrowings,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,156.0,174.0,163.0,193.0,266.0,358.0,385.0
Other Borrowings,Borrowings,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0
Trade Payables,Other Liabilities,2.0,14.0,13.0,20.0,12.0,14.0,23.0,17.0,18.0,76.0,79.0,100.0
Advance from Customers,Other Liabilities,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,
Other liability items,Other Liabilities,241.0,176.0,168.0,187.0,189.0,246.0,291.0,307.0,346.0,313.0,392.0,648.0
Inventories,Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Trade receivables,Other Assets,126.0,186.0,214.0,233.0,243.0,238.0,293.0,329.0,440.0,703.0,790.0,666.0
Cash Equivalents,Other Assets,287.0,328.0,356.0,440.0,452.0,334.0,491.0,494.0,428.0,692.0,739.0,738.0
Loans n Advances,Other Assets,4.0,15.0,25.0,16.0,14.0,17.0,19.0,21.0,26.0,27.0,33.0,98.0
Other asset items,Other Assets,217.0,174.0,225.0,221.0,241.0,216.0,230.0,300.0,311.0,226.0,293.0,827.0
